"rep","cell","dep","rel","unc_hl","calslope","spieg","uss","cvhl","mle_ok","mle_hl","mle_edge","grp"
1,"B_p40","offindex",1,0.000955361820962564,6.91489407759964e-05,0.0334100861869318,0,0.514482201546143,TRUE,0.536502287073688,0.364801159989033,0.041775153013482
2,"B_p40","offindex",1,0.000108115770121042,7.65907658658478e-05,0.0131728239256589,0,0.00262729668439355,TRUE,0.0147060554980607,0.000630080863200155,0.00824179602395292
3,"B_p40","offindex",1,0.000935686029979288,6.02245238582683e-06,0.0116978380379096,0,0.00551210865823965,TRUE,0.345871974070354,0.434728872042681,0.282021396372979
4,"B_p40","offindex",1,0.000177695973572534,2.02155730947046e-05,0.136514024123151,0,0.0984125299123121,TRUE,0.626584695294619,0.213682365775234,0.330985162146094
5,"B_p40","offindex",1,0.000282608451635191,1.33191935529356e-05,0.00272769123208185,0,0.0773566888943366,TRUE,0.299729438868994,0.391099241031379,0.0151325199706178
6,"B_p40","offindex",1,0.000223812405158785,9.90523391239951e-05,0.0140936616895115,0,0.0522450502874265,TRUE,0.092388667970741,0.688736994443027,0.0217828788079732
7,"B_p40","offindex",1,0.000485446653483379,0.000227900702130124,0.0389491481988146,0,0.883733613907216,TRUE,0.294067023142946,0.18001733217007,0.00829497056331685
8,"B_p40","offindex",1,0.000105799596073042,8.99807964339441e-06,0.00121570850750578,0,0.18896311580583,TRUE,0.170851651482972,0.339131755380679,0.0083609254165371
9,"B_p40","offindex",1,0.000314629371762187,2.23337164997618e-05,0.00530575014765015,0,0.288474616900945,TRUE,0.344998429716068,0.493320607412235,0.0863673423752314
10,"B_p40","offindex",1,3.70427720233213e-05,5.70625948074709e-06,0.00227416971807015,0,0.0245936052092763,TRUE,0.350673923460613,0.0575857447815392,0.683698607582426
11,"B_p40","offindex",1,0.000774446729438716,7.69706960163215e-06,0.00234183297888825,0,0.142392456632751,TRUE,0.141601165151757,0.910860991935164,0.00374306497261467
12,"B_p40","offindex",1,0.000345977047777835,4.58638105621721e-06,0.000499277432034295,0,0.0675262453095107,TRUE,0.943791217647918,0.674647721729139,0.000496938742877484
13,"B_p40","offindex",1,3.70263698875606e-05,1.70803245775348e-06,0.000969063629075577,0,0.0039189352808484,TRUE,0.0686690372793347,0.239604570589314,0.0573922197006407
