"rep","cell","dep","rel","unc_hl","calslope","spieg","uss","cvhl","mle_ok","mle_hl","mle_edge","grp"
1,"B_p160","quadratic",0.5,0,2.61565619401668e-12,1.35963905532721e-10,0,0.356984850483754,FALSE,NA,NA,0.420195362738278
2,"B_p160","quadratic",0.5,0,3.54727769921905e-12,9.68141725259079e-10,0,0.0708052261567153,FALSE,NA,NA,0.0432261320300507
3,"B_p160","quadratic",0.5,0,3.65570574076134e-11,1.56715458929756e-09,0,0.0847829874782451,FALSE,NA,NA,0.0823824667900042
4,"B_p160","quadratic",0.5,0,1.4595734128245e-10,4.16630022748006e-09,0,0.300093518121444,FALSE,NA,NA,0.469651350892593
5,"B_p160","quadratic",0.5,0,1.03178044925572e-11,5.3698383396031e-07,0,0.0230865725047878,FALSE,NA,NA,0.621843408750257
6,"B_p160","quadratic",0.5,0,3.57862834763051e-11,2.85266417222512e-09,0,0.0455045694731779,FALSE,NA,NA,0.155519626471255
7,"B_p160","quadratic",0.5,0,6.4486365903857e-13,2.76764828583325e-11,0,0.00810795669003655,FALSE,NA,NA,0.826467030657963
8,"B_p160","quadratic",0.5,0,1.81560905853206e-15,3.39922920871175e-13,0,0.000451756099355847,FALSE,NA,NA,0.735358461940599
9,"B_p160","quadratic",0.5,0,2.88870337338056e-10,1.71338813582207e-09,0,0.318142293694878,FALSE,NA,NA,0.0994834912749196
10,"B_p160","quadratic",0.5,0,1.8029679589944e-12,4.88012554922574e-11,0,0.0829466599925488,FALSE,NA,NA,1
11,"B_p160","quadratic",0.5,0,3.61086407396217e-13,6.42264678895904e-10,0,0.17249574468637,FALSE,NA,NA,0.312192823479184
12,"B_p160","quadratic",0.5,0,6.87789926929544e-12,2.21978695494077e-10,0,0.0519525789678633,FALSE,NA,NA,0.811790023820202
13,"B_p160","quadratic",0.5,0,2.80683784159877e-14,6.08371873057172e-11,0,0.00234396266494761,FALSE,NA,NA,0.785528765216319
14,"B_p160","quadratic",0.5,0,9.28740709257185e-11,2.28212297529051e-09,0,0.652608957204805,FALSE,NA,NA,0.0889148773494755
15,"B_p160","quadratic",0.5,0,2.1384291623125e-10,9.68293258578508e-10,0,0.200849377531343,FALSE,NA,NA,0.344002218621472
16,"B_p160","quadratic",0.5,0,3.95680126925299e-11,5.03910882884383e-10,0,0.182518021317527,FALSE,NA,NA,1
17,"B_p160","quadratic",0.5,0,2.57801481636239e-13,2.96784690157844e-10,0,0.18665634852396,FALSE,NA,NA,0.338139324920702
18,"B_p160","quadratic",0.5,0,6.69411524231636e-14,4.63092628548687e-10,0,0.248068617286451,FALSE,NA,NA,0.790796766850733
19,"B_p160","quadratic",0.5,0,2.02059630940751e-11,6.9041590643099e-08,0,0.620487125065875,FALSE,NA,NA,0.261047468008204
20,"B_p160","quadratic",0.5,0,2.73665320729067e-12,1.36282045187813e-10,0,0.225289524257435,FALSE,NA,NA,0.371810579337095
21,"B_p160","quadratic",0.5,0,4.53593201987531e-11,8.09159660403425e-09,0,0.0517016221058874,FALSE,NA,NA,0.208848581696159
22,"B_p160","quadratic",0.5,0,2.59040579106142e-09,2.20279117972129e-08,0,0.0359565694476099,FALSE,NA,NA,0.109287692079931
23,"B_p160","quadratic",0.5,0,1.45374865114051e-12,4.29333864938437e-10,0,0.0443110531796013,FALSE,NA,NA,0.285587433447191
