"rep","cell","dep","rel","deg","rho_hat","cf_hl","cf_ad","cf_e3","pp_hl","pp_edge"
1,"A_p5","quadratic",1.5,3,0.884960802363543,0,0,0,0.00333333333333333,0.00333333333333333
2,"A_p5","quadratic",1.5,3,0.876124268398236,0,0,0,0.00333333333333333,0.00333333333333333
3,"A_p5","quadratic",1.5,3,0.897268511419554,0,3.27829829949167e-09,3.27829829949167e-09,0.00333333333333333,0.00333333333333333
4,"A_p5","quadratic",1.5,3,0.856418014839219,0,0,0,0.00333333333333333,0.00333333333333333
5,"A_p5","quadratic",1.5,3,0.785519412006995,5.53477132791969e-06,5.30558722511287e-08,5.30558722511287e-08,0.00333333333333333,0.00333333333333333
6,"A_p5","quadratic",1.5,3,0.864272840880771,0,0,0,0.00333333333333333,0.00333333333333333
7,"A_p5","quadratic",1.5,3,0.936505181241362,1.38501731616891e-06,2.46970849659967e-07,2.46970849659967e-07,0.00333333333333333,0.00333333333333333
8,"A_p5","quadratic",1.5,2,0.744521970890807,0,0,0,0.00333333333333333,0.00333333333333333
9,"A_p5","quadratic",1.5,3,0.889100840233731,3.40185114056091e-05,4.10548858575943e-07,4.10548858575943e-07,0.00333333333333333,0.00333333333333333
10,"A_p5","quadratic",1.5,3,0.877166937762612,1.36481570595093e-05,1.47942138761792e-07,1.47942138761792e-07,0.00333333333333333,0.00333333333333333
11,"A_p5","quadratic",1.5,3,0.897793884958507,0,0,0,0.00333333333333333,0.00333333333333333
12,"A_p5","quadratic",1.5,3,0.794174901806576,2.96944125963705e-05,1.60041844554648e-07,1.60041844554648e-07,0.00333333333333333,0.00333333333333333
13,"A_p5","quadratic",1.5,3,0.877950626973006,0,0,0,0.00333333333333333,0.00333333333333333
14,"A_p5","quadratic",1.5,2,0.678457523597454,0,0,0,0.00333333333333333,0.00333333333333333
15,"A_p5","quadratic",1.5,3,0.875111473927877,0,0,0,0.00333333333333333,0.00333333333333333
16,"A_p5","quadratic",1.5,2,0.756360579941275,3.23302860261165e-07,1.84925408319714e-09,7.16653970611603e-08,0.00333333333333333,0.00333333333333333
17,"A_p5","quadratic",1.5,3,0.819800054119463,0,0,0,0.00333333333333333,0.00333333333333333
18,"A_p5","quadratic",1.5,3,0.815826439300741,0.0137811817498182,0.000122159334113303,0.000122159334113303,0.00666666666666667,0.00333333333333333
19,"A_p5","quadratic",1.5,3,0.822859255196628,0,0,0,0.00333333333333333,0.00333333333333333
20,"A_p5","quadratic",1.5,3,0.861047616381595,7.17881023515332e-08,1.09914477519624e-09,1.09914477519624e-09,0.00333333333333333,0.00333333333333333
21,"A_p5","quadratic",1.5,3,0.816396631980418,7.87911746846781e-07,3.11352899018402e-09,3.11352899018402e-09,0.00333333333333333,0.00333333333333333
22,"A_p5","quadratic",1.5,3,0.80801706244119,3.38882236716742e-08,0,0,0.00333333333333333,0.00333333333333333
23,"A_p5","quadratic",1.5,3,0.900635511682579,0,0,0,0.00333333333333333,0.00333333333333333
