"rep","cell","dep","rel","unc_hl","calslope","spieg","uss","cvhl","mle_ok","mle_hl","mle_edge","grp"
1,"B_p160","quadratic",1.5,0,2.49207593236353e-11,8.20758619740124e-06,0,0.103751999934332,FALSE,NA,NA,0.614311558410879
2,"B_p160","quadratic",1.5,0,5.13453736756974e-09,0.000398098203780299,0,0.0265069771376067,FALSE,NA,NA,0.418427086661368
3,"B_p160","quadratic",1.5,0,4.24093263342252e-09,1.60420481545084e-06,0,0.142910996733474,FALSE,NA,NA,0.471877777056475
4,"B_p160","quadratic",1.5,0,3.48314348172481e-08,7.3892392437146e-05,0,0.392133396816558,FALSE,NA,NA,0.0134465000937474
5,"B_p160","quadratic",1.5,0,7.77031514715302e-11,3.13134306911335e-05,0,0.00150112046146283,FALSE,NA,NA,1
6,"B_p160","quadratic",1.5,0,1.43901490631183e-10,0.000132867382213472,0,0.0446754712865552,FALSE,NA,NA,0.356488286292626
7,"B_p160","quadratic",1.5,0,1.04155823358041e-08,1.97357719333794e-06,0,0.173468371123196,TRUE,2.87322859393591e-08,1.84042968132125e-06,0.733832436055259
8,"B_p160","quadratic",1.5,0,7.05050730639424e-10,3.29575540899196e-08,0,0.000953369057975854,FALSE,NA,NA,0.419477983741324
9,"B_p160","quadratic",1.5,0,2.40462965720356e-10,5.76078907759988e-09,0,0.0219842528137513,FALSE,NA,NA,0.215086354663492
10,"B_p160","quadratic",1.5,0,1.13067658177482e-10,6.46737497830497e-06,0,0.0227101490770715,FALSE,NA,NA,0.305628423682905
11,"B_p160","quadratic",1.5,0,7.05081970108867e-07,0.00114815170185763,0,0.0424371790360204,FALSE,NA,NA,0.440713945388241
12,"B_p160","quadratic",1.5,0,4.35040737704426e-09,1.39798744574589e-06,0,0.0121727477736045,FALSE,NA,NA,1
13,"B_p160","quadratic",1.5,0,4.17673814953015e-10,2.92994547134392e-06,0,0.0267254590279774,FALSE,NA,NA,0.958481671138004
14,"B_p160","quadratic",1.5,0,1.08115784472469e-09,5.69376013034372e-07,0,0.874682714314954,FALSE,NA,NA,0.92573839420007
15,"B_p160","quadratic",1.5,0,3.37015449836985e-08,3.08485501010561e-06,0,0.0829858941998454,FALSE,NA,NA,0.300728153665433
16,"B_p160","quadratic",1.5,0,9.57985666098819e-11,2.86366771802406e-08,0,0.0499164782997175,FALSE,NA,NA,1
17,"B_p160","quadratic",1.5,0,3.84827931294948e-08,0.000103263601185429,0,0.00269856016989754,FALSE,NA,NA,0.162842342562643
18,"B_p160","quadratic",1.5,0,8.72136612071383e-10,0.002922503356461,0,0.00108085915162685,TRUE,0.0289844724239084,0.320243042195652,0.273036268047874
19,"B_p160","quadratic",1.5,3.4474282206709e-08,3.26572023944641e-08,0.000551578891093309,0,0.822492157300111,FALSE,NA,NA,0.4899738018311
20,"B_p160","quadratic",1.5,0,7.25218502882272e-10,4.59996879456355e-05,0,0.416308409569297,FALSE,NA,NA,0.0948909834825808
21,"B_p160","quadratic",1.5,3.23903799892555e-08,7.37374857568203e-09,0.000187131530039667,0,0.470142722358483,FALSE,NA,NA,0.126713053649808
22,"B_p160","quadratic",1.5,0,2.93820274047971e-07,6.11661007829546e-05,0,0.000708068238842887,TRUE,0.000430034555905068,0.000771342595031088,0.171019845264048
23,"B_p160","quadratic",1.5,0,1.08831225837484e-10,4.44126231260787e-05,0,0.811990298422279,FALSE,NA,NA,0.119827282415581
24,"B_p160","quadratic",1.5,0,4.75991171228955e-10,7.10340058218502e-07,0,0.0110369852804378,FALSE,NA,NA,0.243591301386626
25,"B_p160","quadratic",1.5,0,6.87522968398262e-08,0.00142939496189741,0,0.0519641185416335,FALSE,NA,NA,0.58483052912562
26,"B_p160","quadratic",1.5,0,6.78404171123429e-09,6.58458148143732e-07,0,0.21996263076262,FALSE,NA,NA,0.402796623894848
27,"B_p160","quadratic",1.5,0,2.3410367057905e-09,3.5527787490692e-05,0,0.0317065841602626,TRUE,0.731427942078401,0.465612764570399,0.893886910224723
28,"B_p160","quadratic",1.5,0,5.16646168803509e-10,5.30190242725552e-06,0,0.747228893603152,FALSE,NA,NA,0.462738088258877
