"rep","cell","dep","rel","deg","rho_hat","cf_hl","cf_ad","cf_e3","pp_hl","pp_edge"
1,"B_p160","quadratic",0.5,2,0.686364696409908,0.912382287946931,0.724447281070458,0.938321536925914,0.903333333333333,0.926666666666667
2,"B_p160","quadratic",0.5,1,0.524463176390351,0.0246470646037646,0.745272766079107,0.0960473567240984,0.00666666666666667,0.0566666666666667
3,"B_p160","quadratic",0.5,2,0.743513311009377,0.401557143279047,0.668166588927285,0.432035486571991,0.25,0.33
4,"B_p160","quadratic",0.5,1,0.654377531613518,0.00985980232730865,0.212275058888107,0.146903839821091,0.00333333333333333,0.05
5,"B_p160","quadratic",0.5,1,0.533395979051075,0.227173193762187,0.286282885020962,0.256693752453297,0.136666666666667,0.216666666666667
6,"B_p160","quadratic",0.5,2,0.758930521890522,0.955940934252047,0.360936373555885,0.526133427513672,0.936666666666667,0.4
7,"B_p160","quadratic",0.5,1,0.538683581580937,0.800136107439956,0.694508212322491,0.911759988054785,0.776666666666667,0.883333333333333
8,"B_p160","quadratic",0.5,2,0.701705877245023,0.588827740699614,0.147974294150478,0.298715462321127,0.57,0.226666666666667
9,"B_p160","quadratic",0.5,2,0.704198309680414,0.693377381205555,0.0870563454794828,0.323020776324495,0.566666666666667,0.24
10,"B_p160","quadratic",0.5,2,0.690866719394364,0.438629172694121,0.178710652718372,0.426570861466266,0.363333333333333,0.313333333333333
11,"B_p160","quadratic",0.5,2,0.71051204036565,0.428696596568618,0.712612332985157,0.120684249564606,0.433333333333333,0.1
12,"B_p160","quadratic",0.5,2,0.74503788148991,0.524664394584176,0.2495898997687,0.413569207497138,0.39,0.296666666666667
13,"B_p160","quadratic",0.5,3,0.775610572665547,0.820458027699366,0.427360284684201,0.427360284684201,0.776666666666667,0.423333333333333
14,"B_p160","quadratic",0.5,1,0.605900085304838,0.301223419440937,0.0177393119697058,0.913775223075686,0.186666666666667,0.86
15,"B_p160","quadratic",0.5,1,0.406797939644189,0.838664719873733,0.321935860928514,0.384999618455088,0.836666666666667,0.253333333333333
16,"B_p160","quadratic",0.5,1,0.582881424948835,0.523502086612659,0.194641038792775,0.627847976002978,0.443333333333333,0.506666666666667
17,"B_p160","quadratic",0.5,2,0.713041385467355,0.660991477509198,0.0542883492970648,0.16244333363378,0.61,0.163333333333333
18,"B_p160","quadratic",0.5,1,0.651282924355285,0.307240379143614,0.560287416703192,0.924244831959806,0.3,0.94
19,"B_p160","quadratic",0.5,1,0.558126692464267,0.96589086132501,0.213056277629302,0.690678282081757,0.933333333333333,0.546666666666667
20,"B_p160","quadratic",0.5,1,0.60444045209687,0.502947751278514,0.661088046190943,0.250311502229039,0.386666666666667,0.21
21,"B_p160","quadratic",0.5,2,0.681402436576956,0.841940876175062,0.351485022416197,0.477069001403499,0.73,0.34
22,"B_p160","quadratic",0.5,1,0.532904508320951,0.0833314920224615,0.0984399706588771,0.218693777195181,0.0566666666666667,0.136666666666667
23,"B_p160","quadratic",0.5,1,0.634615499603888,0.730040761848949,0.50507586943195,0.799001285128734,0.623333333333333,0.736666666666667
24,"B_p160","quadratic",0.5,2,0.727591266247364,0.000253250614511979,0.0631800408790907,0.00393933567868698,0.00333333333333333,0.00666666666666667
25,"B_p160","quadratic",0.5,1,0.597406802853475,0.913941230834826,0.164413495901641,0.407353831925233,0.87,0.3
26,"B_p160","quadratic",0.5,2,0.679201920334817,0.0872802886898802,0.611056546059435,0.474570014610781,0.0466666666666667,0.396666666666667
27,"B_p160","quadratic",0.5,2,0.704338878569139,0.318037177308015,0.45660635949556,0.244145843700069,0.296666666666667,0.24
28,"B_p160","quadratic",0.5,1,0.5797513670597,0.0568983738226162,0.202905749582832,0.0389412724822465,0.00666666666666667,0.01
29,"B_p160","quadratic",0.5,1,0.572091767576538,0.410962000165056,0.6963844094373,0.832722846197249,0.256666666666667,0.726666666666667
30,"B_p160","quadratic",0.5,3,0.772782601124718,0.729623515964304,0.569382713576408,0.569382713576408,0.636666666666667,0.51
31,"B_p160","quadratic",0.5,2,0.753406851771453,0.414544185563509,0.980543785330104,0.229079083739121,0.36,0.163333333333333
32,"B_p160","quadratic",0.5,1,0.648629244409874,0.23854627383633,0.912822089015916,0.143647428705965,0.13,0.0633333333333333
33,"B_p160","quadratic",0.5,2,0.696185941046806,0.249133920465732,0.699150416139107,0.776909500056305,0.18,0.72
34,"B_p160","quadratic",0.5,2,0.70528450797332,0.521655007517547,0.0779450579014058,0.194686094556264,0.386666666666667,0.106666666666667
35,"B_p160","quadratic",0.5,1,0.653570642933864,0.263192031056118,0.403189876397153,0.172872657955428,0.153333333333333,0.103333333333333
36,"B_p160","quadratic",0.5,1,0.632951843143935,0.512034754552313,0.860985189634501,0.509367341644849,0.406666666666667,0.503333333333333
37,"B_p160","quadratic",0.5,1,0.644081308851888,0.137862297383756,0.58056185042934,0.0466658763196084,0.0833333333333333,0.02
