"rep","cell","dep","rel","deg","rho_hat","cf_hl","cf_ad","cf_e3","pp_hl","pp_edge"
1,"B_p100","offindex",1.5,1,0.463252915287101,0.814157001789989,0.328829536903526,0.913158381183472,0.803333333333333,0.893333333333333
2,"B_p100","offindex",1.5,1,0.59888510866277,0.726640929410003,0.0517483844736563,0.651479303825581,0.68,0.523333333333333
3,"B_p100","offindex",1.5,1,0.594019651628938,0.658248399750543,0.201061847907811,0.90577155162,0.616666666666667,0.916666666666667
4,"B_p100","offindex",1.5,2,0.671249064833499,0.34684025698832,0.270094946202095,0.249657631090659,0.32,0.26
5,"B_p100","offindex",1.5,1,0.499153061378349,0.943703560239626,0.959115761994322,0.533866020878319,0.933333333333333,0.516666666666667
6,"B_p100","offindex",1.5,2,0.669417523658275,0.753896685165926,0.24187001915292,0.559790477340517,0.733333333333333,0.533333333333333
7,"B_p100","offindex",1.5,1,0.620048699868021,0.777640623197754,0.209405585043985,0.422545417599694,0.723333333333333,0.423333333333333
8,"B_p100","offindex",1.5,2,0.678825874156999,0.281291190555607,0.541801927889596,0.0450016074924611,0.23,0.0133333333333333
9,"B_p100","offindex",1.5,2,0.750403794795948,0.348381910599998,0.429121898174458,0.0845364798010173,0.286666666666667,0.05
10,"B_p100","offindex",1.5,1,0.551469357282817,0.348777412758981,0.72699521908797,0.919310192148409,0.243333333333333,0.893333333333333
11,"B_p100","offindex",1.5,1,0.580683614730931,0.290624140239193,0.883145670136112,0.350924103236192,0.283333333333333,0.306666666666667
12,"B_p100","offindex",1.5,2,0.748438637236076,0.440103547215097,0.748875345560463,0.894035399208339,0.413333333333333,0.866666666666667
13,"B_p100","offindex",1.5,1,0.558328792879598,0.451823770364315,0.450290915586007,0.6817302650313,0.383333333333333,0.626666666666667
14,"B_p100","offindex",1.5,1,0.613855328683113,0.599749746478924,0.710669720341956,0.517476377201391,0.553333333333333,0.45
15,"B_p100","offindex",1.5,1,0.56275252090607,0.987366092722876,0.39856103798708,0.847468806382652,0.98,0.836666666666667
16,"B_p100","offindex",1.5,1,0.556124330856864,0.240887289284067,0.640268251193089,0.188699408913746,0.18,0.136666666666667
17,"B_p100","offindex",1.5,1,0.647695452459145,0.672447730628838,0.469508836057994,0.673701104642586,0.566666666666667,0.616666666666667
18,"B_p100","offindex",1.5,1,0.587180944948581,0.519602584112954,0.0984158356059261,0.893396729697869,0.426666666666667,0.836666666666667
19,"B_p100","offindex",1.5,1,0.601369215909314,0.653560658014354,0.971771883054588,0.568489244216886,0.616666666666667,0.57
20,"B_p100","offindex",1.5,1,0.549908323756697,0.193663093785809,0.429420920395503,0.123769160095035,0.103333333333333,0.0633333333333333
