"rep","cell","dep","rel","deg","rho_hat","cf_hl","cf_ad","cf_e3","pp_hl","pp_edge"
1,"B_p100","quadratic",0.5,2,0.73918822132965,0.703869567971741,0.599665840658139,0.810324212506418,0.646666666666667,0.76
2,"B_p100","quadratic",0.5,1,0.533009230798025,0.26609978842543,0.169878940012733,0.332072021150578,0.246666666666667,0.226666666666667
3,"B_p100","quadratic",0.5,2,0.692122248737536,0.146805760567173,0.351030037392834,0.477079123758183,0.05,0.386666666666667
4,"B_p100","quadratic",0.5,1,0.609084421474136,0.322277451390443,0.858562279981151,0.567332909246989,0.336666666666667,0.496666666666667
5,"B_p100","quadratic",0.5,1,0.654185521363601,0.167832398152315,0.917770701656367,0.491832892672651,0.203333333333333,0.496666666666667
6,"B_p100","quadratic",0.5,2,0.753116933672729,0.340607088686644,0.141623181714276,0.424343453007786,0.256666666666667,0.296666666666667
7,"B_p100","quadratic",0.5,2,0.701334934517318,0.980980063229471,0.991659917146355,0.652256907888195,0.973333333333333,0.656666666666667
8,"B_p100","quadratic",0.5,1,0.636341370240068,0.37878803405979,0.415038719157989,0.721944161229208,0.33,0.603333333333333
9,"B_p100","quadratic",0.5,2,0.702697984694047,0.349511166655725,0.0987356667731728,0.0946154333200468,0.29,0.0833333333333333
10,"B_p100","quadratic",0.5,1,0.598615054939995,0.876484650761127,0.812911212728906,0.270328183676506,0.833333333333333,0.163333333333333
11,"B_p100","quadratic",0.5,1,0.614781484251567,0.748268920572303,0.31045381549373,0.618671038092814,0.706666666666667,0.533333333333333
12,"B_p100","quadratic",0.5,1,0.599184754379446,0.126922648362117,0.171849968533975,0.0934893278151496,0.0966666666666667,0.04
13,"B_p100","quadratic",0.5,2,0.679663047373647,0.501108129739898,0.850747708894829,0.678670060212085,0.44,0.576666666666667
14,"B_p100","quadratic",0.5,1,0.66349077767751,0.869794017373108,0.337957584370385,0.751347317250794,0.84,0.726666666666667
15,"B_p100","quadratic",0.5,1,0.622732801232079,0.483808806883845,0.0752945913572212,0.272490138695658,0.4,0.183333333333333
16,"B_p100","quadratic",0.5,1,0.602722254946351,0.240303440100479,0.483628935754329,0.376601229371056,0.216666666666667,0.25
