"rep","cell","pen","S_unc","S_dec","S_edge","tr","p_unc","p_R0","p_R2","pe_unc","pe_R0","pe_R2","nb","nbt"
86,"A_p5","gridge",29.8921357066947,12.1713110537461,0.558589169855548,7.98476991252608,0.000207952234539843,0.14199159661232,0.104872047371611,0.000133456102674012,0.768425146073969,0.727758927375312,0.333786161108247,0.736071278485775
87,"A_p5","gridge",36.6899836821659,15.1606261895523,3.76646498270369,7.9493802463524,1.11926287204023e-05,0.0536700704750599,0.0314759112227259,2.33226489110283e-06,0.154309725098104,0.0966605756835043,0.392211341917415,0.826683019948938
88,"A_p5","gridge",26.0431347591256,10.6835918271153,1.24084221780128,7.9767476765308,0.00096999209698756,0.217641412006299,0.177759852912387,0.000228060285437426,0.546828887396851,0.495128895747521,0.296752883630138,0.685914773410338
89,"A_p5","gridge",22.4297525439115,2.38680589433436,0.14454966041907,7.9702203353839,0.00396939701760868,0.967275593550365,0.956239198877932,3.70848687568648e-05,0.943021739229374,0.927253439981748,0.37086445870274,0.796545547195178
90,"A_p5","gridge",18.7079905012174,7.43564867426702,1.37096321458776,8.00888722174608,0.0162459232324146,0.491682586518501,0.443458322668235,0.00190932851477399,0.515438617600287,0.462462909246389,0.303345117610184,0.625997424549874
91,"A_p5","gridge",29.0004882088333,4.69779677766976,0.881031908062346,7.97658869110321,0.000295930754160123,0.789297972462348,0.732304760349474,3.5187015956506e-06,0.653172266809278,0.581668166935594,0.377868393229831,0.876365897404038
92,"A_p5","gridge",29.1837740722406,4.11909206054035,0.423794645535003,7.98857281586544,0.000278487804159067,0.847301125818478,0.800641306950921,3.09521470254204e-06,0.823908173543029,0.777531771383173,0.377013408304109,0.890899958315003
93,"A_p5","gridge",31.9840088011004,2.97973079802649,0.0865188040453991,7.98507849526951,8.65754248826622e-05,0.936987955372891,0.913681626320552,4.27517713785797e-07,0.973581786380216,0.960787450039508,0.363673298701026,0.850265602921466
94,"A_p5","gridge",31.4384463408188,3.6860755257085,0.279054785445336,8.00619011235331,0.000113163082492207,0.886208886520258,0.849268730619105,7.84072210047171e-07,0.886164221041962,0.850401898509027,0.371889422166828,0.891269048431477
95,"A_p5","gridge",24.7153651526986,2.81103294804807,1.7187326447073,7.99485856707307,0.00167889294066503,0.946778322858773,0.930205868418427,6.71614815528354e-06,0.428542936832231,0.357164222942941,0.339959859804074,0.753020585716347
96,"A_p5","gridge",24.2052062378138,6.12337508372749,1.44626171387277,8.00117972997507,0.00204425623799909,0.634751160233035,0.581742359191691,5.87190583440922e-05,0.494910601427109,0.435080090613334,0.306295313606336,0.698507093545896
97,"A_p5","gridge",26.3424744013433,8.36762439759787,0.779815784692661,7.96923719257628,0.000850528990166133,0.395234742868084,0.333535269757055,8.02169378483208e-05,0.687865695694387,0.635149420096237,0.331571225865523,0.745437105867243
98,"A_p5","gridge",34.262149536155,9.6515243479957,0.619142730633931,7.96183535167702,3.24777746241178e-05,0.286345098888944,0.213889459956401,3.63677899462012e-06,0.745720011201186,0.682204208484236,0.391347941173805,0.879997470973735
99,"A_p5","gridge",21.2078682917129,5.08158399949305,1.18551958322322,7.99396214314742,0.0064407875101844,0.749733241847852,0.7075023165548,0.000178650510071376,0.56061638409715,0.505334495068633,0.314545216253698,0.707641582346205
100,"A_p5","gridge",30.9648398697472,3.25374876345668,1.49060562720623,7.96939897748701,0.000130342122263372,0.918022199736305,0.886325506167306,4.03404669113705e-07,0.480192343738081,0.383833056558086,0.403053389907103,0.887368957458629
101,"A_p5","gridge",25.5659801184204,4.09508329466654,0.0361861785615786,7.9522709377128,0.00113976199209176,0.847690290494074,0.806404015494487,1.98315418288297e-05,0.99107799194936,0.987268462280749,0.373995868774166,0.811941212739906
102,"A_p5","gridge",24.6172961658686,7.18114637379275,0.716933325089038,8.00015030248829,0.00173884434124205,0.517758580475591,0.456191218110793,0.000108881725883636,0.714556742252529,0.663574838455047,0.337739685566159,0.759066106319796
103,"A_p5","gridge",31.8150835907729,11.2525618963756,3.50621667000812,7.96596101012575,9.05297715848574e-05,0.184370098064008,0.13367390654537,5.91479957068319e-06,0.174819443135657,0.113853039100722,0.367870103078435,0.810056712379369
104,"A_p5","gridge",25.7532442914688,9.60500597810742,0.0905011957518618,7.9816556397007,0.00109468736681262,0.291613228676498,0.242868204872724,0.000286105325409625,0.970290534446494,0.962462599878613,0.30754251108095,0.685014837684328
105,"A_p5","gridge",17.9166708789456,5.80872346556502,4.27565779304038,7.96042461574842,0.0207940674374546,0.666705426355997,0.620021325799248,0.00025333572173214,0.118638136013891,0.0832905306115301,0.306847518340887,0.66731745094056
106,"A_p5","gridge",27.2640760193392,8.52082613309119,0.141441578473489,7.97835544797533,0.000597528624805888,0.381999585118649,0.318515557255607,7.65959289698026e-05,0.947167163712775,0.931678261336937,0.34172732070138,0.758555178587565
107,"A_p5","gridge",34.8528181086044,4.16936638972983,0.858066047201194,8.00021605710973,2.69237114285392e-05,0.843292524993744,0.795689983506272,1.60766266299461e-07,0.663208289009688,0.589406172498147,0.374721912875679,0.884111385984156
108,"A_p5","gridge",26.3468011881653,6.57309825239365,0.281480503413317,7.97170903208722,0.000851893434995254,0.581505941554443,0.520241707120093,3.49639189506368e-05,0.885349785892952,0.857283262933929,0.341996408104217,0.757197288203527
109,"A_p5","gridge",25.217069441914,4.49488896896493,1.32469645372381,7.96919807511368,0.00133565122643076,0.809718070754437,0.767503706628153,1.54944304037175e-05,0.521576333554727,0.454791658588035,0.352105173085696,0.737559402643589
110,"A_p5","gridge",30.6541844318235,5.15419539812036,0.3970220977165,7.96913388891487,0.00014906090441269,0.73995347527412,0.684206188027906,2.00286422913365e-06,0.830835850470261,0.7932885437127,0.360212829492045,0.839796195979235
111,"A_p5","gridge",38.4694222642414,13.046964236018,8.79661907228282,7.97416740703651,5.51371400525635e-06,0.108055678622825,0.0689113281354506,3.4336544274538e-08,0.0119421645413055,0.00360857500521594,0.370818884790211,0.906089250411499
112,"A_p5","gridge",26.8831388178745,9.94152355926592,5.63675000852999,7.9678937878553,0.000683173021311712,0.265622677319331,0.214473725622544,1.02995406019435e-05,0.058808506419615,0.034293604579836,0.321739016958734,0.728070599393813
113,"A_p5","gridge",17.3967898850027,5.46429589600234,0.652781894602748,7.99167084758191,0.0256592485009051,0.707716172503197,0.668220618365908,0.00159807815289947,0.7331312621376,0.694849611813005,0.298278354010012,0.664360281588767
114,"A_p5","gridge",32.7115058405797,12.330686167059,0.739515586220887,7.96219537662842,6.17148470895001e-05,0.133727050458662,0.0964838591883516,2.84699936557997e-05,0.705084862460857,0.650469243765176,0.341405973226605,0.774457724686189
115,"A_p5","gridge",19.5484996426054,3.11504488731387,0.176929495488282,7.93875061017482,0.0113826492943873,0.926374466346114,0.904901976283936,0.000266999056469985,0.92650977427551,0.90895889745586,0.357116643074301,0.739245652457878
116,"A_p5","gridge",31.3442291612606,14.7432633352667,0.466376407744472,7.98648158480249,0.000113322650600489,0.0630448711938117,0.0451954296202388,0.000157446428286856,0.807788928301091,0.772849816713939,0.30296575978691,0.67091843691915
117,"A_p5","gridge",42.1404548551538,5.81519216290419,0.917065247135761,7.96919152323891,1.10240329720401e-06,0.66654398482596,0.570201506196626,3.80316422798899e-09,0.643529027832942,0.547558044356549,0.437613199434743,1.00454956361905
118,"A_p5","gridge",41.0640802701844,20.8739082490271,0.447453561464441,7.97240323520511,1.77470694495696e-06,0.00712446102628472,0.00376118045074014,3.67128476299605e-05,0.813942734843412,0.776316772377759,0.327610798531398,0.769221828443082
119,"A_p5","gridge",32.0353246452203,8.82576767863872,2.71814542862934,7.98624244070726,8.58618301136094e-05,0.35557056260483,0.276814410628435,2.23201985938282e-06,0.259829987778698,0.180692547572421,0.380026335843755,0.84913560479673
120,"A_p5","gridge",23.8261305282451,5.54305762683688,1.34184650905432,7.95506567449566,0.00225766945466865,0.696139341969409,0.647422559544912,4.80847146344665e-05,0.517343236477339,0.45734462811239,0.32537032516894,0.729327130482914
121,"A_p5","gridge",35.5197095072986,11.7072581541045,2.70436486220013,7.98795795172427,1.99056740176617e-05,0.163065835952226,0.109930058527953,1.64099209498669e-06,0.261504887548015,0.177155731540116,0.39604093164307,0.864712814284197
122,"A_p5","gridge",21.1618514421805,3.02933175499028,0.619856164386846,7.97299116585842,0.00640964552857315,0.933259276394931,0.917725872490688,8.21589820576563e-05,0.745421253807775,0.705843350076577,0.301741531163355,0.696534075437654
123,"A_p5","gridge",26.1761748481447,12.7920956291079,0.6270500528906,7.95965332687832,0.000898136011939554,0.116020056054102,0.0910478432557933,0.00114028907723729,0.743136965903455,0.708720675692805,0.293961947441371,0.641901425166065
124,"A_p5","gridge",38.6115692077697,14.3942145870541,4.30539229379776,7.97319201188971,5.12610340930308e-06,0.0701689020932881,0.0431396696127773,6.77111074209868e-07,0.117963871814316,0.068953362387432,0.376223442481279,0.791965449366712
125,"A_p5","gridge",25.1063475635416,4.01981496043777,0.16357482156365,8.00386170441004,0.00144353171646538,0.857508714379246,0.818332386111494,2.48414583149392e-05,0.940530110765187,0.919706603731458,0.356395378355517,0.806382520695271
126,"A_p5","gridge",40.6698177261822,16.9325363785281,3.65546352797499,8.00095146451921,2.27771315397529e-06,0.0305027276637591,0.0158435995293007,1.1369866956823e-06,0.162383542018522,0.099760927138695,0.394719360515929,0.854630731458593
127,"A_p5","gridge",30.21221891419,8.27302504844295,0.511823170564334,7.94056504865947,0.000170618758379204,0.401304496369156,0.327132338587107,1.18179660050233e-05,0.787333981258461,0.739291261250139,0.370870412895674,0.792208997051366
128,"A_p5","gridge",17.1361737202957,2.9723440706727,1.07041193827547,7.97227469483544,0.0276722419531802,0.93703182748336,0.920537262955089,0.000492571198218328,0.597155227662672,0.540583561585694,0.326105418660824,0.715460035814875
129,"A_p5","gridge",26.429880729342,4.53053350591704,0.830259441452825,7.95407300053473,0.000808987151185825,0.80524081159845,0.761729790728588,1.1274842867337e-05,0.669486236754488,0.612887544025172,0.340338916381632,0.786364916624741
130,"A_p5","gridge",32.8936935673174,3.48682947328095,0.344721348770554,7.96560457571653,5.79777359592804e-05,0.900612437116528,0.864507789097558,2.99024653593882e-07,0.855787625587837,0.811193662833272,0.389785966341752,0.888294344720286
131,"A_p5","gridge",26.0271012573518,1.83914167307841,0.384290726242174,7.97313601815058,0.000964880597703055,0.986230851298715,0.981213266168979,4.6756780243129e-06,0.843374233517687,0.805158003477194,0.320825351745201,0.754463633048255
132,"A_p5","gridge",19.520533789675,3.31487534374841,0.667360219613034,7.99105619799205,0.0118933433889978,0.914909381471268,0.892813146781001,0.000197560584325074,0.733397837827232,0.679083173995327,0.345385329550444,0.74077780374486
133,"A_p5","gridge",53.9124664065254,25.1195737203632,3.34095125848503,7.92301034415082,0,0.00130844428063082,0.000413076913874044,1.02519929101597e-07,0.18773152616686,0.113165580978639,0.403924856516256,0.913598258068257
134,"A_p5","gridge",23.2142698766372,2.09587272631925,0.16659761365283,7.99013420616553,0.00298507019558347,0.978717648270083,0.971456340043585,2.56710932289295e-05,0.936391153769948,0.917647466173084,0.345629307362209,0.7920794437896
135,"A_p5","gridge",32.3987721668984,4.05385628945502,1.43505411749454,7.97971240478585,7.28738266044804e-05,0.852963271537743,0.807189316119529,3.27881027217813e-07,0.494637559050574,0.40174657379312,0.393391469612327,0.875609265889741
136,"A_p5","gridge",30.696955528683,13.1937905713181,4.5015656690584,8.00080343099445,0.00015148454321301,0.104490384110367,0.07653928325089,1.45004050331465e-05,0.106903782769716,0.0714370731685791,0.310922087949962,0.70377656401048
137,"A_p5","gridge",24.5116552250688,1.75105090961026,0.918532533683098,7.9842261121236,0.00178966732736807,0.988288285698099,0.983425782274584,6.66473363297726e-06,0.641598701101796,0.573145573447556,0.371077574060944,0.816858308279133
138,"A_p5","gridge",31.149046506173,7.99000687970177,3.95141896523526,7.96141177319486,0.000119493914511049,0.430657964305138,0.361473427705794,1.16551608253523e-06,0.13882468072852,0.0923442508276346,0.362037108593244,0.786018119397033
139,"A_p5","gridge",31.7159638797694,7.01277177049327,0.218471476176737,7.97727763238469,9.68356658106462e-05,0.533552763216757,0.45053917350699,4.02731382698196e-06,0.911829197001411,0.883223575558983,0.399701267887346,0.88963035627571
140,"A_p5","gridge",16.6880778946373,6.95164168028783,0.780313262319371,7.98476131277447,0.0327485682006539,0.540901314225481,0.506679318086282,0.00453411266495318,0.6854990736891,0.656090757602251,0.251400944308979,0.547502169090253
141,"A_p5","gridge",34.0373853488801,9.93835567943647,1.31709003981325,7.99904145957891,3.78224472802335e-05,0.268619040804462,0.197686603456217,2.95255005866579e-06,0.528031520580755,0.442390208066384,0.376125958588295,0.889977420087943
142,"A_p5","gridge",27.2345735615825,6.63914807809858,0.403408925872448,7.96399830463241,0.000594947807346813,0.573300997950829,0.503912323333042,2.82927101272756e-05,0.829453571077546,0.790448158843639,0.356727657351006,0.807350029124127
143,"A_p5","gridge",30.7392485696139,4.37114005126097,0.973033869880828,7.98973767815667,0.000146690514701842,0.823452817863643,0.776741863622165,1.11172925454373e-06,0.626918319591096,0.554546770271886,0.357304493883755,0.832280580780874
144,"A_p5","gridge",22.187795269518,4.92718905660424,1.78633207717191,7.94998311493087,0.00422882654995704,0.763694668764136,0.726022881578617,7.02202671453156e-05,0.415251915654556,0.360613621652447,0.280621322108071,0.682239312698177
145,"A_p5","gridge",33.9905125300334,8.693863311201,1.84289333661405,7.94567187824764,3.56393608123007e-05,0.363274532633902,0.287907156898686,1.09576207985018e-06,0.401040701568263,0.320246092001195,0.350908021863245,0.847580954383995
146,"A_p5","gridge",42.1529608644943,13.3322196047473,2.56167405983812,7.98328701460137,1.12696444465321e-06,0.0992262472463827,0.0601833998268426,1.64459943885475e-07,0.282002911100841,0.191929517718524,0.398110607153931,0.907005204453644
147,"A_p5","gridge",32.3569293731445,10.1765549592059,2.95896101804861,7.96424925666333,7.22973318696418e-05,0.249081933165959,0.185108937461681,3.45561670989092e-06,0.230362215440146,0.165643086240254,0.362500584053098,0.808348256530951
148,"A_p5","gridge",26.6690061496894,3.5558202156464,1.2932162776267,7.97423956180129,0.000755675762453056,0.895351881003189,0.860230563581715,4.87312474861668e-06,0.529758744466675,0.447659486748614,0.388427272236858,0.839991237979546
149,"A_p5","gridge",21.0955783050946,3.79338587662861,2.08259340413309,7.95732057967654,0.00648574117691569,0.87496910364612,0.846566035566108,5.32610853307691e-05,0.35243419901838,0.28678505373334,0.317268093245207,0.716066494054154
150,"A_p5","gridge",20.4624933580033,5.63472836024833,1.89134373282943,7.96097549326595,0.00823903943495974,0.686133544621803,0.639763876161108,0.000218516817530157,0.391725384610848,0.333529169497471,0.303585405969489,0.679171211128824
151,"A_p5","gridge",33.5687883180316,14.5000865885328,1.45980552983618,7.96612697574958,4.4192117417019e-05,0.0677489275036376,0.0441077416964671,4.19401436161371e-05,0.486741578722889,0.420097925489014,0.350814183428042,0.751246209853848
152,"A_p5","gridge",22.3943485297093,3.43121578010723,1.08264936348084,7.97420097583641,0.0040024201701826,0.905440895295757,0.878309382430944,4.26996147959713e-05,0.59113878690452,0.521755404614255,0.356915701072079,0.759963337671559
153,"A_p5","gridge",18.5468391167214,1.6381292396393,0.780239895457511,7.96778117019536,0.0167015356908865,0.990640026158286,0.987831903551735,0.000135384223452051,0.68804102584252,0.639386454155935,0.314039313129918,0.733675065622123
154,"A_p5","gridge",19.3795858170911,6.08028896986337,3.35422207895991,7.97836532722833,0.0124242507269108,0.637587069489,0.594937343232266,0.000234015614305694,0.189743340659099,0.145819919115544,0.295385477868026,0.632802759127275
155,"A_p5","gridge",25.1504794365339,5.57638836427274,2.22549849316838,7.96239497506789,0.00135806234958347,0.692858048646792,0.633946740762938,1.70706688784605e-05,0.330571522403742,0.258549326932775,0.355619865205626,0.779550376213917
156,"A_p5","gridge",28.4819816108769,13.397053110378,8.85360171394982,7.97065869924756,0.000358025861628253,0.096470853880452,0.0699288655182677,6.67591609393448e-06,0.0120375262459973,0.00551149740652024,0.32816499874404,0.704298401736042
157,"A_p5","gridge",17.5911417639647,4.38821902511365,1.42098090543688,7.97874536626219,0.0237350543464747,0.821005523703793,0.79802020001942,0.000655173143724097,0.499066743161812,0.45554271875392,0.257396613031191,0.576394348820157
158,"A_p5","gridge",25.6754644208748,2.97506679864421,0.504439004530973,7.98856721829412,0.0011389309026264,0.937072742336469,0.91816587412815,7.78155464242758e-06,0.789724098273237,0.746612061247787,0.35620767323465,0.771199819193036
159,"A_p5","gridge",21.7421648817959,4.42214312688229,2.43971021095817,7.99977487570591,0.00524070393104759,0.819389598240308,0.789118042337763,4.58082708303387e-05,0.300682170364456,0.245187425834035,0.287947631592071,0.63702330848706
160,"A_p5","gridge",20.8622437469933,2.05236068618143,0.418297259458756,7.97967848689872,0.00722094846248589,0.9800181728602,0.972692533549326,6.48479012761438e-05,0.825447141923008,0.785344492960858,0.361736368017405,0.764679093700386
161,"A_p5","gridge",34.2991764266599,8.2716802908279,0.0768538418205227,7.95869830660443,3.15701667872315e-05,0.403214087911211,0.32523142964457,2.10646640663725e-06,0.976441168896334,0.966029854456732,0.371179819434502,0.843118223240091
162,"A_p5","gridge",21.5851406296302,2.52592822037622,1.28958840551282,7.97700095123644,0.00549689703089529,0.961207092729641,0.949943104658869,3.78027674003967e-05,0.532673358377208,0.470425706233079,0.327008540287064,0.783961893572409
163,"A_p5","gridge",19.0135801266193,5.38640666766078,1.25829484055587,7.96653741467299,0.0141384834806504,0.714265090314156,0.672758819076392,0.000530136092758648,0.538237041226294,0.484882954836173,0.295506384177911,0.631425920314827
164,"A_p5","gridge",19.2466299657156,4.68007733205141,1.74281489438254,8.00748007596162,0.0133551022914462,0.793643501479213,0.757965740046083,0.000281313933319205,0.427778668161319,0.367892590612747,0.308562627577733,0.719982860537975
165,"A_p5","gridge",26.405674728646,6.34759383287437,0.374736931001249,7.93623930896199,0.000799527868737382,0.603400269243467,0.539102929697968,3.1131493974268e-05,0.841776065696787,0.807270261677508,0.351084613654613,0.784717651722038
166,"A_p5","gridge",28.1818182697717,9.3204614810925,1.67219207154038,7.96823049734314,0.000403229126001658,0.312435897926833,0.25635067012296,3.19986331047684e-05,0.4405539940574,0.375058820841752,0.322894828124492,0.715116574222413
167,"A_p5","gridge",24.6989529400133,8.98612831034596,0.685766433691379,7.99324651358424,0.00167426766020151,0.342387980373857,0.285874879071625,0.000269085331784602,0.724171008073779,0.674453637091738,0.334559962877891,0.723633450842976
168,"A_p5","gridge",28.3775738693813,6.21722010840866,1.63168737216601,7.95962557082106,0.000372347749198365,0.620187279222594,0.552695310070227,5.17876920991256e-06,0.443522474086612,0.37365959724589,0.351285081118551,0.824211030649525
169,"A_p5","gridge",30.9706257266407,8.98092283838562,0.656575620605812,7.98957845418207,0.000133594347793586,0.342518409863546,0.275036045608757,1.39382503543395e-05,0.733794570289869,0.680852762902609,0.353174558013267,0.777306085575723
170,"A_p5","gridge",32.6823448021743,9.25758695179209,2.77072277636379,7.97272036301091,6.44064767381103e-05,0.318068651433716,0.240182387473976,2.05059546254382e-06,0.253369758269667,0.174084637822326,0.39277624653993,0.888681144964302
171,"A_p5","gridge",23.8738692495895,7.11167317633575,0.216658075912428,7.94939224854583,0.00219583609433294,0.520291148858552,0.454647603055432,0.000172189352450225,0.915569772010366,0.892269954678821,0.333648732110212,0.718288949985553
172,"A_p5","gridge",22.3464737527015,3.05952558433469,0.377790648327199,7.93298127242006,0.00392934144241708,0.930173597453196,0.908821851420887,5.52972346937741e-05,0.839307120649669,0.802414916006827,0.360871263560282,0.773272437657599
173,"A_p5","gridge",22.4314075325409,3.19279800674191,0.929955270371791,7.9634682338638,0.00392197436897801,0.92211022779116,0.9001432171097,4.08488569386689e-05,0.638367519075371,0.577975206083286,0.353446627810169,0.764874125004586
174,"A_p5","gridge",21.1119201824199,8.2261013662258,0.917001320682469,7.99713523816525,0.00667314726990931,0.411329648414461,0.372083877190194,0.000995877167548898,0.644305648704536,0.606311330115541,0.264413065168717,0.574678218802849
175,"A_p5","gridge",24.9944086138333,7.45074916048023,0.800158445383149,7.95560342202181,0.00143410078217365,0.484791438511629,0.429620245118203,9.74832089348787e-05,0.678889587543088,0.633521844992763,0.320993311000282,0.668186318577154
176,"A_p5","gridge",22.3817245229858,5.23774983641485,1.56736564740017,7.98970883578542,0.00409288057651569,0.732708920511591,0.682130221264922,7.87919800326886e-05,0.465188778503483,0.399736060276382,0.336209255176925,0.750941745791929
177,"A_p5","gridge",21.2301110246791,6.02281741592471,2.00046576056157,7.96158899220385,0.00616743859911906,0.642473506256444,0.592793398995838,0.000189911196577741,0.374006105473937,0.313883764175413,0.317667836031897,0.709896397903015
178,"A_p5","gridge",27.3600819463051,8.74493168627978,2.30802776337505,7.92751892983334,0.000535714342166038,0.356933813325146,0.298000754249307,2.42762166009491e-05,0.316733970777771,0.251206170132396,0.322561301208401,0.762499235745929
179,"A_p5","gridge",26.0851411248397,8.23699859713712,1.3805314031791,7.97283359078706,0.000949404897088502,0.407905989838792,0.343952561247163,6.7922411052912e-05,0.509977810129079,0.44267162725535,0.339801589455963,0.758042790503338
180,"A_p5","gridge",38.8461375685532,10.8449219777967,3.54201170066708,7.9585584010659,4.54762878798753e-06,0.206614269712603,0.141974790983245,1.20794519054002e-07,0.171106553734851,0.103246732319945,0.391164923850893,0.875832285658683
181,"A_p5","gridge",21.9758903616822,8.45457339392918,4.04871779367315,7.97332163523623,0.00470430090782092,0.38757081429225,0.342763180796265,0.000145823436050185,0.130827075406668,0.0994815615081732,0.276124360885883,0.619211369365801
182,"A_p5","gridge",29.7957491017185,6.71917493942596,2.76061218706975,7.986828268179,0.000215605334907387,0.566692633194614,0.496703760918381,2.14411330945463e-06,0.253665498710401,0.185459027391902,0.364862439248968,0.799877170292332
183,"A_p5","gridge",27.0389705486938,12.0129465236457,2.6992717521242,7.97860861461477,0.000655947726702522,0.148480609348397,0.111533736811794,0.000144691736978064,0.261974958558193,0.206657744545412,0.327687895449339,0.695224432148266
184,"A_p5","gridge",16.4623301313685,4.77821780779592,1.32437543727266,7.97077949077269,0.035049827151482,0.780582083325831,0.748970098131977,0.00142982683135373,0.523035921929745,0.476128591773568,0.275830797167173,0.629259287987094
185,"A_p5","gridge",24.3539268976655,5.73791651471074,2.26275940191374,7.95801310123874,0.00185268646964565,0.674210557614252,0.622737978655643,2.63212791566936e-05,0.324783956215942,0.263683506619587,0.310551917292496,0.705520621025916
186,"A_p5","gridge",27.2320929289584,10.2494764828655,1.41235176427019,7.98740479887406,0.000612147479646663,0.246198521662909,0.199943681685285,0.000107183629515673,0.500806475150483,0.442729296301984,0.302710313735543,0.658857922095641
187,"A_p5","gridge",25.0700069393834,10.9024393371439,3.43931215119078,7.98545114901933,0.00142941513458494,0.20516922153482,0.167844465248149,0.00015846373922257,0.182146917018185,0.138869304009003,0.291146328608891,0.671781881577398
188,"A_p5","gridge",26.9116593900903,4.79906562788259,2.34900954793128,7.97643052417295,0.000685232883039344,0.778899320319757,0.732180890285929,4.74626258983868e-06,0.311460856869128,0.244026777661576,0.34611635650771,0.73923480255405
189,"A_p5","gridge",26.1153910028936,3.45021749221025,0.427672115684193,7.9667947103642,0.000933986493911521,0.903330106807864,0.871599527268095,8.29858614381784e-06,0.820275159739282,0.774372290021216,0.375678554796208,0.845813952712578
190,"A_p5","gridge",25.0309986042944,8.92132005724605,4.86758031186467,7.98153672633402,0.00146531823829521,0.346926122002547,0.289590079773619,2.69273669437631e-05,0.0878735125764792,0.0552551724166941,0.334123776401861,0.749031056412255
191,"A_p5","gridge",24.1106593961188,3.1692302030787,0.554264963651336,8.00059993508255,0.00212739334954981,0.924978911303685,0.902907106707553,2.02687011729985e-05,0.773067321110632,0.723708232486987,0.341305593720777,0.822102262504802
192,"A_p5","gridge",21.3668584760695,6.75953525768036,3.18006538057298,7.97872778376451,0.00595156839268629,0.561497167975905,0.510250003427834,0.000142183933791729,0.206905902492312,0.159724995633449,0.306667848647023,0.662096998937023
193,"A_p5","gridge",29.0268944637345,6.42797616239297,0.203903769619364,7.9873250274784,0.000295008903340666,0.599166415740113,0.526731223479989,1.01852904207389e-05,0.920681871984931,0.894304659901231,0.373088149420791,0.805505858227537
194,"A_p5","gridge",35.9348996706202,7.02548230825128,2.21588699535122,7.9966523221983,1.68984137397521e-05,0.534112240601418,0.449555933441713,1.65275277463905e-07,0.335808978727461,0.244314239565435,0.372450203017782,0.901938762617948
195,"A_p5","gridge",23.0652497440232,4.03450894194129,2.07833961376867,7.97519165587165,0.0031109129059268,0.854487405535116,0.822181888516415,2.45064030861553e-05,0.358057063392709,0.292418048954707,0.335292923569646,0.740802763662856
196,"A_p5","gridge",25.13193808116,10.9004955300507,0.843938706080439,7.98625670434997,0.0014027978062463,0.205461915751973,0.169494447828356,0.000584421593017748,0.669162003228356,0.62832641690265,0.289458959935069,0.637548405606789
197,"A_p5","gridge",29.2649916646946,8.53583904076335,1.82699419589972,7.96418133493135,0.0002610830017582,0.379269903602972,0.304921876228679,1.01346264684832e-05,0.403268781481959,0.320539718524696,0.367082459809567,0.79378123598368
198,"A_p5","gridge",45.7318274052285,21.3309384450643,1.91722842106892,7.95704528028749,2.12492162088296e-07,0.00589635508288089,0.00278500327795617,1.88184989313722e-06,0.39001382000433,0.308677907026877,0.369458567890379,0.810635619778696
199,"A_p5","gridge",30.3703326143788,9.76296821047037,0.558379717708799,7.92555188545708,0.000155920056090553,0.274797295168929,0.215873779903594,2.54290240189192e-05,0.766356202045036,0.720131985660041,0.32878716868488,0.771823031777566
200,"A_p5","gridge",23.7690273628371,4.41547040996517,0.615881455674524,7.9789788852285,0.00238233659087317,0.818202193400399,0.780907031514742,4.08833556653221e-05,0.7450237128068,0.70043834938941,0.325004576185277,0.718130457223728
201,"A_p5","gridge",32.2201198842556,13.7844660295041,1.11071135046073,7.96985021243348,7.71958679394169e-05,0.0853748466321298,0.0600267346821446,3.7257325161244e-05,0.580754148330981,0.520294601171035,0.330922849699288,0.755933388718809
202,"A_p5","gridge",22.6452088471777,9.24861859379241,0.165461967323812,7.99130599460075,0.00371792571436647,0.320483423730633,0.267197294223018,0.000999778324821121,0.936828079092413,0.922067299688122,0.313802766063043,0.705896131536306
203,"A_p5","gridge",21.5418289298438,3.88788327678299,0.0978596757635155,7.97363940075036,0.00555818293163979,0.867566167337423,0.834945384043238,0.000120413616650161,0.966554159535128,0.956146950916963,0.344911890692103,0.804154753030423
204,"A_p5","gridge",26.5529868515178,9.08281815518355,0.996874712573938,7.94636762343371,0.000764146646420327,0.329902100440463,0.279650326304318,9.56031056446038e-05,0.614277095965911,0.56528275388411,0.306234941314294,0.68421725110722
205,"A_p5","gridge",25.6323002415282,10.423565859449,4.92849243882978,7.95622967604814,0.00111423057344573,0.232186723398915,0.185493965066033,3.95134335648972e-05,0.0835962742538472,0.0538674107094235,0.318557995448375,0.698445942671472
206,"A_p5","gridge",34.5949034264317,14.3488059232118,5.39907867719507,7.98604372609226,2.94580538915401e-05,0.0718872536351989,0.0475673185561427,2.72145937851853e-06,0.0674732173773627,0.039242307295742,0.345667026225093,0.765295383282676
207,"A_p5","gridge",27.5378855682323,5.48192271547865,0.516970535884056,7.99751960667066,0.000545483367968225,0.706354160171601,0.649430188519603,1.29373062398574e-05,0.788667966969585,0.743988604946603,0.345436833308166,0.799074110844195
208,"A_p5","gridge",24.0678848443978,6.54052480122896,0.638243411386832,7.98577991245321,0.00215154157618036,0.586158642359983,0.523323066765192,0.000121260105144905,0.735417374651664,0.691209107210687,0.328247110456459,0.73361761115534
209,"A_p5","gridge",27.1399891238597,2.74073351291759,0.50755949206749,7.97776047665573,0.000627914887306513,0.95036565675545,0.933509769046248,3.14859287553482e-06,0.787121294584297,0.739674921117696,0.358606951379197,0.815211327869315
