"rep","cell","dep","rel","deg","rho_hat","cf_hl","cf_ad","cf_e3","pp_hl","pp_edge"
113,"B_p100","offindex",1,2,0.713887487409635,0.760769385775268,0.286192504757986,0.558597622634871,0.726666666666667,0.496666666666667
114,"B_p100","offindex",1,2,0.691226227867912,0.507441695486642,0.122156829044097,0.116945940697784,0.47,0.09
115,"B_p100","offindex",1,1,0.5539587540102,0.736008996058165,0.114792390484728,0.702249794131201,0.686666666666667,0.6
116,"B_p100","offindex",1,1,0.537882930463403,0.492170024021931,0.809251937543219,0.799968361846346,0.466666666666667,0.786666666666667
117,"B_p100","offindex",1,2,0.754753562243234,0.941083017375313,0.548259617718043,0.831029880256288,0.963333333333333,0.84
118,"B_p100","offindex",1,1,0.527085033184397,0.588822588568054,0.183884784078028,0.759544196903399,0.503333333333333,0.73
119,"B_p100","offindex",1,1,0.634525030709891,0.0405740568091078,0.0324232208537811,0.319819321514724,0.0366666666666667,0.26
120,"B_p100","offindex",1,1,0.593459937671773,0.335664884491167,0.685379134134752,0.562643250218909,0.293333333333333,0.553333333333333
121,"B_p100","offindex",1,1,0.610514471657757,0.761172580626143,0.477952417423588,0.866078217917496,0.766666666666667,0.856666666666667
122,"B_p100","offindex",1,2,0.689249877870297,0.418751310965973,0.63167444379742,0.616452156134019,0.353333333333333,0.563333333333333
123,"B_p100","offindex",1,2,0.678056961997909,0.444077974934836,0.988004768353637,0.423866839673649,0.396666666666667,0.37
124,"B_p100","offindex",1,1,0.594070574559113,0.847786801392942,0.347074485167367,0.463973456719273,0.816666666666667,0.38
125,"B_p100","offindex",1,1,0.57040889500931,0.0269388332097789,0.989807942768842,0.0346366608303977,0.00666666666666667,0.01
126,"B_p100","offindex",1,3,0.781574419555549,0.30133246244926,0.0477982603328181,0.0477982603328181,0.276666666666667,0.0366666666666667
127,"B_p100","offindex",1,1,0.614261610687358,0.850240303394336,0.036292976690901,0.882186883382403,0.846666666666667,0.84
128,"B_p100","offindex",1,2,0.76444496858303,0.79488815157284,0.65016494948741,0.876921860243756,0.736666666666667,0.826666666666667
129,"B_p100","offindex",1,1,0.559940759071532,0.711098997728473,0.125395738941386,0.358613040268992,0.733333333333333,0.36
130,"B_p100","offindex",1,2,0.72223903045427,0.350802098387304,0.197618824869795,0.0943515965851558,0.273333333333333,0.04
131,"B_p100","offindex",1,2,0.715292344219044,0.919306095383416,0.42534053863388,0.642148790869411,0.88,0.523333333333333
132,"B_p100","offindex",1,1,0.640041226380223,0.19159683243674,0.565351215153852,0.219050695409777,0.126666666666667,0.166666666666667
133,"B_p100","offindex",1,1,0.469187430192758,0.0341658074830679,0.271537393663194,0.126296372281618,0.02,0.0366666666666667
134,"B_p100","offindex",1,1,0.642767869783793,0.565430398210575,0.472116402379347,0.775327951264783,0.46,0.723333333333333
135,"B_p100","offindex",1,1,0.613665856116963,0.758743839410245,0.915791155607125,0.848390193019351,0.746666666666667,0.816666666666667
136,"B_p100","offindex",1,2,0.693380665881238,0.841952003209756,0.650279443016893,0.886732033818682,0.826666666666667,0.893333333333333
137,"B_p100","offindex",1,1,0.621835007196886,0.790063639996418,0.51968991990392,0.375684722392122,0.76,0.273333333333333
138,"B_p100","offindex",1,1,0.639989598104113,0.275381606675252,0.958049331088257,0.110226418388563,0.186666666666667,0.0366666666666667
139,"B_p100","offindex",1,2,0.726593127680136,0.895089066086412,0.394373752932899,0.388722566125634,0.903333333333333,0.433333333333333
140,"B_p100","offindex",1,1,0.645480510654905,0.282031651223866,0.190664760866905,0.20472894309742,0.266666666666667,0.2
141,"B_p100","offindex",1,1,0.623178466422485,0.697757978269217,0.420995156641348,0.677329133823623,0.65,0.63
142,"B_p100","offindex",1,1,0.58233836505261,0.275685698706311,0.784536238679195,0.702526166637698,0.233333333333333,0.67
143,"B_p100","offindex",1,2,0.730331381917771,0.492691160205781,0.145861679730698,0.404534491748946,0.406666666666667,0.336666666666667
144,"B_p100","offindex",1,2,0.754925424560723,0.580718012795206,0.761310044569944,0.835000394852419,0.503333333333333,0.773333333333333
145,"B_p100","offindex",1,3,0.770919375767841,0.0135870166459418,0.508703216212049,0.508703216212049,0.00666666666666667,0.41
146,"B_p100","offindex",1,1,0.649696378865527,0.506529259842254,0.702563433090444,0.202058388216749,0.396666666666667,0.146666666666667
147,"B_p100","offindex",1,2,0.694438003261838,0.882720230316862,0.400156247923099,0.754858122808269,0.913333333333333,0.74
