"rep","cell","dep","rel","unc_hl","calslope","spieg","uss","cvhl","mle_ok","mle_hl","mle_edge","grp"
1,"A_p5","offindex",1.5,0.0150003945728643,0.0494185346101436,0.0152762696046457,0,0.00593394576007849,TRUE,0.0124561049821554,0.000534081353016469,6.58439713330239e-06
2,"A_p5","offindex",1.5,0.0415777596619613,0.0148963775367703,0.00544201805208923,0,0.0339566202277458,TRUE,0.118499347487434,0.00480687195036111,0.0010816748650293
3,"A_p5","offindex",1.5,0.030809427625635,0.0521957011377731,0.0236434977592125,0,0.0794913735277008,TRUE,0.10708284787621,0.00961986120102931,0.000591862489587092
4,"A_p5","offindex",1.5,0.018096140607512,0.0135100112276697,0.00400824968495088,0,0.637676698435907,TRUE,0.63469750565123,0.205787321364677,0.00178712957362559
5,"A_p5","offindex",1.5,0.000379868186920707,0.00224265642181707,0.000587190606918388,0,0.00123861509948337,TRUE,0.00825306790739888,0.00057245437227782,0.00563233540479158
6,"A_p5","offindex",1.5,7.96430934576486e-05,0.000250477542575417,0.000103116571737165,0,0.00435279468274813,TRUE,0.0406368991410411,0.0861595154568385,0.00458853512286761
7,"A_p5","offindex",1.5,0.000902104552436223,0.0734356524988826,0.0282517536460736,0,0.00329540909537763,TRUE,0.0120436263055725,0.00180620381401186,0.00152802697869547
8,"A_p5","offindex",1.5,0.000918318814524088,0.00168513033014881,0.000495361154297449,0,0.00772679642644434,TRUE,0.00242337595892717,0.000632156674312379,0.00789934224555355
9,"A_p5","offindex",1.5,0.170992678399735,0.0713246955124058,0.0303832432868816,0,0.594547794927873,TRUE,0.786169203442769,0.805777187892284,0.000453799235308638
10,"A_p5","offindex",1.5,0.000298830262542182,0.033510507832446,0.0098576353360826,0,0.00568761217606435,TRUE,0.00198948442098379,0.000539927181527178,0.000481280066075174
11,"A_p5","offindex",1.5,0.0991372974264697,0.0279444531804482,0.00994668382389094,0,0.885974555983338,TRUE,0.504367163294819,0.93191613415252,4.51586387306691e-06
