"rep","cell","grouping","prev","deg","hl","edge","S_p","tr_p","S_d","tr_d","v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","pb1","pb2","pb3","pb4","pb5","pb6","pb7","pb8","pb9","pb10"
439,"k25_prev50","fitted",0.51,2,0.0678451570258807,0.43172272528145,0.28597104873553,0.441658948345487,7.45153076666799,3.85477024576935,-0.0331855700656956,0.998043125358172,-1.66080262695687,0.0692017194106336,0.846553838738413,-1.3105997248872,0.964442266476287,-0.378605846975704,0.165582045018764,0.395033459008991,0.29463209764454,0.361750623173013,0.415154725348477,0.456677388569333,0.496549948158184,0.535224913200561,0.566780982433433,0.608737457194496,0.648494414096864,0.715997450181098
439,"k25_prev50","heavyx5",0.51,2,0.0295856512454791,0.554880649224556,0.164172739162613,0.433882159426554,8.65954814198194,3.82106491154328,0.251302656691217,0.836497234325652,-1.66734684713176,0.3762332505271,0.815892691719516,-1.3543334504981,1.36888019816711,-0.740626630558227,-0.0646065214844813,0.220535124778818,0.295759324919477,0.361846381301973,0.415086824614879,0.456575315715399,0.496495452743199,0.535684167779636,0.567778925093551,0.608251982263731,0.648099454091367,0.714422171476788
439,"k25_prev50","heavyx20",0.51,2,0.12283887354566,0.312088136632214,0.451144651348245,0.429600780518219,6.35290231098807,3.77469114082316,0.445057104330652,0.543987874525028,-1.34048945866291,-0.0674606442829351,0.883929287758854,-0.968418254654161,1.10758930800734,-0.707604329751381,-0.455594313719695,0.635021028655824,0.296422524146948,0.361853191902821,0.415289791513133,0.457274920354373,0.496497084620304,0.534532009051806,0.569845190603403,0.605763662239057,0.648985552513489,0.713536073054667
439,"k25_prev50","pc1",0.51,2,0.76892453042693,0.833180307223463,0.0634829181000238,0.519497671438913,2.44589739769118,3.77191225590888,-0.633291127558316,0.0016704782859156,0.877411902568754,0.101477283191566,0.467713543301953,0.220198121367395,-0.942861198293786,0.216297786939478,-0.237898368374747,-0.0712523148820766,0.440689843947231,0.45660265553522,0.454066560058212,0.521390671789642,0.514706621214364,0.502778300358465,0.525095055725822,0.531835238287488,0.553375401564128,0.599459651519426
440,"k25_prev50","fitted",0.5125,2,0.179342006068562,0.109820780830887,1.23346552535491,0.480233347080567,6.19486547393688,4.09835700690875,0.309281026825621,1.4596217470111,-1.33240632210637,-0.757404528370268,-0.961944440089607,0.11801637123017,0.473025576282124,-0.102523131272676,0.404788268214405,0.531379477591459,0.284128625841396,0.374970608040035,0.419177214474095,0.46272768273001,0.499921702332998,0.535283831405724,0.568287164550357,0.602125623872236,0.646455584129892,0.731921962623257
440,"k25_prev50","heavyx5",0.5125,2,0.341796976544647,0.225220700377296,0.709471648267108,0.474834573101279,4.90152826561011,4.11179944985196,0.216574488598681,1.18535389793755,-0.465849194584177,-1.458257706694,-0.530318300933361,0.00673454087575531,0.716245149938011,0.153527626167469,-0.210239240119604,0.493930807580714,0.284600947982384,0.375731276770716,0.418517825123063,0.464320113231118,0.49875186054846,0.537655200449419,0.565688733077102,0.60293765683806,0.646001900839599,0.73079448514008
440,"k25_prev50","heavyx20",0.5125,2,0.474700105980622,0.226740499911725,0.715492238002225,0.481757784668208,4.08392053737018,4.06526391623437,0.239862108823186,1.14463357841465,-0.447435033797033,-1.17321659730424,-0.348402284777952,-0.452816178461149,0.708095916774673,0.153527626167469,-0.210239240119604,0.493930807580714,0.284728911591658,0.376226457389426,0.417894680895079,0.465958386047156,0.50079300432172,0.535266387197699,0.564398129739523,0.60293765683806,0.646001900839599,0.73079448514008
440,"k25_prev50","pc1",0.5125,2,0.915610100139605,0.588361168170504,0.375298144162853,0.726527308552506,1.84467973367304,4.22954061536757,0.232470006319485,-0.38453277580107,0.791537784955517,0.169130911320417,-0.213403496212321,0.0607730780422783,-0.619558919144695,-0.602096887937182,0.416166955454798,0.137227450661134,0.492009592811484,0.475738147863138,0.523451532398923,0.517557095760504,0.451129996354455,0.49707165762375,0.535231878243993,0.552812160244566,0.523340150876673,0.556657787822513
441,"k25_prev50","fitted",0.5025,2,0.376748651351705,0.938325011074731,0.010977827191097,0.464488085172204,4.79425697678287,4.20988553908317,0.570285805821294,-0.413448250319534,-0.760559090926234,-0.485874971310425,-0.151310805565687,1.36664899324533,0.754589361121105,-0.874888371147329,0.349823915488221,-0.368416929415559,0.26461723262605,0.343825210598055,0.397981235727939,0.445898606960624,0.480731601646605,0.525485697436445,0.562340004433544,0.605974121694871,0.655867458296505,0.742278830579361
441,"k25_prev50","heavyx5",0.5025,2,0.251733676863942,0.781133054307996,0.0524074350741984,0.470902785080666,5.52087916618484,4.09000810487237,0.360888841294145,-0.553908501128117,-0.302493957508096,-0.721358751128865,-0.0283080260891273,0.0802282101993597,2.01980856543126,-0.58420050209463,-0.180980537781586,-0.105138042056322,0.266155729218154,0.343667408475,0.398278858953404,0.447447514428148,0.480776293919664,0.524935047288928,0.561217729632987,0.604695331031194,0.655882620082741,0.74194346696978
441,"k25_prev50","heavyx20",0.5025,2,0.240815985503966,0.874922360015332,0.0246823952238356,0.467197013462168,5.58086993460671,4.06855184968507,0.360888841294145,-0.276840135270831,-0.57133902778547,-0.637156795235317,-0.131079097294916,0.271713322026468,2.01842305187902,-0.569757659417431,-0.375329692578048,-0.105138042056322,0.266155729218154,0.344178396155426,0.397767871272977,0.448596177115756,0.480215050093522,0.524985862412182,0.561140066340392,0.605086519262475,0.654930861159335,0.74194346696978
441,"k25_prev50","pc1",0.5025,2,0.560021843830641,0.939735681524123,0.0127491626949658,0.486922359069604,3.63908806838417,4.05264259243878,-0.219142218821466,0.391464665834998,0.45110928308785,-1.06186983917462,1.10955444566358,-0.329403663501886,-0.618143837416253,0.512343260040955,-0.334982806516961,0.101608509253701,0.662547429601553,0.617903152737232,0.587717373418657,0.537188724449308,0.506653488214347,0.48392346860897,0.471764578812617,0.441476053731548,0.387819941269893,0.328005789155875
442,"k25_prev50","fitted",0.47,3,0.321741895063376,0.412470189257393,0.96643774218418,0.847562534576034,4.57434072313169,3.73615403482518,0.216094010457472,-0.308889631075565,0.990156197690336,-1.16342595246074,-0.766254131362756,0.385021219976338,0.309263763318694,0.166567286069959,0.862435911681194,-0.704053182221094,0.222946091166133,0.309004617832546,0.355711744575439,0.400650520639902,0.449165500374339,0.488394967434561,0.531596064775231,0.574029727728447,0.641407528812928,0.727093236660474
442,"k25_prev50","heavyx5",0.47,3,0.926639519796754,0.846519223033549,0.192841449673795,0.849029112496919,1.54576381131329,3.75124488869138,-0.2093684275597,-0.24855432236141,0.602089492046788,-0.153743746269485,-0.747750550686095,0.187934827570221,0.0509614544157712,0.356018751794072,0.45833717691572,-0.346598833042372,0.223485899755214,0.311024017452309,0.355006575510069,0.401888303335347,0.449848328598428,0.48704878494856,0.531278162446578,0.572833564816706,0.641690070171664,0.725896292965124
442,"k25_prev50","heavyx20",0.47,3,0.935015539063146,0.933558154954062,0.0868473457940454,0.847141980719999,1.49684199750768,3.78848315421828,-0.2093684275597,-0.145526124674602,0.521650693874931,0.0860015509937699,-0.709356738874852,-0.0561919976150388,0.467485974071163,-0.177464441210494,0.525167834502108,-0.346598833042372,0.223485899755214,0.311930548680012,0.356518074743178,0.400845983091943,0.450697757287222,0.485904262403609,0.532478387220408,0.572447472046959,0.639795321806331,0.725896292965124
442,"k25_prev50","pc1",0.47,3,0.539179940218231,0.480453998042987,0.824469534863639,0.869467916695945,3.38191712275091,3.66403047022872,0.676429642638778,-0.482398771199264,-1.01565688246842,0.276816008534653,0.976660122658039,-0.494998119821199,-0.142586291553256,0.470955803614764,0.110942104736537,-0.360747803114226,0.705198958705543,0.618826473454138,0.550338979107618,0.527254153377031,0.497066761086725,0.450413025237039,0.41397626520193,0.359233964425683,0.33084783238463,0.246843587019663
443,"k25_prev50","fitted",0.495,2,0.385011814304171,0.466127575897952,0.230359636108661,0.408564268269374,4.13292280210405,3.66743035140263,0.0348920538769639,0.236665825336277,-0.976894917832897,0.897486115109296,-0.417757384488255,-0.779046152257721,0.276764701267189,0.906562026835544,-0.628966290056477,0.490309580223923,0.29194668484513,0.368108536749507,0.414742586758225,0.447410615022116,0.477316723850706,0.507875728575361,0.540869673909265,0.578570199423448,0.618609463385114,0.704549787481126
443,"k25_prev50","heavyx5",0.495,2,0.633302493872062,0.563582212010621,0.149888134853412,0.404991561440089,2.91419086060196,3.59525781254702,-0.188109475042754,0.624741079480351,-1.08631345452322,0.0292822126709626,0.473066160257122,-0.169880555523117,-0.164654889825775,0.610732888441131,-0.621877624552894,0.517765614290625,0.293226708005374,0.369077030716796,0.413818170513035,0.448721000303572,0.477799049118287,0.508372986965231,0.539449708132532,0.578506821669543,0.617170696102426,0.703857828473204
443,"k25_prev50","heavyx20",0.495,2,0.236038322640617,0.74465542415413,0.0605150073364614,0.413526190875092,4.90370981469846,3.55002662980892,-0.0785551245452543,0.658652587564451,-1.38503853867564,-0.149547603897904,1.17834093206516,-0.255099130840303,-0.290540542713658,0.622587991691854,-0.669414179797337,0.386408539429173,0.293975420522239,0.368882232308053,0.415640754881416,0.44867861663558,0.479777308054978,0.507169296564754,0.53797976596985,0.577834502662589,0.618118776081362,0.701943326319178
443,"k25_prev50","pc1",0.495,2,0.471487175540092,0.289000038328719,0.520677125745663,0.451964448849154,3.61370839386005,3.58270638555405,-0.113318987720227,0.0409897634056765,1.22185523283861,0.00288166828833847,-0.538334007890921,-0.071604020026337,-0.512329683290644,-0.836843940286113,0.913953439064294,-0.114967442622991,0.41259667512029,0.430219898402513,0.448052592077466,0.468392590024827,0.478395802129179,0.500398312259427,0.522467187356488,0.517125389137497,0.581356310482444,0.590995243009869
444,"k25_prev50","fitted",0.4675,2,0.856048446876338,0.303886037156956,0.5187543844561,0.477962465987859,2.02222977511696,3.80712000015404,-0.109875098003448,-0.718005163395107,-0.105358707314383,0.604696559990098,0.264765263676986,-0.290665091135253,0.11135300599639,0.336684018964861,0.542985818772007,-0.736675896449694,0.246041715299332,0.321339267233352,0.365647776845889,0.412150765144029,0.446947311054125,0.477929535713866,0.517589726951536,0.567227389787618,0.620957159179278,0.699169352790976
444,"k25_prev50","heavyx5",0.4675,2,0.590621720951175,0.278471227574985,0.574333249655106,0.477499728362867,3.28403108031069,3.8150528217502,-0.163738850334754,-1.00055091907473,0.591710370571695,0.135297532566299,-0.413650630120753,0.502149349808078,-0.23614783492201,0.640415102571302,0.620923541595956,-0.782935362095763,0.247070623856834,0.322074125821951,0.364372182422942,0.413495513797282,0.448410364919198,0.477548757736259,0.51526598791549,0.56884801562854,0.621836623389344,0.69607780451216
444,"k25_prev50","heavyx20",0.4675,2,0.377563305529671,0.464201226629034,0.269280416322903,0.477176225578646,4.35025562592944,3.8245237286135,0.190079697562885,-1.46276211093717,0.770608310316763,0.249858593371479,-0.0105519238819335,-0.0103269799314127,-0.407350588703069,0.89303417917302,0.365372031958365,-0.648865624041047,0.247809215627115,0.322604853013735,0.365058524174011,0.414396922851353,0.450772542306149,0.474667460683016,0.513480765072929,0.569264588519553,0.621679193898348,0.695265933853792
444,"k25_prev50","pc1",0.4675,2,0.149713846020071,0.756709190335807,0.0629974421377594,0.476526008129502,6.28600066208049,3.94232361492856,-0.184635337661171,0.352524199677753,0.971119731029603,-1.87111797006303,0.946940533932037,-0.187299613715329,0.293877046052265,-0.649800113002742,-0.125763287546158,0.476742407669387,0.673067781466295,0.596641853316402,0.547438678836133,0.519741814442491,0.491028466326968,0.439117467582359,0.415194665411331,0.382429055635486,0.335684404031039,0.274655812951495
445,"k25_prev50","fitted",0.54,2,0.56834460678792,0.379081436279207,0.304639006687781,0.37937823743359,3.08909187831038,3.48116981404797,0.302019150453958,-1.30739374151835,0.18130299415556,-0.0503925686740092,0.0271624809037376,0.713147105881797,0.639266261075116,0.177742107800641,-0.476494487376904,-0.276713801805019,0.302315489581534,0.384903198751986,0.441118304371261,0.475604886843769,0.51481027388459,0.557432832992409,0.59850061447884,0.648042193007117,0.701166215313821,0.776105990774672
445,"k25_prev50","heavyx5",0.54,2,0.305121540247644,0.248580428372442,0.499927821523833,0.368092135292391,4.25146589879783,3.39568966770297,0.10666815478812,-1.49599548283372,0.702661045274943,-0.392995016853175,0.391094831224136,0.250905078687699,0.994926316247412,-0.119024570136616,-0.236242369345791,-0.279541562958418,0.303327647075446,0.384946177071243,0.441983814804438,0.476786405920327,0.512637673089389,0.558483164556688,0.598908483205972,0.646934596599868,0.70098911501436,0.775002922662269
445,"k25_prev50","heavyx20",0.54,2,0.465505541583433,0.290318559914385,0.421603528153643,0.367854777982134,3.3947521787939,3.34255038938214,0.10666815478812,-1.40785023751523,0.617406068952379,-0.154147210108388,0.356558021182891,0.220041989891227,0.817879198975618,-0.104216445360308,-0.25503480697974,-0.275677115038563,0.303327647075446,0.38652695425303,0.440403037622651,0.478982812116888,0.513928618059393,0.555914918483195,0.597989378112901,0.648012930922935,0.700592612902768,0.774321090450794
445,"k25_prev50","pc1",0.54,2,0.254947002721243,0.796523517298336,0.0535115803800576,0.436172614599941,4.59981137152922,3.42409957139728,0.417632342966151,0.202773141238172,-1.5604282603148,-0.272691172904877,0.685699919264725,0.899333336077982,0.156507853803515,-0.692244421533904,0.289281731596885,-0.0928171488326466,0.393920092723752,0.437447673760054,0.487977474578831,0.507765050302171,0.52585653140247,0.568785936254548,0.541796937838949,0.591746993880193,0.647390759623282,0.69731254963575
