"rep","cell","dep","rel","unc_hl","calslope","spieg","uss","cvhl","mle_ok","mle_hl","mle_edge","grp"
1,"B_p40","quadratic",1,4.20948280006606e-05,7.49891877715493e-06,6.99366999484565e-05,0,0.0585641169676128,TRUE,0.00116857472960619,0.000436021083476512,0.312026923639569
2,"B_p40","quadratic",1,1.89319850130154e-06,0.000221398422049299,0.000240593113194173,0,0.000202516353034333,TRUE,2.73570841874404e-05,8.88860907766187e-07,0.0565274326952487
3,"B_p40","quadratic",1,2.10257612720532e-06,3.35744538855019e-05,9.70319595643262e-05,0,0.00205194081618624,TRUE,0.00181574736076873,0.00345240216886833,0.0235982606784515
4,"B_p40","quadratic",1,0.00022399115271865,4.17029167161294e-05,0.00017896286500906,0,0.00516199376084577,TRUE,2.48399883231443e-05,6.56801032705712e-06,0.89794516289328
5,"B_p40","quadratic",1,5.52937358677674e-07,1.98370278866046e-05,0.000388008936945504,0,2.15589598630405e-05,TRUE,0.000591008496759304,7.66403723664322e-05,0.0159256914895787
6,"B_p40","quadratic",1,0.000360865363695728,0.000191465673006817,0.00303318106367613,0,0.0172585634451982,TRUE,0.226685915734606,0.01450452828955,0.782908676894704
7,"B_p40","quadratic",1,0.00131084333118481,0.000240953196218837,0.00257271197758724,0,0.0993956100447105,TRUE,0.0010343019037603,6.94352443475488e-06,0.082028954349411
8,"B_p40","quadratic",1,3.124938034893e-06,0.000437469821425096,0.000586623058372689,0,0.000233494686512109,TRUE,0.000179446004222039,8.2879311466999e-05,0.399279691583005
9,"B_p40","quadratic",1,0.000202194584355331,0.00030174228496157,0.0581937536488705,0,0.00263721756837131,TRUE,0.0159417104555322,0.00224470563035095,0.0247377102511057
10,"B_p40","quadratic",1,1.54400050039749e-05,1.31280943353299e-05,0.00117988453104041,0,0.1697201329488,TRUE,0.0139401447778347,0.000564984706987515,0.0825889537806344
11,"B_p40","quadratic",1,0.000363293740363924,1.795739801344e-06,0.00315726411969047,0,0.208370031853834,TRUE,0.183542418199978,0.11317798219044,0.542513902162406
12,"B_p40","quadratic",1,1.57142729284576e-06,0.00094806829598717,0.00467099455033945,0,0.000590565105996483,TRUE,1.7633934650152e-05,2.28840428073696e-06,0.0877669195740793
13,"B_p40","quadratic",1,4.31869182693223e-05,0.000126285567322446,0.000163218873713028,0,0.00964891638305053,TRUE,0.220124985372227,0.0140999194404463,0.0105069633063692
14,"B_p40","quadratic",1,0.000280993236399185,0.000133485648541249,0.000250649552524498,0,0.254661757666867,TRUE,0.022754830471987,0.0873506055841908,0.435706594127755
15,"B_p40","quadratic",1,0.0016507539073819,0.000122411778003384,0.0342975642320048,0,0.195422790747501,TRUE,5.00483607801527e-06,1.16001259187204e-05,1
16,"B_p40","quadratic",1,2.83964412250981e-06,0.000605624571813083,0.0562783900943832,0,0.01654332194501,TRUE,2.38448263356617e-08,2.0780130949305e-09,0.0134683490642558
17,"B_p40","quadratic",1,1.59968594581894e-06,0.00015007693255719,0.000226476732376539,0,0.00186307474363123,TRUE,0.00018437511778524,4.12344364509876e-05,0.793245414220651
18,"B_p40","quadratic",1,8.82654308598241e-06,0.000302115124054152,0.0106064250623453,0,0.0172083591860953,TRUE,0.33044417784361,0.0290185593529509,0.110737825265749
19,"B_p40","quadratic",1,0.00308681520178389,0.000558231356368152,0.000483247902586769,0,0.0226608954693806,TRUE,0.00118237456904247,2.20070931620242e-05,0.282597740619316
20,"B_p40","quadratic",1,0.000153988488773571,0.000707650570254568,0.00567446752919342,0,0.0519477883924692,TRUE,0.019085210742448,0.0193325123739905,0.112995890304015
21,"B_p40","quadratic",1,2.84956079494858e-05,0.000529428886712184,0.00447099146367989,0,0.000817343190338229,TRUE,0.0160669761279923,0.00653180860391145,0.0209633308616455
22,"B_p40","quadratic",1,0.00012036947009153,0.000582462449949401,0.000708058644381477,0,0.00944307822765047,TRUE,2.54668217446463e-05,1.22312468751051e-05,0.717423986495399
23,"B_p40","quadratic",1,2.07061946341236e-05,0.000821495020456542,0.0043635423554842,0,0.0104253926772805,TRUE,1.40517986602084e-06,7.79790737537311e-08,0.0651329589175256
24,"B_p40","quadratic",1,1.7318517819831e-07,0.00141749363227886,0.00291567559266451,0,0.00479111223450893,TRUE,2.47035274244523e-05,1.77585164318206e-06,0.0222796377198617
25,"B_p40","quadratic",1,0.00430513995555881,0.00263779758860732,0.0278875959690537,0,0.539346762489602,TRUE,0.00451850908391493,0.000110851911484522,0.805845785632044
26,"B_p40","quadratic",1,5.31526345159961e-08,4.73850597792259e-05,0.000118422017327226,0,0.000765757364059882,TRUE,0.00102022561127624,3.70338943274096e-05,0.0326288870743097
27,"B_p40","quadratic",1,0.00549358825195667,0.00182453973188234,0.0280372425324508,0,0.295651742660237,TRUE,0.540233368274921,0.350619989073533,0.527581910359175
28,"B_p40","quadratic",1,1.76113803918021e-06,2.42632629682793e-05,0.000131039339230697,0,0.0043644364729462,TRUE,5.6652802518764e-05,7.30261228421014e-06,0.731275976303384
29,"B_p40","quadratic",1,3.53319157155862e-05,0.00161976004310716,0.114411109166957,0,0.05220744033347,TRUE,0.000114314056963161,2.12595468340737e-07,0.64697683872816
30,"B_p40","quadratic",1,9.94833003279405e-05,0.000223665323058945,0.00538813492237572,0,0.00116156726895252,TRUE,0.0130940378370249,0.014328534896656,0.076144207657145
31,"B_p40","quadratic",1,0.000593842751166695,0.000144865552323226,0.00559022609051129,0,0.0405175321026625,TRUE,0.00114514050277004,0.000243160052051272,1
32,"B_p40","quadratic",1,2.49286283491301e-05,5.52328086451619e-06,5.13693650372361e-06,0,0.00760125558635721,TRUE,0.118577513169544,0.00518630024482059,0.722511869119024
33,"B_p40","quadratic",1,8.9952786619385e-07,2.38283974746685e-06,4.10234854285032e-05,0,0.000199099917794177,TRUE,4.12399249682949e-06,2.67785914331853e-07,0.0716749904001308
34,"B_p40","quadratic",1,2.55098459313041e-05,0.000626065923006001,0.000715700540535363,0,0.000859446139029752,TRUE,0.00494697225571106,0.000158028951036115,0.0440231075199362
35,"B_p40","quadratic",1,0.000969530351435433,0.00259447087832655,0.00510895090890467,0,0.00365559256673002,TRUE,2.34641136409586e-07,2.8271304186589e-09,0.823226629647506
36,"B_p40","quadratic",1,6.34554654044273e-07,5.01155811606271e-06,7.14825420810319e-05,0,0.000559746956104604,TRUE,0.232661673924296,0.0135310211654497,0.39796952807468
37,"B_p40","quadratic",1,1.10757918503346e-07,0.000107007254751128,0.00456424043503683,0,0.00641325418045895,TRUE,1.91275836836091e-08,0,0.626764232000655
38,"B_p40","quadratic",1,9.17996562099788e-07,0.00316589670599288,0.0155172950225591,0,8.00572820103794e-05,TRUE,0.000718499800519079,4.46461464043146e-06,0.216471945702613
39,"B_p40","quadratic",1,4.74035073436685e-05,1.19975111702124e-05,0.00181999871842317,0,0.000774848630154429,TRUE,0.00467488303624175,0.000463358715944606,0.497174665222304
