"rep","cell","dep","rel","calm_hl","calm_edge","deg","rho_hat","grp"
107,"S_k25_sparse5","null",0,0.655201516862997,0.859481162686414,2,0.456123588074217,0.785519029385016
108,"S_k25_sparse5","null",0,0.458831159848344,0.153766105532895,2,0.510680675527471,0.867647876143814
109,"S_k25_sparse5","null",0,0.937196935533948,0.2604449114536,2,0.575431289239718,0.947410322035602
110,"S_k25_sparse5","null",0,0.960146595032025,0.692749209228585,2,0.430031280514279,1
111,"S_k25_sparse5","null",0,0.068239494486422,0.723270467113133,2,0.555711014109431,1
112,"S_k25_sparse5","null",0,0.932171290041318,0.918881057336007,2,0.427660593961329,0.755171309443047
113,"S_k25_sparse5","null",0,0.141366220774787,0.617299091277591,2,0.593082435194564,1
114,"S_k25_sparse5","null",0,0.27255851935991,0.170444737293462,2,0.5711563899139,0.626444665154328
115,"S_k25_sparse5","null",0,0.207733384703572,0.132502496078364,2,0.527745925438657,0.85732241071975
116,"S_k25_sparse5","null",0,0.18762462323878,0.110111732743888,2,0.61851858794872,0.492665036061928
117,"S_k25_sparse5","null",0,0.206488528587448,0.86597870066605,2,0.477511809984369,0.663750730510039
118,"S_k25_sparse5","null",0,0.601363262423726,0.566644323875859,2,0.478690260015948,0.600125683456925
119,"S_k25_sparse5","null",0,0.258379336232462,0.828469684071909,2,0.588647713028907,0.53636452539011
120,"S_k25_sparse5","null",0,0.0707738522484935,0.547897286053243,2,0.63025134719607,0.995088709091587
121,"S_k25_sparse5","null",0,0.128959369894923,0.959056953610298,2,0.480020244155987,1
122,"S_k25_sparse5","null",0,0.464837065929949,0.590930027969208,2,0.518069081593538,0.844167028421309
123,"S_k25_sparse5","null",0,0.751390421208472,0.700927166065441,2,0.560570375646059,0.876237296133305
124,"S_k25_sparse5","null",0,0.608014511030988,0.318017225652619,2,0.554506778953371,0.573624525501432
125,"S_k25_sparse5","null",0,0.81105703591996,0.43538528741103,2,0.611771988474814,1
126,"S_k25_sparse5","null",0,0.0830962852907615,0.2839983200419,2,0.512025273029225,1
127,"S_k25_sparse5","null",0,0.514493885498994,0.0538394606378488,2,0.491753342016801,0.525846943186956
128,"S_k25_sparse5","null",0,0.758560305448891,0.976690327139488,2,0.589460396544798,1
129,"S_k25_sparse5","null",0,0.104970353975446,0.0641470420948714,2,0.597006349101892,1
130,"S_k25_sparse5","null",0,0.455865453573501,0.730690924380385,2,0.610854218882625,0.791989643127858
131,"S_k25_sparse5","null",0,0.105396191281436,0.591813968846078,2,0.594395574002258,0.766930972538167
132,"S_k25_sparse5","null",0,0.88284601210796,0.591526186946397,2,0.605869231648709,1
133,"S_k25_sparse5","null",0,0.455413539230193,0.755038889824762,2,0.565714606219839,0.862997512250922
134,"S_k25_sparse5","null",0,0.523547202753115,0.872156175780371,2,0.622488625172807,1
135,"S_k25_sparse5","null",0,0.0135118379886157,0.335948820327835,2,0.511190104091491,0.459482395190172
136,"S_k25_sparse5","null",0,0.182718638776447,0.559021031402216,2,0.63160530897445,0.495572800422211
137,"S_k25_sparse5","null",0,0.0597101518113707,0.768786681677299,2,0.543079971578249,1
138,"S_k25_sparse5","null",0,0.143580666043201,0.893673248398685,2,0.609373594578513,1
139,"S_k25_sparse5","null",0,0.208531920426551,0.927742604322316,2,0.501484062093655,0.842908565167193
140,"S_k25_sparse5","null",0,0.425683858570582,0.966211031279646,2,0.448173379236,0.652165406098908
141,"S_k25_sparse5","null",0,0.264244528529092,0.745002335222535,2,0.563591511186324,0.697435828651304
142,"S_k25_sparse5","null",0,0.935248798175016,0.833369734531228,2,0.576244699840331,0.98023221956567
143,"S_k25_sparse5","null",0,0.0998771548240531,0.367992887938188,2,0.574456100633873,1
144,"S_k25_sparse5","null",0,0.768317219394965,0.752250963526307,2,0.575086416148172,0.891441678604633
145,"S_k25_sparse5","null",0,0.16316191956146,0.832021676454701,2,0.462776135237176,1
146,"S_k25_sparse5","null",0,0.256461598947433,0.379736662360107,2,0.413126228108266,0.874962787600357
147,"S_k25_sparse5","null",0,0.893886452442213,0.634098710471672,2,0.457709692967791,0.948796320644184
148,"S_k25_sparse5","null",0,0.748566528755601,0.471127441174727,2,0.618639655960881,1
149,"S_k25_sparse5","null",0,0.285751143113572,0.514641121002427,2,0.55066736639528,0.742356270242889
150,"S_k25_sparse5","null",0,0.56234075875604,0.364357852069504,2,0.642645873416256,0.983372227764059
151,"S_k25_sparse5","null",0,0.435453332154619,0.220059238193451,2,0.560102103900392,0.29423394117311
152,"S_k25_sparse5","null",0,0.345771437175032,0.0455711852530379,2,0.581744800884824,0.890654122508348
153,"S_k25_sparse5","null",0,0.518707167303051,0.779761860849028,2,0.458856601619046,1
154,"S_k25_sparse5","null",0,0.427626475461292,0.716500835631534,2,0.524195859063563,0.415994357851339
155,"S_k25_sparse5","null",0,0.631351662049881,0.840064238152858,2,0.575022899154469,1
156,"S_k25_sparse5","null",0,0.0903419548636182,0.727637801883495,2,0.551897720772346,1
157,"S_k25_sparse5","null",0,0.082621260071678,0.90547926216508,2,0.503134149869117,1
158,"S_k25_sparse5","null",0,0.416608343986185,0.170441760003328,2,0.5334744654651,1
159,"S_k25_sparse5","null",0,0.512833882203097,0.92373434003299,2,0.582150895279204,1
160,"S_k25_sparse5","null",0,0.792737472285676,0.551434351888212,2,0.525382717195943,0.396527895115517
161,"S_k25_sparse5","null",0,0.00705822718847449,0.132750075967916,2,0.534029301055566,0.980357452622435
162,"S_k25_sparse5","null",0,0.678204777194239,0.521829043501519,2,0.561587054657276,1
163,"S_k25_sparse5","null",0,0.952383867343612,0.188842595673799,2,0.557632655304174,1
164,"S_k25_sparse5","null",0,0.514104830627305,0.649549641158144,2,0.623097096860817,0.843010257144305
165,"S_k25_sparse5","null",0,0.455992266237793,0.167658105329902,2,0.493116679658153,1
166,"S_k25_sparse5","null",0,0.480895722739142,0.814651480575676,2,0.548842358330451,0.794847374140733
167,"S_k25_sparse5","null",0,0.815357613548224,0.933672608792288,2,0.474186791505929,1
168,"S_k25_sparse5","null",0,0.749450953216557,0.815625592431636,2,0.39847787993921,1
169,"S_k25_sparse5","null",0,0.488277819753324,0.295574239415506,2,0.570047878375799,0.908760027960657
170,"S_k25_sparse5","null",0,0.0960810572464048,0.661964054553401,2,0.610526391194893,1
171,"S_k25_sparse5","null",0,0.381020656575423,0.726864432029507,2,0.468391382484747,0.832538609544113
172,"S_k25_sparse5","null",0,0.595221197679229,0.900753292218369,2,0.64501123757709,1
173,"S_k25_sparse5","null",0,0.369180905610769,0.490725070655833,2,0.555474112588566,0.897792200752603
174,"S_k25_sparse5","null",0,0.126689569970119,0.841490138919942,2,0.567519384641819,1
175,"S_k25_sparse5","null",0,0.38324717757697,0.768876044292712,2,0.571464532552588,1
176,"S_k25_sparse5","null",0,0.643693981466081,0.349613032821586,2,0.630043663585245,1
177,"S_k25_sparse5","null",0,0.0787780029856383,0.0670254818287286,2,0.522280176650423,0.964702242475387
178,"S_k25_sparse5","null",0,0.86659147667059,0.755120795656478,2,0.493386694286072,0.97135347073732
179,"S_k25_sparse5","null",0,0.261843346286954,0.681444046720497,2,0.392399247445917,0.931876086419349
180,"S_k25_sparse5","null",0,0.339453329213591,0.820517780853119,2,0.562373803271424,0.676406182374916
181,"S_k25_sparse5","null",0,0.657828597719371,0.992280837475809,2,0.499348219002905,0.942327346173872
182,"S_k25_sparse5","null",0,0.678470079703024,0.393878391918731,2,0.55483878148704,1
183,"S_k25_sparse5","null",0,0.330541679458394,0.328896921347799,2,0.617040010940958,1
184,"S_k25_sparse5","null",0,0.252037269221026,0.818451526168339,2,0.529414491551038,0.838252496162546
185,"S_k25_sparse5","null",0,0.989902424847888,0.565875589588747,2,0.661421349607122,1
186,"S_k25_sparse5","null",0,0.54586057371193,0.221863144686081,2,0.624629723547725,0.802101949054128
187,"S_k25_sparse5","null",0,0.482445014958251,0.881157470632151,2,0.543048164098126,1
188,"S_k25_sparse5","null",0,0.564323189953521,0.598955327357077,2,0.446951883829068,1
189,"S_k25_sparse5","null",0,0.976541765548598,0.34040235547938,2,0.478686541016251,0.831567600790002
190,"S_k25_sparse5","null",0,0.110739789184633,0.776707853694934,2,0.52144989360667,1
191,"S_k25_sparse5","null",0,0.328254780227711,0.0424235247034269,2,0.52725769836351,0.0503230433793569
192,"S_k25_sparse5","null",0,0.766952559973618,0.0924581254441894,2,0.665224153732836,1
193,"S_k25_sparse5","null",0,0.620474795660283,0.50468344991371,2,0.568498598714962,1
194,"S_k25_sparse5","null",0,0.119537737616413,0.770336163832434,2,0.549136857885004,0.749033284569426
195,"S_k25_sparse5","null",0,0.303238442664352,0.271247339784604,2,0.612102003139197,1
196,"S_k25_sparse5","null",0,0.974793777324594,0.70180890882128,2,0.477453532346603,1
197,"S_k25_sparse5","null",0,0.455879077810354,0.10206778845226,2,0.632164576277855,1
198,"S_k25_sparse5","null",0,0.510122518743045,0.210354073811392,2,0.497457750130362,0.580935847147591
199,"S_k25_sparse5","null",0,0.749035181661335,0.988375480930887,2,0.615574552832008,0.747443945063722
200,"S_k25_sparse5","null",0,0.289668082829582,0.718182702174935,2,0.623395152108942,1
201,"S_k25_sparse5","null",0,0.1214814347821,0.540730848106333,2,0.656584650941709,1
202,"S_k25_sparse5","null",0,0.725769567814638,0.0893116123920937,2,0.565351826426591,0.984301114020525
203,"S_k25_sparse5","null",0,0.468363387546838,0.36399716272745,2,0.554161840053192,1
204,"S_k25_sparse5","null",0,0.286180738912541,0.380556571488298,2,0.565167966306642,1
205,"S_k25_sparse5","null",0,0.998343378251958,0.843787471760233,2,0.560783812457866,0.876289851098113
206,"S_k25_sparse5","null",0,0.846796244988779,0.868644449210045,2,0.570000419647463,0.321414383915185
207,"S_k25_sparse5","null",0,0.498320988698987,0.724542057587774,2,0.484272704437954,0.889889681180739
208,"S_k25_sparse5","null",0,0.332245327421468,0.537981913468003,2,0.518002779536592,1
209,"S_k25_sparse5","null",0,0.0836719426977868,0.916633739393322,2,0.669219333442169,0.670440890165905
210,"S_k25_sparse5","null",0,0.656225151616793,0.766998128754501,2,0.426266572749194,1
211,"S_k25_sparse5","null",0,0.518980970865093,0.489337865529313,2,0.549941037958974,1
212,"S_k25_sparse5","null",0,0.895213833039452,0.740025892684733,2,0.614435005833387,1
213,"S_k25_sparse5","null",0,0.310131743918353,0.677681483808441,2,0.713005714017583,1
214,"S_k25_sparse5","null",0,0.484586566387393,0.541402427757358,2,0.555295794302146,0.700156518581401
215,"S_k25_sparse5","null",0,0.538112890262003,0.0747345178899839,2,0.472396646710086,1
216,"S_k25_sparse5","null",0,0.28213205916943,0.3139076724517,2,0.607814824907907,1
217,"S_k25_sparse5","null",0,0.313231271181435,0.0929388219157767,2,0.597299199710151,0.853196803997856
218,"S_k25_sparse5","null",0,0.0542610228857581,0.0760738675069131,2,0.482377072395364,0.78759138328335
219,"S_k25_sparse5","null",0,0.941415091238231,0.879544686512066,2,0.627416740997594,0.765760432302878
220,"S_k25_sparse5","null",0,0.217046201976156,0.359535745289468,2,0.619672501478639,1
221,"S_k25_sparse5","null",0,0.716051327039936,0.954881392148699,2,0.584641721327131,1
222,"S_k25_sparse5","null",0,0.514424891800859,0.158027386391416,2,0.594789240401386,0.864297664277553
223,"S_k25_sparse5","null",0,0.268734467180777,0.180174839622756,2,0.539814048351848,0.989555978178783
224,"S_k25_sparse5","null",0,0.508269921495093,0.359664332911138,2,0.453902431180424,0.907150661176207
225,"S_k25_sparse5","null",0,0.308549997223536,0.979655149784096,2,0.496109831036483,1
226,"S_k25_sparse5","null",0,0.160948703646154,0.664203708472616,2,0.506635204512752,1
227,"S_k25_sparse5","null",0,0.643194873306401,0.616804138113462,2,0.579286747219877,0.980016082806882
228,"S_k25_sparse5","null",0,0.616769889701482,0.520433429374869,2,0.480959100240515,0.945000764496136
229,"S_k25_sparse5","null",0,0.587526478532483,0.599104068336295,2,0.568394729218065,0.499732259958811
230,"S_k25_sparse5","null",0,0.960664497854512,0.608684520146546,2,0.537267622685948,1
231,"S_k25_sparse5","null",0,0.656443651216433,0.727045289321368,2,0.488744480498194,1
232,"S_k25_sparse5","null",0,0.0924379642913045,0.6299860217625,2,0.502661370438224,0.864947185843421
233,"S_k25_sparse5","null",0,0.259573730970331,0.380982098404466,2,0.501628677579829,0.227098763074246
234,"S_k25_sparse5","null",0,0.696939105521221,0.913547656486622,2,0.599107916471341,0.617445598893264
235,"S_k25_sparse5","null",0,0.558786479159693,0.904659677340288,2,0.560407448469335,1
236,"S_k25_sparse5","null",0,0.438722608125395,0.751489588899261,2,0.578025982850779,1
237,"S_k25_sparse5","null",0,0.438602737510613,0.987318346889335,2,0.483097641395815,0.496526292570743
238,"S_k25_sparse5","null",0,0.40193061750733,0.110837840285507,2,0.611315909151563,1
239,"S_k25_sparse5","null",0,0.120393417618491,0.448699825635946,2,0.556015625408177,1
240,"S_k25_sparse5","null",0,0.439992222959049,0.584460641810641,2,0.543904866193074,0.733887702537503
241,"S_k25_sparse5","null",0,0.956330496956578,0.908820316998608,2,0.499749364409885,1
242,"S_k25_sparse5","null",0,0.0330246342780174,0.339367715642255,2,0.489505836847373,1
243,"S_k25_sparse5","null",0,0.445220277966627,0.303998578343718,2,0.530977262143535,1
244,"S_k25_sparse5","null",0,0.738614375314308,0.40750082113442,2,0.582083388749407,0.95177014329154
245,"S_k25_sparse5","null",0,0.974987643248878,0.588576312200752,2,0.564662176085611,1
246,"S_k25_sparse5","null",0,0.830046632415562,0.262558659922269,2,0.565831037264013,1
247,"S_k25_sparse5","null",0,0.602000204233335,0.448546265553493,2,0.569285686108515,0.839794299141558
248,"S_k25_sparse5","null",0,0.386722386009948,0.42843950606566,2,0.595083515176367,1
249,"S_k25_sparse5","null",0,0.448452925317462,0.690522716348673,2,0.501471190508943,0.676464358591877
250,"S_k25_sparse5","null",0,0.856519270321167,0.699936677909351,2,0.505294157567113,1
251,"S_k25_sparse5","null",0,0.021728826116269,0.476048447643151,2,0.517654649295954,0.400376889805417
252,"S_k25_sparse5","null",0,0.337644007639536,0.897256171077667,2,0.645588584962569,1
253,"S_k25_sparse5","null",0,0.230353056785971,0.4559901530997,2,0.546353772348987,1
254,"S_k25_sparse5","null",0,0.433512517713228,0.829815082925908,2,0.691952576858499,1
255,"S_k25_sparse5","null",0,0.780636212206271,0.836010417864286,2,0.424575753919871,1
256,"S_k25_sparse5","null",0,0.0155434578993618,0.704659616153971,2,0.612469117651743,0.797380834285087
257,"S_k25_sparse5","null",0,0.0881396310151745,0.925501260456514,2,0.563164619495051,0.415993727529551
258,"S_k25_sparse5","null",0,0.458696413938561,0.494556413735236,2,0.593209708859629,1
259,"S_k25_sparse5","null",0,0.573816514228064,0.38883176232851,2,0.643337901859897,0.779441548203816
260,"S_k25_sparse5","null",0,0.0629803211673976,0.153785967279818,2,0.6575994868494,1
261,"S_k25_sparse5","null",0,0.240497554314056,0.0971682062286935,2,0.590448355371859,0.894809790236496
262,"S_k25_sparse5","null",0,0.506184119315464,0.917502397366332,2,0.47463120122411,1
263,"S_k25_sparse5","null",0,0.64256391303705,0.447688784785575,2,0.583910891801491,0.459854736754022
264,"S_k25_sparse5","null",0,0.772751795460751,0.949032115864925,2,0.602374883223744,0.993850818265458
265,"S_k25_sparse5","null",0,0.339556920820041,0.367429804750449,2,0.371947489058892,1
266,"S_k25_sparse5","null",0,0.345431134366573,0.719666481260215,2,0.554520633459958,0.682302884006593
267,"S_k25_sparse5","null",0,0.996455604584783,0.56189141541734,2,0.609697378516027,0.812593268487636
268,"S_k25_sparse5","null",0,0.491319061824183,0.260990425102638,2,0.549628764398846,1
269,"S_k25_sparse5","null",0,0.960845904559339,0.845504008237528,2,0.523023221911601,0.583708971142197
270,"S_k25_sparse5","null",0,0.9108082110854,0.628421305613128,2,0.495579881599514,1
271,"S_k25_sparse5","null",0,0.133538458383405,0.99705347246081,2,0.454778853810175,0.417126037786959
272,"S_k25_sparse5","null",0,0.805199124126366,0.605151449514168,2,0.52841520814051,1
273,"S_k25_sparse5","null",0,0.0187764468638157,0.353838891611912,2,0.609741597072005,0.383781157751187
274,"S_k25_sparse5","null",0,0.157316273086642,0.650368984808138,2,0.542906911143632,1
275,"S_k25_sparse5","null",0,0.241080865715536,0.956901787866399,2,0.571894162412112,0.456298022650456
276,"S_k25_sparse5","null",0,0.0768918439411119,0.209344414685627,2,0.529000053738368,1
277,"S_k25_sparse5","null",0,0.610300301655438,0.51764409141261,2,0.606493643924683,1
278,"S_k25_sparse5","null",0,0.789715840145604,0.356595626181469,2,0.540632076730976,1
279,"S_k25_sparse5","null",0,0.53358817569947,0.202700950332322,2,0.449125070209472,1
280,"S_k25_sparse5","null",0,0.954228956781798,0.879415132166987,2,0.528484913244584,1
281,"S_k25_sparse5","null",0,0.9930146153619,0.731316850874495,2,0.660521009382711,0.617022790683395
282,"S_k25_sparse5","null",0,0.332478831369286,0.623715474256244,2,0.577641094699178,0.411307480667603
283,"S_k25_sparse5","null",0,0.88687494590613,0.4139291844985,2,0.429910549296075,0.969296746527907
284,"S_k25_sparse5","null",0,0.122215924933546,0.0135876520524449,2,0.624938861110072,0.156055945551473
285,"S_k25_sparse5","null",0,0.206089339749377,0.174775740977194,2,0.503595594780608,1
286,"S_k25_sparse5","null",0,0.921418725456293,0.538972107452926,2,0.537430615884579,0.901052369430255
287,"S_k25_sparse5","null",0,0.0304514745365821,0.457834161957826,2,0.534125333726166,0.447686982681488
288,"S_k25_sparse5","null",0,0.217214089447126,0.579801810665965,2,0.534320270110451,0.664419205058665
289,"S_k25_sparse5","null",0,0.707254014739832,0.67509577379342,2,0.507764809103561,1
290,"S_k25_sparse5","null",0,0.123881503778964,0.888461242587068,2,0.464593255664783,1
291,"S_k25_sparse5","null",0,0.170000322270667,0.662739768401217,2,0.546246011814263,0.268376106129419
292,"S_k25_sparse5","null",0,0.330957290046245,0.63246366405066,2,0.516421527269895,1
293,"S_k25_sparse5","null",0,0.325799143099263,0.104426868014207,2,0.514579768107521,1
294,"S_k25_sparse5","null",0,0.752122866582046,0.893618588405979,2,0.623995269931222,1
295,"S_k25_sparse5","null",0,0.0319365218941898,0.393104022844195,2,0.638417085327866,1
296,"S_k25_sparse5","null",0,0.711876984680298,0.499286282178502,2,0.556400458043763,0.53997816193668
297,"S_k25_sparse5","null",0,0.542875160590725,0.547113246896755,2,0.4544374711873,0.589611454380797
298,"S_k25_sparse5","null",0,0.0119561798806356,0.00135465777831822,2,0.570948576230901,0.812705052468621
299,"S_k25_sparse5","null",0,0.931609717410413,0.744959843842785,2,0.553998495059064,0.952139826997524
300,"S_k25_sparse5","null",0,0.34703944072593,0.589165412849728,2,0.592759561781838,1
1,"S_k25_sparse5","quadratic",1,0.646406297718236,0.590423947761466,2,0.529504084008922,0.133146063264651
2,"S_k25_sparse5","quadratic",1,0.0938619738516656,0.00117556307866606,2,0.423921215197556,0.0546800527258868
3,"S_k25_sparse5","quadratic",1,0.811545461919639,0.635829561791006,2,0.514535736791106,1
4,"S_k25_sparse5","quadratic",1,0.271619561429249,0.15653173211087,2,0.428112007214327,0.637206746688323
5,"S_k25_sparse5","quadratic",1,0.479531387490387,0.800167928207319,2,0.418950620586913,0.702448894800005
6,"S_k25_sparse5","quadratic",1,0.337082222674672,0.0476369779608138,2,0.429894078970928,0.799501981602601
7,"S_k25_sparse5","quadratic",1,0.235781954408535,0.338572015420524,2,0.41450942392675,0.552818982618439
8,"S_k25_sparse5","quadratic",1,0.177844874266364,0.138708653310002,2,0.395309767927582,0.292618150293898
9,"S_k25_sparse5","quadratic",1,0.190453942847735,0.0212428459049995,2,0.463905063521716,0.605571002947892
10,"S_k25_sparse5","quadratic",1,0.110106985082302,0.360816598125274,2,0.407727666275351,0.353440977793907
11,"S_k25_sparse5","quadratic",1,0.272222004334544,0.48057376404685,2,0.446615066775503,0.707187855750339
12,"S_k25_sparse5","quadratic",1,0.489775151495824,0.0290317462478802,2,0.452002388723073,0.139960507922256
13,"S_k25_sparse5","quadratic",1,0.330048315393592,0.113969707885545,2,0.515260037342823,0.276596620481267
14,"S_k25_sparse5","quadratic",1,0.0483971704283228,0.0112015012352202,2,0.359922783032307,0.210615900192083
15,"S_k25_sparse5","quadratic",1,0.049556515613898,0.0678622528820794,2,0.55314560526737,0.271234826757563
16,"S_k25_sparse5","quadratic",1,0.322625595204431,0.708912510412347,2,0.42866937680333,1
17,"S_k25_sparse5","quadratic",1,0.426747631123627,0.0602287071212738,2,0.423895907695254,1
18,"S_k25_sparse5","quadratic",1,0.0188868223217867,0.00586636041830957,2,0.383447417646793,1
19,"S_k25_sparse5","quadratic",1,0.377985202096981,0.0534408633719176,2,0.325939970510148,0.189931995712293
20,"S_k25_sparse5","quadratic",1,0.616848688652243,0.808710872536008,2,0.268304709474285,0.0405968241870742
21,"S_k25_sparse5","quadratic",1,0.894520771439824,0.818143019459793,2,0.542219551304598,0.771875610050557
22,"S_k25_sparse5","quadratic",1,0.375810976179304,0.594769260682576,2,0.519731587349213,1
23,"S_k25_sparse5","quadratic",1,0.393469663524808,0.0272730589429115,2,0.444475435709731,0.0997740807496752
24,"S_k25_sparse5","quadratic",1,0.012690243949198,0.00171116316158026,2,0.508003508730426,0.593939679839935
25,"S_k25_sparse5","quadratic",1,0.633515055469276,0.110955267420892,2,0.494260416870147,0.227068666040227
26,"S_k25_sparse5","quadratic",1,0.927658614782489,0.826248932642458,2,0.56855144612479,1
27,"S_k25_sparse5","quadratic",1,0.796525277304182,0.730125423252978,2,0.664791282857692,0.466544683455449
28,"S_k25_sparse5","quadratic",1,0.105038517115261,0.00731341733055113,2,0.389519114699549,0.0195904897450538
29,"S_k25_sparse5","quadratic",1,0.458818316250661,0.178067923607005,2,0.580493853646658,0.883160199365326
30,"S_k25_sparse5","quadratic",1,0.327707471785169,0.0655710061149501,2,0.368499438751349,0.696680442496364
31,"S_k25_sparse5","quadratic",1,0.982031583705876,0.349204178571934,2,0.320709031261974,0.00697590058469877
32,"S_k25_sparse5","quadratic",1,0.34325138301947,0.788648538360174,2,0.351549519460339,0.456963590054407
33,"S_k25_sparse5","quadratic",1,0.85666155112766,0.581503700767041,2,0.252427566569652,0.347950859417375
34,"S_k25_sparse5","quadratic",1,0.0711763805540881,0.0535062544146944,2,0.539083994494269,0.674635515286272
35,"S_k25_sparse5","quadratic",1,0.724997646135971,0.32217388395055,2,0.421961033653274,1
36,"S_k25_sparse5","quadratic",1,0.456063969073163,0.426151020317658,2,0.354182409218878,0.332839217847096
37,"S_k25_sparse5","quadratic",1,0.0368600097178445,0.00869224048579686,2,0.45439677066687,0.940339056642927
38,"S_k25_sparse5","quadratic",1,0.12239549837986,0.202382957278854,2,0.441589361908819,0.441118120738775
39,"S_k25_sparse5","quadratic",1,0.00331043435317024,0.0896519357469308,2,0.394111420870445,0.117268383116086
40,"S_k25_sparse5","quadratic",1,0.287384241438119,0.177574026008186,2,0.5607477773684,0.597971868014043
41,"S_k25_sparse5","quadratic",1,0.867303526877118,0.516671806883297,2,0.493207336439396,0.063939304770195
42,"S_k25_sparse5","quadratic",1,0.64457454060106,0.5497781131129,2,0.366929518976974,0.934225278120466
43,"S_k25_sparse5","quadratic",1,0.0340318724994841,0.0591086408481927,2,0.355477780116504,0.425077428719219
44,"S_k25_sparse5","quadratic",1,0.499908538306348,0.719162071858517,2,0.568867120987101,0.779835767471508
45,"S_k25_sparse5","quadratic",1,0.0470778007649918,0.526687551291374,2,0.455552201416489,1
46,"S_k25_sparse5","quadratic",1,0.285993993306847,0.979151090978129,2,0.479695641717923,0.493769326498997
47,"S_k25_sparse5","quadratic",1,0.421298012168681,0.176393593809817,2,0.443325733838838,0.109423840523863
48,"S_k25_sparse5","quadratic",1,0.0682403979260768,0.0476528122953817,2,0.293215148995124,1
49,"S_k25_sparse5","quadratic",1,0.385505029091727,0.612317851227735,2,0.536547584501698,0.0582861804613002
50,"S_k25_sparse5","quadratic",1,0.0600650746201803,0.478357769550813,2,0.450683974445575,0.89288983937105
51,"S_k25_sparse5","quadratic",1,0.0536976635176921,0.14389703923433,2,0.570927960213542,1
52,"S_k25_sparse5","quadratic",1,0.639012533113996,0.54474648251281,2,0.470638728528858,0.222826002698311
53,"S_k25_sparse5","quadratic",1,0.645295614781413,0.112146669400674,2,0.530969424983699,0.638860387471271
54,"S_k25_sparse5","quadratic",1,0.0549112596526931,0.0212719378838699,2,0.488975042298982,0.821268488442641
55,"S_k25_sparse5","quadratic",1,0.710371358029988,0.468918290143481,2,0.336280778888377,0.196610356293318
56,"S_k25_sparse5","quadratic",1,0.578221876270793,0.0517311609242146,2,0.592086740181725,1
57,"S_k25_sparse5","quadratic",1,0.0963872427216845,0.836839242519612,2,0.499417173100532,0.152142789176146
58,"S_k25_sparse5","quadratic",1,0.242450001693697,0.253565924587266,2,0.607631466906196,0.357803491269366
59,"S_k25_sparse5","quadratic",1,0.0597965809687915,0.0796735866421127,2,0.50723425901945,0.282586656255403
60,"S_k25_sparse5","quadratic",1,0.591814722478335,0.983920084888105,2,0.447058468035406,1
61,"S_k25_sparse5","quadratic",1,0.101720143288311,0.704857765994965,2,0.415848810254955,0.297896475793301
62,"S_k25_sparse5","quadratic",1,0.510799370405196,0.0146853681163224,2,0.467364660530963,1
63,"S_k25_sparse5","quadratic",1,0.84612440258189,0.52971569439314,2,0.490491014399125,0.312164533974764
64,"S_k25_sparse5","quadratic",1,0.0706959631784432,0.813515353637569,2,0.451486294120928,0.722561960339204
65,"S_k25_sparse5","quadratic",1,0.0326944307146516,0.0101822382681915,2,0.530647684250516,0.0082454227785862
66,"S_k25_sparse5","quadratic",1,0.71130041381994,0.0336938062185395,2,0.419048428577188,0.167950008860313
67,"S_k25_sparse5","quadratic",1,0.730359702708711,0.358253964973713,2,0.485622654513896,0.115166333736274
68,"S_k25_sparse5","quadratic",1,0.173350033047792,0.0106342866638776,2,0.528893542096766,0.542641433187461
69,"S_k25_sparse5","quadratic",1,0.469313280837082,0.745588478362542,2,0.430925946346645,0.00122441944892415
70,"S_k25_sparse5","quadratic",1,0.102727455804429,0.0341846019700397,2,0.472166262282753,0.0271257250518695
71,"S_k25_sparse5","quadratic",1,0.143057457923557,0.815377649354248,2,0.490028484585554,0.308599606152701
72,"S_k25_sparse5","quadratic",1,0.697642050660189,0.237267322532263,2,0.532104439353841,0.813520610115321
73,"S_k25_sparse5","quadratic",1,0.634790856661239,0.106740514959499,2,0.508050820030598,0.461715506282867
74,"S_k25_sparse5","quadratic",1,0.172376744147013,0.19961010421132,2,0.503775308024885,0.410942688205035
75,"S_k25_sparse5","quadratic",1,0.976926484762861,0.901034924761696,2,0.518461380862044,0.331889338590195
76,"S_k25_sparse5","quadratic",1,0.659483642664361,0.473056825750046,2,0.385137760472123,0.513962118774022
77,"S_k25_sparse5","quadratic",1,0.0691096569547112,0.0856139241338878,2,0.43221005458501,0.329011396551804
78,"S_k25_sparse5","quadratic",1,0.245242835655814,0.137768856790761,2,0.398012222712744,1
79,"S_k25_sparse5","quadratic",1,0.200332090250695,0.0148285568246251,2,0.520134046501773,0.737895193406462
80,"S_k25_sparse5","quadratic",1,0.80028568750597,0.54469659320045,2,0.431999764777129,0.656472123208899
81,"S_k25_sparse5","quadratic",1,0.823231293475239,0.767196070477749,2,0.376397109904441,0.303427105374816
82,"S_k25_sparse5","quadratic",1,0.344665247316853,0.00837634725807312,2,0.515978394153473,0.194382842810026
83,"S_k25_sparse5","quadratic",1,0.280644468025829,0.456120899750274,2,0.707072689447966,0.0218512930353085
84,"S_k25_sparse5","quadratic",1,0.0242966183602094,0.0521065128857513,2,0.512304701563484,0.0878664035081587
85,"S_k25_sparse5","quadratic",1,0.0256704946682507,0.175245027755552,2,0.552549934947936,0.554348438260796
