"rep","cell","dep","rel","deg","rho_hat","calm_hl","calm_edge","calm_e3","pp_hl","pp_edge"
175,"A_p5","offindex",0.4,3,0.93504161834824,0.300000629366956,0.249209133827931,0.249209133827931,0.31,0.2275
175,"A_p5","offindex",0.7,3,0.906651316722887,0.391065672992387,0.26996505662411,0.26996505662411,0.39,0.25
175,"B_p100","index",0.4,2,0.634432954139833,0.881611800369786,0.736494080521078,0.433266382315156,0.8675,0.335
175,"B_p100","index",0.7,2,0.541266134353661,0.410493725494274,0.988854667743443,0.207695103207097,0.33,0.1
175,"B_p100","null",0,2,0.674348715735989,0.139696037345261,0.718675020985948,0.60397001276204,0.13,0.52
175,"B_p100","offindex",0.4,2,0.63881166266695,0.99954880129512,0.969291436261846,0.938053284703568,1,0.925
175,"B_p100","offindex",0.7,2,0.621438000614115,0.492862960793499,0.857533895825585,0.981264140226404,0.4625,0.9925
175,"B_p160","index",0.4,2,0.683071748148361,0.912988289544732,0.593467203993638,0.729523342095443,0.8875,0.665
175,"B_p160","index",0.7,2,0.649879963140718,0.265295498103197,0.244171226664407,0.558220245279072,0.1225,0.4025
175,"B_p160","null",0,3,0.766667592227801,0.983156518724752,0.997719632616126,0.997719632616126,0.985,1
175,"B_p160","offindex",0.4,2,0.718335314013203,0.793151636693931,0.87861403401513,0.722861211202694,0.745,0.635
175,"B_p160","offindex",0.7,2,0.761758906577765,0.123246360469843,0.591339064911017,0.541947608490178,0.055,0.3875
175,"B_p40","index",0.4,2,0.677910244146244,0.906189993300474,0.778819758344864,0.753941428649029,0.9125,0.745
175,"B_p40","index",0.7,3,0.769327032334789,0.177725160998139,0.89330837700365,0.89330837700365,0.16,0.8625
175,"B_p40","null",0,2,0.664784912680311,0.879818699145031,0.839250626054325,0.421395281345776,0.9075,0.41
175,"B_p40","offindex",0.4,2,0.672693152376652,0.962103900007297,0.939363804815855,0.972215445288839,0.9525,0.9625
175,"B_p40","offindex",0.7,2,0.723452399482465,0.963351990182967,0.699903998823322,0.843400182529166,0.97,0.83
176,"A_p5","index",0.4,3,0.903159057143387,0.0501364927322056,0.19497828239794,0.19497828239794,0.045,0.1975
176,"A_p5","index",0.7,3,0.857960420032757,0.806762347212933,0.44388349181464,0.44388349181464,0.8075,0.395
176,"A_p5","null",0,3,0.895642713299,0.229159375373455,0.948181232572554,0.948181232572554,0.2075,0.945
176,"A_p5","offindex",0.4,3,0.903418889045359,0.603604529933832,0.0908599350348034,0.0908599350348034,0.61,0.1
176,"A_p5","offindex",0.7,3,0.870538927096152,0.262675234475762,0.0201784780496592,0.0201784780496592,0.25,0.0175
176,"B_p100","index",0.4,2,0.711541548365866,0.505806306335279,0.414035740281862,0.629319735221364,0.43,0.5525
176,"B_p100","index",0.7,2,0.665853623344755,0.0790015607960463,0.427812140087022,0.72185784657289,0.0375,0.605
176,"B_p100","null",0,2,0.745161032658081,0.560388128491505,0.338391804536823,0.700899980696634,0.555,0.6375
176,"B_p100","offindex",0.4,2,0.672655377480554,0.498835021643396,0.191147175649483,0.448052740746164,0.435,0.3425
176,"B_p100","offindex",0.7,2,0.745281814299453,0.601343994732152,0.0822241737960484,0.252227393313518,0.545,0.1675
176,"B_p160","index",0.4,2,0.583986992350232,0.32483620818302,0.217467184712956,0.562433440584663,0.245,0.3925
176,"B_p160","index",0.7,2,0.526679897663329,0.304981978150858,0.702394419697085,0.396824098592597,0.145,0.2425
176,"B_p160","null",0,2,0.654334107585981,0.443892371271062,0.754575257700636,0.947405304822707,0.3875,0.9125
176,"B_p160","offindex",0.4,2,0.709170183848925,0.491805902642939,0.506445344714057,0.118553835445636,0.4475,0.0925
176,"B_p160","offindex",0.7,2,0.707579273410024,0.12467722491341,0.650568624676262,0.233647840248943,0.125,0.2675
176,"B_p40","index",0.4,2,0.719783986910698,0.39812094664538,0.133394309199599,0.363613815379156,0.405,0.3275
176,"B_p40","index",0.7,2,0.604901146380712,0.222109329391169,0.0263751025656518,0.0893145109385809,0.1625,0.0425
176,"B_p40","null",0,2,0.675842670680868,0.147562690782563,0.082309495403994,0.263228018858003,0.145,0.2825
176,"B_p40","offindex",0.4,2,0.656980872271167,0.750081967067404,0.675721203566032,0.862268440034066,0.795,0.8525
176,"B_p40","offindex",0.7,2,0.645755662185983,0.808143769071469,0.916683091469815,0.403380771104916,0.8275,0.395
177,"A_p5","index",0.4,3,0.91732443322204,0.675606266345201,0.973546305168987,0.973546305168987,0.695,0.97
177,"A_p5","index",0.7,3,0.893477982532836,0.154815907635413,0.410355784131437,0.410355784131437,0.18,0.3925
177,"A_p5","null",0,3,0.928199963189191,0.269793369664086,0.695126871280057,0.695126871280057,0.2675,0.7025
177,"A_p5","offindex",0.4,3,0.913597937598315,0.64335297889767,0.962194742397138,0.962194742397138,0.65,0.9725
177,"A_p5","offindex",0.7,3,0.932377800231759,0.890788404635911,0.617369990749784,0.617369990749784,0.915,0.6025
177,"B_p100","index",0.4,2,0.571401122216672,0.860697465385402,0.76999757942397,0.538914788728731,0.835,0.405
177,"B_p100","index",0.7,2,0.397273061428046,0.904955054109386,0.774733937265868,0.478660178939138,0.865,0.34
177,"B_p100","null",0,2,0.68692367021596,0.197010563558788,0.383176003544123,0.733840511910884,0.18,0.69
177,"B_p100","offindex",0.4,2,0.691647367416666,0.594731607260506,0.0590279737744599,0.222148352167166,0.5275,0.1625
177,"B_p100","offindex",0.7,2,0.754879702291552,0.237745186576425,0.0756400736146536,0.27958799395934,0.175,0.2125
177,"B_p160","index",0.4,2,0.461585048934017,0.624852116978482,0.811411685075622,0.96462080359009,0.4875,0.935
177,"B_p160","index",0.7,2,0.345607335377064,0.355813700187624,0.860433429700046,0.875440151205454,0.1675,0.7575
177,"B_p160","null",0,2,0.587439739887309,0.0977853279437609,0.156215970264113,0.417337773784227,0.06,0.2525
177,"B_p160","offindex",0.4,2,0.64920042832255,0.427322069556923,0.826246058195663,0.110621988937591,0.23,0.03
177,"B_p160","offindex",0.7,2,0.591330035574489,0.516534799477973,0.174386433084943,0.261183554787904,0.335,0.13
177,"B_p40","index",0.4,2,0.748219588074041,0.954336318300698,0.924600510585662,0.925800916323627,0.9625,0.9075
177,"B_p40","index",0.7,3,0.771425767579525,0.838469917142086,0.542033792466118,0.542033792466118,0.7775,0.4675
177,"B_p40","null",0,3,0.771386674720292,0.704139074279086,0.896458534834194,0.896458534834194,0.7625,0.8975
177,"B_p40","offindex",0.4,3,0.81786827696638,0.513081026030322,0.391306720532119,0.391306720532119,0.49,0.395
177,"B_p40","offindex",0.7,3,0.839699514673867,0.0883999132353513,0.037836907912872,0.037836907912872,0.125,0.0575
178,"A_p5","index",0.4,3,0.907746182018223,0.544779257557645,0.858798139573374,0.858798139573374,0.5325,0.88
178,"A_p5","index",0.7,3,0.876989988547854,0.836810595243839,0.895678250078823,0.895678250078823,0.8425,0.895
178,"A_p5","null",0,3,0.933417929731811,0.419276340571492,0.296736604578244,0.296736604578244,0.43,0.2925
178,"A_p5","offindex",0.4,3,0.92505323181146,0.42312167102646,0.559358552601949,0.559358552601949,0.4275,0.53
178,"A_p5","offindex",0.7,3,0.921197199194771,0.0505450725744858,0.00774773038511622,0.00774773038511622,0.0525,0.0075
178,"B_p100","index",0.4,3,0.850454652367053,0.76311268429181,0.888292454702908,0.888292454702908,0.7325,0.855
178,"B_p100","index",0.7,3,0.765287010016065,0.162361618136878,0.888185355405324,0.888185355405324,0.0675,0.825
178,"B_p100","null",0,3,0.81465156598596,0.634205192527392,0.924556955162101,0.924556955162101,0.6275,0.905
178,"B_p100","offindex",0.4,2,0.729438973621323,0.78711704474252,0.546116169552187,0.593374936487443,0.795,0.5325
178,"B_p100","offindex",0.7,2,0.599550536704612,0.311466344753045,0.252390659169954,0.578428569199199,0.2275,0.44
178,"B_p160","index",0.4,2,0.559307726437893,0.140434845052824,0.304646150876903,0.160630660347683,0.0525,0.06
178,"B_p160","index",0.7,2,0.471924768148567,0.141329202525637,0.201362818835282,0.127051143570912,0.075,0.055
178,"B_p160","null",0,2,0.614983733393382,0.011429032818272,0.071067739129468,0.0528164868959993,0.0125,0.0125
178,"B_p160","offindex",0.4,2,0.646350694758635,0.430499426841233,0.421182800060716,0.658118395791033,0.3075,0.555
178,"B_p160","offindex",0.7,2,0.613088208809024,0.413281214496883,0.374566048996351,0.422107032472768,0.2525,0.315
178,"B_p40","index",0.4,2,0.700236086474462,0.374864809786906,0.141420865276429,0.375813603532928,0.3975,0.3575
178,"B_p40","index",0.7,2,0.656307591475733,0.34281169261883,0.300470492327645,0.378928759733009,0.295,0.2625
178,"B_p40","null",0,2,0.702090272454438,0.092807365318863,0.0862774731372382,0.250618523279152,0.0825,0.24
178,"B_p40","offindex",0.4,2,0.672170293832466,0.421365436690084,0.0547925147334095,0.171356609489504,0.44,0.1275
178,"B_p40","offindex",0.7,2,0.615445335760111,0.791671473961676,0.222920567357254,0.385864942452949,0.8125,0.34
179,"A_p5","index",0.4,3,0.891649544264563,0.74183262504073,0.308544395217639,0.308544395217639,0.7475,0.25
179,"A_p5","index",0.7,3,0.843027403617064,0.613564606565619,0.165874451795367,0.165874451795367,0.59,0.1425
179,"A_p5","null",0,3,0.922900395192265,0.0737301865693802,0.213523341984508,0.213523341984508,0.07,0.165
179,"A_p5","offindex",0.4,3,0.930510126252464,0.911109353860572,0.982753201043695,0.982753201043695,0.93,0.9575
179,"A_p5","offindex",0.7,3,0.936791678422146,0.117913753457139,0.754743929734884,0.754743929734884,0.1175,0.7225
179,"B_p100","index",0.4,2,0.467777199292998,0.536941960451819,0.716074553736357,0.458085412810262,0.47,0.3425
179,"B_p100","index",0.7,2,0.285479650789933,0.00170853778222146,0.843077563995864,0.434288730672193,0.0025,0.31
179,"B_p100","null",0,2,0.53178647599668,0.0963516403573468,0.632128822533655,0.309276640763949,0.0975,0.2175
179,"B_p100","offindex",0.4,2,0.592722855135267,0.638573352141172,0.696048236112635,0.941060296101954,0.595,0.925
179,"B_p100","offindex",0.7,2,0.641127989261059,0.351350687362113,0.463410005948675,0.702312735936429,0.3375,0.6975
179,"B_p160","index",0.4,2,0.580564824779255,0.637433794818073,0.400137064264112,0.478814927837988,0.4925,0.3725
179,"B_p160","index",0.7,2,0.480671922138936,0.177982091685879,0.320391901081681,0.353119522250506,0.0375,0.185
179,"B_p160","null",0,2,0.5963982062905,0.709259509253072,0.138908743222271,0.184022094075452,0.605,0.06
179,"B_p160","offindex",0.4,2,0.601788146975006,0.651545735827467,0.724421966235617,0.694617759990254,0.525,0.5425
179,"B_p160","offindex",0.7,2,0.668356799107883,0.0262182631508554,0.449777444718743,0.642214602075499,0.0075,0.605
179,"B_p40","index",0.4,2,0.645697817055209,0.733153059841511,0.948682335718127,0.977476255379089,0.74,0.975
179,"B_p40","index",0.7,2,0.587670942041191,0.941822811089903,0.590500242777832,0.855876959489634,0.91,0.805
179,"B_p40","null",0,2,0.654532505802801,0.503963421353732,0.443135059984031,0.725630126329042,0.5,0.695
179,"B_p40","offindex",0.4,2,0.631806912658739,0.631200806480276,0.878466239804283,0.656318414500246,0.6325,0.655
179,"B_p40","offindex",0.7,2,0.648029954369146,0.749184928347778,0.710879126844363,0.895507588875402,0.775,0.9025
18,"A_p5","index",0.4,3,0.900006110875837,0.551093986287022,0.270896722810109,0.270896722810109,0.5275,0.2375
18,"A_p5","index",0.7,3,0.873123624925584,0.356682061811312,0.11990182316654,0.11990182316654,0.355,0.11
18,"A_p5","null",0,3,0.923992886287522,0.180247265928078,0.187957479559437,0.187957479559437,0.18,0.1925
18,"A_p5","offindex",0.4,3,0.933051972962807,0.652832899066491,0.73669510079504,0.73669510079504,0.655,0.735
18,"A_p5","offindex",0.7,3,0.92015997872938,0.208597719696544,0.102535843715668,0.102535843715668,0.18,0.0875
18,"B_p100","index",0.4,2,0.653204025304696,0.163116859833423,0.501027675860021,0.741958668248611,0.0925,0.6825
18,"B_p100","index",0.7,2,0.618481342663688,0.925267743047178,0.871858791696261,0.985612526026232,0.915,0.9825
18,"B_p100","null",0,2,0.728124138695357,0.585635887494086,0.212440403205827,0.461971585191632,0.565,0.3875
18,"B_p100","offindex",0.4,2,0.692571925452733,0.761877913831577,0.128941187462273,0.402781363634534,0.685,0.29
18,"B_p100","offindex",0.7,2,0.67990919432698,0.760540148121276,0.216201830436916,0.511037678488698,0.7275,0.415
18,"B_p160","index",0.4,2,0.480683071898536,0.199858032994874,0.216886146630864,0.568041550974976,0.1575,0.5025
18,"B_p160","index",0.7,2,0.478451396991165,0.48310133365909,0.41521998159751,0.783154461198548,0.3475,0.715
18,"B_p160","null",0,2,0.570809951182135,0.410818240887805,0.101086447574312,0.404949662332074,0.3825,0.3475
18,"B_p160","offindex",0.4,2,0.594010848260437,0.939703917901699,0.892265076857435,0.901650046443718,0.9375,0.895
18,"B_p160","offindex",0.7,2,0.58555824427588,0.539618012932256,0.848779244582552,0.762268863574404,0.4375,0.7225
18,"B_p40","index",0.4,2,0.676491637468009,0.610194432298573,0.497992393019973,0.743571053599646,0.615,0.745
18,"B_p40","index",0.7,2,0.611743864005514,0.494890178192813,0.74223673081618,0.577630643031198,0.465,0.535
18,"B_p40","null",0,2,0.670281928657251,0.333500292285521,0.360818513707133,0.615365674069299,0.355,0.56
18,"B_p40","offindex",0.4,2,0.616804285359226,0.566465529406597,0.23868847031377,0.50268928645224,0.5775,0.49
18,"B_p40","offindex",0.7,2,0.653157181517394,0.827867857110839,0.938085342674559,0.966491847648624,0.8275,0.955
180,"A_p5","index",0.4,3,0.922616615246931,0.470412851945048,0.888427484551942,0.888427484551942,0.4875,0.87
180,"A_p5","index",0.7,3,0.901257903010205,0.790782286397627,0.928643365248123,0.928643365248123,0.8025,0.92
180,"A_p5","null",0,3,0.928148211058189,0.714245836413461,0.623402487475871,0.623402487475871,0.7125,0.62
180,"A_p5","offindex",0.4,3,0.937065112650031,0.218550050223468,0.616234637899832,0.616234637899832,0.2325,0.605
180,"A_p5","offindex",0.7,3,0.938410971607684,0.920924071939596,0.52464087946581,0.52464087946581,0.93,0.5425
180,"B_p100","index",0.4,2,0.564798511039675,0.178550148829055,0.0364779373258666,0.0494679052141365,0.1675,0.035
180,"B_p100","index",0.7,2,0.522279219640966,0.775083245616758,0.204815548269433,0.430371896695044,0.7,0.315
180,"B_p100","null",0,2,0.662964173016598,0.329515702414089,0.849243573354592,0.0905459946512006,0.365,0.13
180,"B_p100","offindex",0.4,2,0.643005314940104,0.711795348878864,0.350819343623318,0.334864406620999,0.6575,0.2525
180,"B_p100","offindex",0.7,2,0.593469253602725,0.230731443564557,0.537205589856748,0.0586990190605055,0.1825,0.05
180,"B_p160","index",0.4,2,0.436119712858705,0.665594888960449,0.816101197335262,0.978708191245949,0.525,0.9575
180,"B_p160","index",0.7,2,0.391487368575381,0.462058210510822,0.705567359004929,0.627517237973933,0.3,0.465
180,"B_p160","null",0,2,0.487612271710417,0.896593524402699,0.881957749823185,0.943439836739573,0.9025,0.94
180,"B_p160","offindex",0.4,2,0.5814144167202,0.890604666657024,0.571272960347505,0.39127631826542,0.825,0.2675
180,"B_p160","offindex",0.7,2,0.674510769917885,0.371498023770282,0.554529094551895,0.754527360284374,0.31,0.6925
180,"B_p40","index",0.4,2,0.724499193444203,0.0591738752943656,0.209880221054351,0.408377986752885,0.075,0.395
180,"B_p40","index",0.7,2,0.701930751015378,0.622039078643852,0.205038643845537,0.468369993705762,0.61,0.43
180,"B_p40","null",0,2,0.699273387502216,0.0852982252263759,0.419873512152259,0.641095077184756,0.1225,0.635
180,"B_p40","offindex",0.4,2,0.719047482329983,0.487091281291237,0.730309465651733,0.613561791340321,0.6025,0.6825
180,"B_p40","offindex",0.7,2,0.687625386890593,0.628126675865422,0.764411635537562,0.44404918961915,0.7025,0.4725
181,"A_p5","index",0.4,3,0.906636181229302,0.79367326237749,0.506026803703389,0.506026803703389,0.8,0.5075
181,"A_p5","index",0.7,3,0.885649870772723,0.121048993988672,0.0178199741710063,0.0178199741710063,0.115,0.0175
181,"A_p5","null",0,3,0.936993168877813,0.391186933619986,0.386690970583301,0.386690970583301,0.4125,0.4075
181,"A_p5","offindex",0.4,3,0.937522569845232,0.842090517492952,0.618695519564503,0.618695519564503,0.8775,0.63
181,"A_p5","offindex",0.7,3,0.907331050937283,0.189359217589558,0.063102096122049,0.063102096122049,0.1725,0.0475
181,"B_p100","index",0.4,2,0.736175719443483,0.126290425788141,0.432249662310675,0.73751082993186,0.08,0.675
181,"B_p100","index",0.7,2,0.75711215602204,0.0307745038135165,0.746734789160068,0.401664994971105,0.0075,0.27
181,"B_p100","null",0,2,0.745360078009386,0.56621887239541,0.592287087823511,0.845194608928892,0.5,0.815
181,"B_p100","offindex",0.4,2,0.654102638031192,0.811115906620209,0.342728074072866,0.677608261390668,0.7875,0.6475
181,"B_p100","offindex",0.7,2,0.61425084677101,0.344897069570808,0.91123974906933,0.864232842769631,0.27,0.7925
181,"B_p160","index",0.4,2,0.641468498043421,0.977816086652099,0.89999788336395,0.988269982748208,0.97,0.9875
181,"B_p160","index",0.7,2,0.665568822190876,0.953976263558323,0.962024059456643,0.67744139432442,0.9325,0.58
181,"B_p160","null",0,2,0.64966737628323,0.874498279772319,0.788682084621021,0.966164431108736,0.8825,0.955
181,"B_p160","offindex",0.4,2,0.69583790340219,0.168746527084427,0.159414692387401,0.0356514824014512,0.1475,0.0225
181,"B_p160","offindex",0.7,2,0.620262717636252,0.0115062110616355,0.835639819997262,0.03181136246224,0.0025,0.0275
181,"B_p40","index",0.4,2,0.714599000297404,0.861277651464807,0.56564549838044,0.862896164973181,0.86,0.835
181,"B_p40","index",0.7,2,0.755859568708326,0.832586723626495,0.697175441812672,0.780270926069066,0.815,0.725
181,"B_p40","null",0,3,0.775140906917668,0.681801225319051,0.423788820498055,0.423788820498055,0.695,0.425
181,"B_p40","offindex",0.4,3,0.7683418916436,0.189474287133189,0.0838243280966637,0.0838243280966637,0.1475,0.0625
181,"B_p40","offindex",0.7,3,0.767754152894518,0.833025814956415,0.701464257745213,0.701464257745213,0.845,0.625
182,"A_p5","index",0.4,3,0.945796665338468,0.0947666657678642,0.234463125150126,0.234463125150126,0.1275,0.2625
182,"A_p5","index",0.7,3,0.934965092034684,0.0814558689242004,0.0704125600231206,0.0704125600231206,0.1025,0.0875
182,"A_p5","null",0,3,0.958066922263531,0.0412947489895263,0.125993739722068,0.125993739722068,0.07,0.165
182,"A_p5","offindex",0.4,3,0.954187716007881,0.0925785545617934,0.0329636818504616,0.0329636818504616,0.11,0.04
182,"A_p5","offindex",0.7,3,0.95275757536905,0.0474084155971455,0.0107546462175718,0.0107546462175718,0.055,0.005
182,"B_p100","index",0.4,2,0.518372582070532,0.516267256027194,0.773443140471138,0.743180027662504,0.43,0.655
182,"B_p100","index",0.7,2,0.507199297820841,0.443737603611743,0.327278862685608,0.549393521840537,0.3175,0.435
182,"B_p100","null",0,2,0.515523940346148,0.351921817255048,0.742681267692095,0.820877127133284,0.26,0.7825
182,"B_p100","offindex",0.4,2,0.534765707289412,0.287656968199845,0.600135167833661,0.224570370967906,0.245,0.14
182,"B_p100","offindex",0.7,2,0.414617037154942,0.625685237325814,0.586756813146213,0.846114566001866,0.57,0.7575
182,"B_p160","index",0.4,2,0.613939739553955,0.301998697803781,0.183887607545752,0.543583570333874,0.1675,0.3825
182,"B_p160","index",0.7,2,0.605300398562565,0.211457213741782,0.746708417056974,0.907740690219126,0.085,0.8625
182,"B_p160","null",0,2,0.639774186985933,0.215938065752962,0.159757365584267,0.506088440422549,0.1325,0.4025
182,"B_p160","offindex",0.4,2,0.668396287303054,0.693502936100195,0.0889296420958903,0.35469897689477,0.5625,0.22
182,"B_p160","offindex",0.7,2,0.637673373699041,0.476785302417856,0.25193583813247,0.332661027372428,0.395,0.23
182,"B_p40","index",0.4,2,0.717301122060432,0.421797270763038,0.0927683524895873,0.271111763912669,0.42,0.24
182,"B_p40","index",0.7,2,0.7192961694447,0.616902821599443,0.272575471421972,0.39865998459336,0.6,0.3325
182,"B_p40","null",0,2,0.736189748457472,0.754607951661002,0.277310617507938,0.565905503002881,0.7675,0.55
182,"B_p40","offindex",0.4,2,0.712375411184761,0.35922639557189,0.239840844843432,0.128801790597261,0.3575,0.125
182,"B_p40","offindex",0.7,2,0.68814487626082,0.830916139081619,0.55982046210014,0.748591098651478,0.8,0.7175
183,"A_p5","index",0.4,3,0.80829546463605,0.809937640421597,0.29243229807127,0.29243229807127,0.8475,0.3075
183,"A_p5","index",0.7,2,0.744785843310707,0.020366140678314,0.524558452646095,0.00295653969383802,0.015,0.005
183,"A_p5","null",0,3,0.903406981517076,0.14701169526957,0.181856366764377,0.181856366764377,0.165,0.1575
183,"A_p5","offindex",0.4,3,0.913404446627978,0.373561394923266,0.346987493398558,0.346987493398558,0.3525,0.3475
183,"A_p5","offindex",0.7,3,0.872038061632528,0.618997342098428,0.593564001440556,0.593564001440556,0.6,0.59
183,"B_p100","index",0.4,2,0.762583730703764,0.455536734174442,0.644011514638513,0.904558001054454,0.3525,0.8975
183,"B_p100","index",0.7,2,0.633972334920902,0.415677844604107,0.557971432780376,0.870186872111069,0.2975,0.8325
183,"B_p100","null",0,3,0.805520732651645,0.825599638893493,0.954039301995295,0.954039301995295,0.825,0.9325
183,"B_p100","offindex",0.4,3,0.814479324294928,0.257368642731356,0.895906700111002,0.895906700111002,0.19,0.8325
183,"B_p100","offindex",0.7,2,0.737403721386096,0.316387377547212,0.470287935249072,0.799409627596296,0.235,0.7525
183,"B_p160","index",0.4,2,0.633912083143226,0.0398643221517052,0.278987648381489,0.0988951241579868,0.02,0.04
183,"B_p160","index",0.7,2,0.574730679725324,0.208728938972343,0.212446465723237,0.073461757454037,0.1225,0.0225
183,"B_p160","null",0,2,0.682875325264775,0.813598047092047,0.70631850382475,0.396630257672886,0.765,0.34
183,"B_p160","offindex",0.4,2,0.729812731948966,0.201189410705746,0.320171327659671,0.163240033055938,0.21,0.1125
183,"B_p160","offindex",0.7,2,0.582989390573465,0.489841737498398,0.377770712581165,0.51747780602458,0.4075,0.3825
183,"B_p40","index",0.4,2,0.649942223220299,0.717581248035123,0.663886113084013,0.660235372659512,0.67,0.6075
183,"B_p40","index",0.7,2,0.660023767657915,0.684505764682078,0.338402470986322,0.66306406593958,0.6875,0.64
183,"B_p40","null",0,2,0.699142488898235,0.267525168381954,0.225015213855614,0.235974173492922,0.255,0.205
183,"B_p40","offindex",0.4,2,0.733566710097631,0.560783271547106,0.390079786838167,0.582456022940774,0.56,0.5575
183,"B_p40","offindex",0.7,3,0.773962848894019,0.433946832034746,0.320905033202606,0.320905033202606,0.4325,0.27
184,"A_p5","index",0.4,3,0.928810242592195,0.291169333118636,0.0545201692620849,0.0545201692620849,0.26,0.035
184,"A_p5","index",0.7,3,0.911605028259319,0.0770943890809086,0.00453444466099251,0.00453444466099251,0.06,0.0025
184,"A_p5","null",0,3,0.944663383498529,0.4001754851369,0.130009403660587,0.130009403660587,0.41,0.125
184,"A_p5","offindex",0.4,3,0.939609921023958,0.587814725313364,0.265260235378192,0.265260235378192,0.5675,0.255
184,"A_p5","offindex",0.7,3,0.941526158705293,0.594277375763376,0.500910703112554,0.500910703112554,0.5825,0.5125
184,"B_p100","index",0.4,2,0.733829361955837,0.0110214973514635,0.365897751662652,0.296616692946648,0.0075,0.2425
184,"B_p100","index",0.7,2,0.621037290342705,0.539349562983316,0.212863533710286,0.377921020397893,0.4325,0.2175
184,"B_p100","null",0,2,0.713206417017608,0.408978611675197,0.899492265446194,0.968244563409765,0.39,0.9425
184,"B_p100","offindex",0.4,2,0.748246200187814,0.627268408304029,0.825514649584689,0.927384359598412,0.6075,0.9175
184,"B_p100","offindex",0.7,2,0.748917958509842,0.997329786207482,0.928083479026398,0.819157182786007,0.9975,0.7975
184,"B_p160","index",0.4,2,0.500754982174668,0.346991007382111,0.828452750215665,0.140081357139974,0.2725,0.0775
184,"B_p160","index",0.7,2,0.510374389088731,0.11512346222359,0.141587297133938,0.0377399890178963,0.0325,0.01
184,"B_p160","null",0,2,0.601691761740689,0.183386034836323,0.354154149710145,0.299541269055427,0.13,0.215
184,"B_p160","offindex",0.4,2,0.526542540223548,0.110623379554954,0.288987834031867,0.292790782754674,0.07,0.1625
184,"B_p160","offindex",0.7,2,0.455897958362539,0.637803564053408,0.174774771860401,0.150396130269501,0.48,0.0675
184,"B_p40","index",0.4,2,0.517371729071669,0.174162616228296,0.377725847279743,0.658803143318469,0.23,0.6275
184,"B_p40","index",0.7,2,0.506981651388072,0.652781036995649,0.0654655170186773,0.168155585198345,0.645,0.0825
184,"B_p40","null",0,2,0.536125085902262,0.589224672640005,0.888592157456875,0.751074815280124,0.605,0.7275
184,"B_p40","offindex",0.4,2,0.668119354447528,0.611045645668598,0.844456631384607,0.927517202454637,0.625,0.92
184,"B_p40","offindex",0.7,2,0.653843230347475,0.898530414221612,0.810090614833346,0.936041827796695,0.915,0.915
185,"A_p5","index",0.4,3,0.916238410735277,0.849181939670021,0.791373282451107,0.791373282451107,0.865,0.7975
185,"A_p5","index",0.7,3,0.91139486746097,0.705706703249964,0.639247241776891,0.639247241776891,0.7325,0.625
185,"A_p5","null",0,3,0.93370190789903,0.750311163290436,0.35537179550016,0.35537179550016,0.795,0.3875
185,"A_p5","offindex",0.4,3,0.921788461012302,0.150664827073858,0.00605457279460331,0.00605457279460331,0.19,0.015
185,"A_p5","offindex",0.7,3,0.935649840644287,0.0553197656401344,0.00381009790273112,0.00381009790273112,0.0625,0.01
185,"B_p100","index",0.4,2,0.572569836714444,0.956384897195598,0.490740303289532,0.817034547049975,0.96,0.7625
185,"B_p100","index",0.7,2,0.508930746991778,0.685317008022284,0.423690180174005,0.747999889298015,0.6175,0.6275
185,"B_p100","null",0,2,0.688238343101382,0.541359370076287,0.835802318938888,0.970133497035778,0.475,0.96
185,"B_p100","offindex",0.4,2,0.65742364584069,0.301545679946121,0.89728295791595,0.85644844161438,0.21,0.8175
185,"B_p100","offindex",0.7,2,0.696733191586271,0.609726062227877,0.953927880248141,0.327487529468357,0.555,0.15
185,"B_p160","index",0.4,3,0.792635287269288,0.694222044304654,0.98592360450657,0.98592360450657,0.53,0.98
185,"B_p160","index",0.7,2,0.65026266560186,0.588143237931827,0.793528904255852,0.623821739860881,0.375,0.44
185,"B_p160","null",0,2,0.736006220533696,0.320907775017421,0.988380247030318,0.187261983118812,0.245,0.1275
185,"B_p160","offindex",0.4,2,0.704395874148467,0.620111534144177,0.361176580792415,0.189095102175178,0.56,0.125
185,"B_p160","offindex",0.7,2,0.616415893360983,0.163739217683383,0.629145412660573,0.237146713550563,0.075,0.1275
185,"B_p40","index",0.4,2,0.621120776744052,0.0759489309169192,0.563223586947751,0.632936647212501,0.0675,0.58
185,"B_p40","index",0.7,2,0.583578458767227,0.659165396049207,0.708364831640513,0.936697395467787,0.61,0.9375
185,"B_p40","null",0,2,0.61598704926928,0.194024607162178,0.866197209951214,0.849468497937979,0.205,0.81
185,"B_p40","offindex",0.4,2,0.662127635133025,0.226246379759706,0.830532043300224,0.870083404052969,0.25,0.8425
185,"B_p40","offindex",0.7,2,0.7166950466389,0.998112696466515,0.965614586193963,0.994216369550313,1,0.9925
186,"A_p5","index",0.4,3,0.885146510674743,0.0578045270022796,0.232166684676898,0.232166684676898,0.0575,0.25
186,"A_p5","index",0.7,3,0.843498570708493,0.469054764971501,0.172595157907017,0.172595157907017,0.485,0.1575
186,"A_p5","null",0,3,0.905600931089504,0.412896694819917,0.660339172116196,0.660339172116196,0.4075,0.66
186,"A_p5","offindex",0.4,3,0.911381034483387,0.180700791074466,0.628494644675188,0.628494644675188,0.19,0.635
186,"A_p5","offindex",0.7,3,0.894453380438822,0.818205108995314,0.473449733177639,0.473449733177639,0.825,0.465
