"rep","cell","dep","rel","deg","rho_hat","cf_hl","cf_ad","cf_e3","pp_hl","pp_edge"
135,"B_p160","offindex",1.5,2,0.682689964295051,0.334439906697381,0.592743758509628,0.684587680464341,0.24,0.706666666666667
136,"B_p160","offindex",1.5,2,0.669896672933336,0.27117722945495,0.141351376087717,0.438566804682878,0.163333333333333,0.383333333333333
137,"B_p160","offindex",1.5,1,0.635399557320442,0.177836375115952,0.100718433936579,0.226153858676292,0.0833333333333333,0.126666666666667
138,"B_p160","offindex",1.5,1,0.622765692421853,0.357630173364981,0.977077540899613,0.347334714517942,0.156666666666667,0.18
139,"B_p160","offindex",1.5,2,0.719356149102221,0.642143902938491,0.325359967808106,0.630263567565255,0.5,0.63
140,"B_p160","offindex",1.5,1,0.507899559566254,0.0381467449309492,0.17370564506377,0.383095489829633,0.0133333333333333,0.333333333333333
141,"B_p160","offindex",1.5,1,0.562183666046683,0.757686144784588,0.599891539812886,0.576293784489516,0.71,0.586666666666667
142,"B_p160","offindex",1.5,1,0.557952843652598,0.702105632375517,0.213522474119968,0.605191026486595,0.576666666666667,0.5
143,"B_p160","offindex",1.5,1,0.619505243982329,0.626429946179739,0.514999834521108,0.454529121676376,0.463333333333333,0.28
144,"B_p160","offindex",1.5,2,0.689340361025726,0.315526783793851,0.112796892521194,0.131081409146649,0.293333333333333,0.18
145,"B_p160","offindex",1.5,2,0.757490546264755,0.619262058761445,0.406199598964,0.657033326007392,0.45,0.56
146,"B_p160","offindex",1.5,1,0.480601929076209,0.065585137653225,0.790905120958169,0.345719488099254,0.02,0.166666666666667
147,"B_p160","offindex",1.5,2,0.683221622296072,0.0626194418058252,0.804037163246353,0.233641996132759,0.04,0.196666666666667
148,"B_p160","offindex",1.5,1,0.389266151847443,0.726144451491823,0.933151755654727,0.856433145163593,0.646666666666667,0.853333333333333
149,"B_p160","offindex",1.5,1,0.505978332356195,0.453787579905208,0.376805798879552,0.802362850923598,0.263333333333333,0.756666666666667
150,"B_p160","offindex",1.5,1,0.637687109962301,0.17327572177249,0.51732132125235,0.671032832705732,0.0966666666666667,0.706666666666667
151,"B_p160","offindex",1.5,2,0.6941334318844,0.409804739938023,0.915764754795236,0.967548741854301,0.326666666666667,0.96
152,"B_p160","offindex",1.5,1,0.429334387388022,0.156859478063992,0.325151213910522,0.981732636430743,0.0366666666666667,0.963333333333333
153,"B_p160","offindex",1.5,2,0.671669847763593,0.71322397406682,0.11626168696992,0.405871829782886,0.656666666666667,0.406666666666667
154,"B_p160","offindex",1.5,2,0.733111911658275,0.82736115786973,0.237422204585582,0.414239550627123,0.803333333333333,0.49
155,"B_p160","offindex",1.5,1,0.589146214754815,0.799986952518754,0.119628311802701,0.560976137677367,0.72,0.44
156,"B_p160","offindex",1.5,1,0.514632785754673,0.0704128393795957,0.848282805404493,0.737425024292992,0.0266666666666667,0.686666666666667
157,"B_p160","offindex",1.5,1,0.592912040173427,0.453653692874552,0.709179791120688,0.532225887039882,0.36,0.473333333333333
158,"B_p160","offindex",1.5,1,0.562142852110739,0.498911365228721,0.844350731115614,0.588535389140284,0.446666666666667,0.503333333333333
159,"B_p160","offindex",1.5,1,0.492999235795607,0.618141492428913,0.761308185702322,0.714597031239317,0.563333333333333,0.736666666666667
160,"B_p160","offindex",1.5,1,0.202122745066299,0.632596469131641,0.925075484541965,0.3602051431663,0.47,0.23
161,"B_p160","offindex",1.5,1,0.619443244943298,0.313114782222361,0.33767361100518,0.158810028630895,0.24,0.09
162,"B_p160","offindex",1.5,1,0.536953920495198,0.0398393315034664,0.781387950677435,0.0257969495383361,0.0433333333333333,0.0233333333333333
163,"B_p160","offindex",1.5,2,0.693251132757181,0.133323501787395,0.257640534123059,0.139691450977988,0.0566666666666667,0.0433333333333333
164,"B_p160","offindex",1.5,1,0.50298747661782,0.294871965743891,0.0782624097838758,0.28720703634029,0.166666666666667,0.173333333333333
165,"B_p160","offindex",1.5,1,0.497079560346656,0.677906975805747,0.433242344988241,0.804343843727266,0.523333333333333,0.79
166,"B_p160","offindex",1.5,1,0.662314740529794,0.72990645423194,0.547072952906403,0.725045556783856,0.576666666666667,0.666666666666667
167,"B_p160","offindex",1.5,2,0.731953509902069,0.762450651359979,0.0937016814632491,0.360994261557949,0.686666666666667,0.353333333333333
168,"B_p160","offindex",1.5,1,0.643025345750414,0.838011930314519,0.0263641183146268,0.464327138762674,0.816666666666667,0.436666666666667
169,"B_p160","offindex",1.5,1,0.616682468417693,0.770806632870119,0.100188787277127,0.857613812568159,0.683333333333333,0.743333333333333
170,"B_p160","offindex",1.5,1,0.596352579915191,0.587194092387588,0.129793363379042,0.85689679359784,0.433333333333333,0.866666666666667
171,"B_p160","offindex",1.5,1,0.64003353691574,0.829471596163073,0.944464621868642,0.728433071803713,0.75,0.673333333333333
172,"B_p160","offindex",1.5,1,0.598250842578037,0.951850542452885,0.24511760165455,0.816044588790418,0.94,0.763333333333333
173,"B_p160","offindex",1.5,1,0.51825238414243,0.734996683447084,0.687815628243972,0.941268217152095,0.683333333333333,0.92
174,"B_p160","offindex",1.5,1,0.248280316931248,0.248397090387025,0.903256624037405,0.135360156179785,0.14,0.103333333333333
