"rep","cell","dep","rel","unc_hl","calslope","spieg","uss","cvhl","mle_ok","mle_hl","mle_edge","grp"
262,"B_p160","null",0,0,2.99022101859796e-15,4.26399350746742e-12,0,0.0195013456145224,FALSE,NA,NA,0.385177896291405
263,"B_p160","null",0,0,3.16475228870396e-12,2.0573680910414e-10,0,0.0041193013370277,FALSE,NA,NA,0.479005948053069
264,"B_p160","null",0,0,1.29022441983667e-10,1.513880985863e-09,0,0.498614956498372,FALSE,NA,NA,0.622803272674336
265,"B_p160","null",0,0,6.96698840224574e-11,1.12586912509383e-09,0,0.205820199342589,FALSE,NA,NA,0.294741327342755
266,"B_p160","null",0,0,5.56534668683242e-16,1.99492381171649e-12,0,0.00264312590031092,FALSE,NA,NA,0.510537277301533
267,"B_p160","null",0,0,5.04314485708247e-11,3.32016283725171e-10,0,0.773150864395249,FALSE,NA,NA,0.644656288322883
268,"B_p160","null",0,0,1.12632233740521e-12,1.07977871897489e-10,0,0.0827952107889094,FALSE,NA,NA,0.389489667059684
269,"B_p160","null",0,0,6.72935146741241e-13,3.38917996583047e-11,0,0.400769743065875,FALSE,NA,NA,0.740945372659758
270,"B_p160","null",0,0,6.8307912059807e-15,2.63799685189125e-12,0,0.000859978267992159,FALSE,NA,NA,0.496663461760552
271,"B_p160","null",0,0,3.76070552485847e-14,2.79339497323945e-12,0,0.205297128284691,FALSE,NA,NA,0.561117010703669
272,"B_p160","null",0,0,7.56242088264885e-12,7.1158550457473e-11,0,0.0102861134719577,FALSE,NA,NA,0.42905424327701
273,"B_p160","null",0,0,4.55699351289306e-11,3.68925707849217e-10,0,0.282671012934609,FALSE,NA,NA,0.58255296607001
274,"B_p160","null",0,0,1.50173464926582e-13,8.16927143548385e-12,0,0.0122623815988399,FALSE,NA,NA,0.348816493403098
275,"B_p160","null",0,0,3.4198827911498e-11,3.90909826304969e-10,0,0.779986052651475,FALSE,NA,NA,0.227664905659236
276,"B_p160","null",0,0,1.25204686361577e-10,6.56410692209595e-10,0,0.373942609477196,FALSE,NA,NA,0.19155214043628
277,"B_p160","null",0,0,4.75892012701604e-13,4.82141917695879e-11,0,0.433739868232193,FALSE,NA,NA,0.689684428595836
278,"B_p160","null",0,0,7.29035669209341e-11,9.55999146413831e-10,0,0.453497674353624,FALSE,NA,NA,0.458873260630917
279,"B_p160","null",0,0,7.73650784902238e-13,3.77009584450586e-11,0,0.0802315511235919,FALSE,NA,NA,0.674685564066857
280,"B_p160","null",0,0,1.51180278564699e-14,1.31910251400767e-11,0,0.0395666401451382,FALSE,NA,NA,0.770603449156259
281,"B_p160","null",0,0,1.15309312913042e-14,1.30736706682107e-11,0,0.00454535872779998,FALSE,NA,NA,0.669249865007956
282,"B_p160","null",0,0,1.29565271212211e-11,7.50321519789869e-10,0,0.232746410323826,FALSE,NA,NA,0.286141774149961
283,"B_p160","null",0,0,1.49909021619918e-11,2.22709530129487e-10,0,0.139637567986048,FALSE,NA,NA,0.765668244319842
284,"B_p160","null",0,0,7.31146707549704e-13,1.26785705099855e-11,0,0.0644979452052771,FALSE,NA,NA,0.0967071376337438
285,"B_p160","null",0,0,7.97680404005626e-11,5.2358900436329e-10,0,0.0960702869431712,FALSE,NA,NA,1
286,"B_p160","null",0,0,1.24497870083425e-11,2.12136209541579e-10,0,0.0975843483762812,FALSE,NA,NA,0.421066216220407
287,"B_p160","null",0,0,2.66056522686361e-12,4.49392960438348e-11,0,0.0651834223661894,FALSE,NA,NA,0.470279764056459
288,"B_p160","null",0,0,3.03369706996532e-14,9.79563800435185e-12,0,0.00869446908371723,FALSE,NA,NA,0.561616131277955
289,"B_p160","null",0,0,2.14809673633944e-12,2.49795151922859e-10,0,0.0326903357366055,FALSE,NA,NA,0.828840485135783
290,"B_p160","null",0,0,4.0776897890767e-10,1.60853104296984e-09,0,0.123960964156109,FALSE,NA,NA,0.186558279412212
291,"B_p160","null",0,0,1.85075442210338e-15,2.96254823403996e-13,0,0.145540720873462,FALSE,NA,NA,0.4703386840627
292,"B_p160","null",0,0,6.31313451889403e-12,1.00467594489098e-10,0,0.123494948007789,FALSE,NA,NA,0.251973356059415
293,"B_p160","null",0,0,2.26496860893565e-11,1.42310590302291e-10,0,0.19274467750546,FALSE,NA,NA,0.531701636158255
294,"B_p160","null",0,0,3.26857530310617e-11,5.85152526080227e-10,0,0.305595588851891,FALSE,NA,NA,0.140488424093025
295,"B_p160","null",0,0,4.56780830735187e-13,2.44578669737846e-11,0,0.134363687976425,FALSE,NA,NA,0.60930486357707
296,"B_p160","null",0,0,1.1461643646663e-10,7.04867691571468e-10,0,0.180944823221648,FALSE,NA,NA,0.51533914768902
297,"B_p160","null",0,0,4.50165471566613e-12,1.00493449977241e-10,0,0.121691762830682,FALSE,NA,NA,0.612563115446076
298,"B_p160","null",0,0,4.23073163419861e-13,1.28590211697785e-11,0,0.181709368478697,FALSE,NA,NA,0.157598608263669
299,"B_p160","null",0,0,1.3645347166623e-12,9.31606395420882e-11,0,0.186586296575079,FALSE,NA,NA,1
300,"B_p160","null",0,0,8.30369119081982e-11,6.03235923736975e-10,0,0.107783894784236,FALSE,NA,NA,0.978674009711631
