"rep","cell","dep","rel","deg","rho_hat","cf_hl","cf_ad","cf_e3","pp_hl","pp_edge"
1,"B_p160","quadratic",1.5,1,0.651538490626567,0.13892192474945,0.225303919965306,0.0430403908201384,0.0566666666666667,0.01
2,"B_p160","quadratic",1.5,1,0.180355459015506,0.0968090924178178,0.267399009052511,0.0354673846703289,0.04,0.00666666666666667
3,"B_p160","quadratic",1.5,3,0.787381127309771,0.166743047855994,0.0252010651833352,0.0252010651833352,0.07,0.0133333333333333
4,"B_p160","quadratic",1.5,2,0.756908143696815,0.00201474078996644,0.000562143103291168,0.000904392588410019,0.00333333333333333,0.00333333333333333
5,"B_p160","quadratic",1.5,1,0.228746468857232,0.01156749907204,0.564483779419429,0.131018230895768,0.00333333333333333,0.0566666666666667
6,"B_p160","quadratic",1.5,1,0.627383646463673,0.345681978731855,0.40321741064375,0.344124656672271,0.246666666666667,0.196666666666667
7,"B_p160","quadratic",1.5,1,0.470326786396419,0.35179324894558,0.586420965112742,0.299508833806427,0.203333333333333,0.136666666666667
8,"B_p160","quadratic",1.5,1,0.392039970556472,0.0036997005676116,0.00678430019571485,0.0033151318189506,0.00333333333333333,0.00333333333333333
9,"B_p160","quadratic",1.5,1,0.586159652857414,0.107106777657063,0.0319019075842237,0.0163506326211416,0.0733333333333333,0.00333333333333333
10,"B_p160","quadratic",1.5,1,0.150070183790903,0.205339369950497,0.392067581956546,0.0764410950673833,0.0833333333333333,0.0166666666666667
11,"B_p160","quadratic",1.5,1,0.143009464466432,0.201932260361652,0.0126611984307015,0.80978342505466,0.0866666666666667,0.7
12,"B_p160","quadratic",1.5,1,0.5940442020639,0.0989688120870438,0.210400687518613,0.0873913536230537,0.05,0.02
13,"B_p160","quadratic",1.5,1,0.498664459697097,0.137028086566544,0.214797870595426,0.0497183937333684,0.06,0.01
14,"B_p160","quadratic",1.5,1,0.497929069503309,0.418698166250533,0.113756320817045,0.500405154904563,0.313333333333333,0.44
15,"B_p160","quadratic",1.5,1,0.345000498687759,0.823931488836499,0.147058869405796,0.848844284053964,0.716666666666667,0.743333333333333
16,"B_p160","quadratic",1.5,1,0.418424788630356,0.0557606856946544,0.662051255995367,0.403860311540186,0.0233333333333333,0.236666666666667
