"rep","cell","dep","rel","unc_hl","calslope","spieg","uss","cvhl","mle_ok","mle_hl","mle_edge","grp"
1,"B_p100","offindex",1,2.67181446744758e-07,1.10144675171932e-08,2.17260678818986e-05,0,0.584781067236661,TRUE,0.00023605886158129,0.002678621711662,0.276526340429871
2,"B_p100","offindex",1,1.08360292516707e-07,2.74713959417048e-06,0.00842028443660208,0,0.241950469539316,TRUE,0.666779369184343,0.374257665657898,0.00279280026242001
3,"B_p100","offindex",1,1.68509641462755e-07,4.29558476061356e-08,0.002568701109931,0,0.292339825089959,TRUE,0.369076271130572,0.240689396179113,0.543123217422271
4,"B_p100","offindex",1,1.44003634017231e-08,5.87263896358667e-11,4.22227249285418e-06,0,0.0144673645453408,TRUE,3.93361738737497e-08,0.000676459093765236,0.761346090546011
5,"B_p100","offindex",1,1.69197307275937e-08,6.07456504506075e-09,0.00262294602412316,0,0.223598073143097,TRUE,0.0079136352919289,0.114053421682181,0.0833868389254515
6,"B_p100","offindex",1,1.53622133902687e-07,3.39352869931187e-09,8.59098807277417e-06,0,0.0164121897767786,TRUE,0.489845437980106,0.205931040741727,0.0918567751992521
7,"B_p100","offindex",1,0,5.69814998977577e-10,7.74220246872524e-05,0,0.359973631775459,TRUE,0.335928333821318,0.22621873273039,0.0573638570287727
8,"B_p100","offindex",1,7.97375665495537e-09,1.28874464430399e-08,0.000510877982894322,0,0.0752966266239638,TRUE,0.81382714957736,0.346225889964372,0.515739359955748
9,"B_p100","offindex",1,2.52520956256497e-07,2.48854981374097e-07,6.27478881133488e-05,0,0.162334645433423,TRUE,0.0132301415755343,0.352351681579824,0.0168265077819527
10,"B_p100","offindex",1,2.58787568530039e-06,1.24680243725307e-06,0.00183858284809188,0,0.689043663236007,TRUE,0.558793232279943,0.302630062269578,0.000457555277238342
11,"B_p100","offindex",1,1.57332039618652e-07,1.10482949072912e-08,6.69279178379443e-06,0,0.0151583195737627,TRUE,0.0125494552571634,0.0406704361885617,0.306338676758608
12,"B_p100","offindex",1,4.85355631241191e-07,1.95592484309766e-08,9.60318442159346e-06,0,0.306879205513218,TRUE,0.503779068718564,0.235131365448703,0.00971995950470261
13,"B_p100","offindex",1,4.42302301895126e-07,7.41387865717737e-08,0.00237901780549651,0,0.100489526788565,TRUE,0.252874849870351,0.64478397451463,0.399627554416132
14,"B_p100","offindex",1,2.51457483724238e-08,1.29238150611782e-07,0.00303647083906433,0,0.458256022379766,TRUE,0.175248748622653,0.436558239049589,0.605117425350185
15,"B_p100","offindex",1,5.54474569258723e-07,1.89449376595068e-08,0.00130767484739735,0,0.053366511642643,TRUE,0.00326752090892124,0.00165099226057541,0.116072675703197
16,"B_p100","offindex",1,2.9588398176017e-07,2.59453542378539e-07,0.00108107799975806,0,0.139359545464565,TRUE,0.146586437821908,0.14147424636235,0.793684843860724
17,"B_p100","offindex",1,1.49684526601357e-05,8.07913089623635e-07,0.00120041965713708,0,0.410318446107158,TRUE,0.20253715066769,0.497369979115956,0.0900827018364976
18,"B_p100","offindex",1,5.13132616397627e-08,1.1448142669628e-08,3.57045617096598e-05,0,0.254695287390671,TRUE,0.0100998863939616,0.0156537848342088,0.10498686291265
19,"B_p100","offindex",1,2.10514147225282e-08,2.96875449362384e-07,0.0120909249936189,0,0.212579407631173,TRUE,0.751908869091269,0.348508773098301,0.00732644808751481
20,"B_p100","offindex",1,1.55830923853628e-06,2.48748818969738e-07,8.21626206679403e-05,0,0.00142457559357246,TRUE,0.127877630485542,0.298429521104285,0.105597913042893
21,"B_p100","offindex",1,4.29669966273138e-09,4.56956771569705e-09,5.50374322740608e-05,0,0.00613735139483499,TRUE,0.0167041651287938,0.240947643081713,0.369360357453086
22,"B_p100","offindex",1,1.19541339493878e-06,1.21324772172812e-06,0.00125943397690598,0,0.0564384289732638,TRUE,0.516755674826067,0.832798137048653,0.335647444719699
23,"B_p100","offindex",1,5.15866427353018e-08,1.81113676124778e-08,7.16695066643341e-06,0,0.0396378670358347,TRUE,0.00403629485455492,0.0232309738435537,0.111742586633067
24,"B_p100","offindex",1,4.4002844590274e-08,8.25708415894179e-08,0.00275091628398618,0,0.28216603196909,TRUE,0.0141789534445935,0.438419742369114,0.108826471238857
25,"B_p100","offindex",1,1.51863359110216e-07,1.10545566330382e-08,3.46858416676341e-06,0,0.159272212949804,TRUE,0.73731272820183,0.548191411830836,0.0682963929005413
26,"B_p100","offindex",1,4.10614511836549e-08,4.54850999537481e-10,2.74648219014758e-06,0,0.0122891418065049,TRUE,0.594673315143295,0.262411753510457,0.361756271622027
27,"B_p100","offindex",1,0,1.04989671567757e-12,2.22950830424666e-08,0,0.000579743332885246,FALSE,NA,NA,0.188310648128076
28,"B_p100","offindex",1,1.17736099736199e-05,9.43840048777976e-07,0.000656907806072102,0,0.313899048479632,TRUE,0.625428449685759,0.236500597265139,0.00112951345979484
29,"B_p100","offindex",1,0,3.71545543816903e-09,5.03963584901636e-06,0,0.0595706398576677,TRUE,0.965213681149321,0.911192969120629,0.0309213758522136
30,"B_p100","offindex",1,1.99577741555323e-08,1.96518713162603e-07,0.0161510329120138,0,0.0209878150723409,TRUE,0.319455777693338,0.501321522728507,0.314837222480467
31,"B_p100","offindex",1,1.20305306272606e-08,6.03287776175756e-08,0.000938597196339711,0,0.325294567144981,TRUE,0.824009404665411,0.577495995255107,0.222459901153789
32,"B_p100","offindex",1,4.50597427925636e-06,1.08293893023521e-06,0.00948849165482525,0,0.245885448759655,TRUE,0.115635569367501,0.367920273088461,0.101482389445756
33,"B_p100","offindex",1,4.20891826946601e-09,3.76530056620859e-09,0.000221664434539226,0,0.041796523808608,TRUE,0.0277782453491529,0.00131906095531831,0.26964715251354
34,"B_p100","offindex",1,1.95094695398801e-07,6.63211350047229e-08,0.000141782271571106,0,0.404122299872714,TRUE,0.458798077259663,0.458272767552451,0.223498280596669
35,"B_p100","offindex",1,1.83941937792476e-08,2.95060235353813e-08,0.000891586740621114,0,0.0425314495003953,TRUE,0.0124932445803223,0.0070589578849275,0.180982446948519
36,"B_p100","offindex",1,6.70844502170809e-08,9.38174519150277e-08,6.26355119038429e-05,0,0.0474309177008584,TRUE,0.987168478294019,0.838057610086652,0.249379106935629
37,"B_p100","offindex",1,9.34383534545447e-07,4.54308702721465e-07,1.06081964791516e-05,0,0.0976785427477198,TRUE,0.793294205083938,0.938905662125762,0.350131274334407
38,"B_p100","offindex",1,2.32323803084356e-07,1.2396391610289e-08,0.00117619888705128,0,0.131502128567489,TRUE,0.17083693159851,0.15051705560928,0.0999563965400794
39,"B_p100","offindex",1,6.95033164355152e-09,3.81165909391424e-09,0.000796596144910791,0,0.271240462149767,TRUE,0.638327432045581,0.749858634690223,0.163648337505759
40,"B_p100","offindex",1,1.26117134591208e-06,8.4198524300282e-07,0.00234522616619611,0,0.0566547454130594,TRUE,0.0346419152338929,0.127997504025275,0.752105328937126
41,"B_p100","offindex",1,6.17865428820252e-08,3.75276004161859e-08,0.00033722021780094,0,0.113368730806026,TRUE,0.0180853357917321,0.344838713597253,0.0225266444305712
42,"B_p100","offindex",1,2.02131144599882e-07,3.15244570185995e-08,4.16080327267801e-05,0,0.100327696346374,TRUE,0.834981339997843,0.510222511331271,0.968814734464116
43,"B_p100","offindex",1,2.39515173916516e-07,1.89881697416462e-09,0.000132226835335941,0,0.170514809508197,TRUE,0.239882961416703,0.104121418386515,0.0537050057958572
