"rep","case","recal","ece","slope","intercept","brier","mae_true","auc","hl_heldout_p","sc_edge_p","sc_hl_p"
37,"correct","linear",0.0185885399311643,1.13513966236012,0.000960057966885191,0.220494734787764,0.0235784719756923,0.698646340863505,0.213583174124461,0.855,0.535
37,"correct","flexible",0.0290475841310909,1.11947917648777,-0.000324772206757693,0.221300123676599,0.0288940721219417,0.698646340863505,0.070356957220771,0.855,0.535
37,"index","oracle",0.00937839936276687,1.02995568408585,0.00287831369342217,0.228098906509986,0,0.645181290725163,0.314403886363812,NA,NA
37,"index","none",0.0522560100997377,1.76102000577001,-0.214231281877791,0.236257765354229,0.0579148717578213,0.640168900675603,0.0131071035386153,0.09,0.24
37,"index","linear",0.044448501016734,0.928770349552138,0.0516094981643119,0.233268969911475,0.0545683961209906,0.640168900675603,0.805133862511016,0.09,0.24
37,"index","flexible",0.0342329994988981,0.749402851673953,0.0447962635625488,0.23243724860005,0.0474845539966758,0.621644566578266,0.00226362278218338,0.09,0.24
37,"offindex","oracle",0.00916257161208014,1.02076840509026,0.014039077071656,0.211555845878189,0,0.722137948071474,0.620965234665449,NA,NA
37,"offindex","none",0.050622836564068,1.61330389680545,-0.17347120343178,0.22785853463539,0.0978593794522926,0.684174452703028,3.67637005645702e-06,0.16,0.63
37,"offindex","linear",0.0413175709151619,1.0428770841937,0.115893192498976,0.225128427200182,0.080365324567694,0.684174452703028,0.084288478798351,0.16,0.63
37,"offindex","flexible",0.0260926384014811,1.01650224251944,0.113892622687053,0.223949410124984,0.0754963579771558,0.684174452703028,0.468871523240621,0.16,0.63
38,"correct","oracle",0.00766801430894196,1.00866669587351,-0.0101318411562827,0.218421371095863,0,0.70361923184325,0.15204112968641,NA,NA
38,"correct","none",0.0810330328472884,2.4463196922226,0.0742243876702407,0.228922494313112,0.0850740155075127,0.699526529647983,8.38314120525738e-12,0.615,0.535
38,"correct","linear",0.0367890773356535,1.39327844542623,0.040485859034829,0.221544493894801,0.0462960591398264,0.699526529647983,0.000266090319568169,0.615,0.535
38,"correct","flexible",0.0501070082041403,1.20247619692168,0.0435794996511601,0.22324860914284,0.0581586557044372,0.699316165937167,1.01610152321397e-05,0.615,0.535
38,"index","oracle",0.00878162282905443,1.02161286177527,-0.00520737598731381,0.228673202240701,0,0.642600053866238,0.119708400188958,NA,NA
38,"index","none",0.0392832492976875,1.90544370250915,0.0258115712585761,0.236364415957162,0.0489694151556426,0.636834768441329,0.001917239573132,0.025,0.2
38,"index","linear",0.0411123356944808,1.2944982523069,-0.0287392649961339,0.233860428273395,0.0464868456828399,0.636834768441329,0.0137254299061812,0.025,0.2
38,"index","flexible",0.0269973695489253,1.23498419851725,-0.0474346956032494,0.232637687370423,0.0475242941249995,0.623924001504847,0.00497441669471392,0.025,0.2
38,"offindex","oracle",0.00813432939930939,0.997386267596624,-0.0159085828003449,0.21327693018437,0,0.717758577157618,0.171507358257373,NA,NA
38,"offindex","none",0.0632535156226014,2.02746279866845,-0.211248075986437,0.231868548477603,0.106404915727221,0.678370929666219,0.000386506658003507,0.09,0.195
38,"offindex","linear",0.0326728909261382,1.29264537723767,-0.117740737545013,0.227222796806982,0.0888714073847355,0.678370929666219,0.0805400384622414,0.09,0.195
38,"offindex","flexible",0.0369362303078467,1.2447598241467,-0.138282427551028,0.228705702844975,0.0947281509636931,0.672516174772667,0.139585956144256,0.09,0.195
39,"correct","oracle",0.0110597471592629,1.00686088013966,-0.00429493609147934,0.218770305759802,0,0.702626051555693,0.561081684757931,NA,NA
39,"correct","none",0.0626701240842084,1.83106856776103,0.0235210387509526,0.2247034999056,0.0643257144182601,0.700243757507076,0.00143971146992518,0.65,0.795
39,"correct","linear",0.0269914005762862,0.997151205521726,-0.122730814949742,0.220306063246734,0.0314659327645863,0.700243757507076,0.243096564823102,0.65,0.795
39,"correct","flexible",0.0387866541203919,0.944413492817479,-0.107757086881227,0.222096008816939,0.0452725569319786,0.700243757507076,0.0589172077245302,0.65,0.795
39,"index","oracle",0.00810490543568153,0.989689890220809,0.00381475155002038,0.22853427179776,0,0.642768113735441,0.899364388215313,NA,NA
39,"index","none",0.0408344896500292,1.74587006264156,0.0299715712526538,0.234799711465628,0.0459900677633042,0.642082052982103,0.140040233365567,0.035,0.27
39,"index","linear",0.0479220687051837,0.892347654090649,0.099870074687264,0.233415241551231,0.0579494376569501,0.642082052982103,0.0309716056387371,0.035,0.27
39,"index","flexible",0.0378914880659779,0.892854858364768,0.102979059259519,0.231525254157192,0.0496094986172858,0.642082052982103,0.122607446246545,0.035,0.27
39,"offindex","oracle",0.00529557349739066,0.980251945170716,0.00416180826506865,0.213758701879617,0,0.715155367510928,0.950223751484732,NA,NA
39,"offindex","none",0.0635320173514031,1.71643014710205,0.0787239007030872,0.228967152421594,0.0984568246845966,0.681894424764584,0.00503258765716431,0.33,0.59
39,"offindex","linear",0.0282585946762545,0.906837750725754,-0.0167145398599944,0.225030368331954,0.0757595679579773,0.681894424764584,0.183181056863066,0.33,0.59
39,"offindex","flexible",0.0162829752242138,0.917805716659776,0.00268457379000418,0.22415655599729,0.0763954876737385,0.679013103969484,0.610810052363803,0.33,0.59
40,"correct","oracle",0.00901275437070568,0.997919451784914,-0.0250499593874967,0.219970514418157,0,0.698776625692374,0.13327895789877,NA,NA
40,"correct","none",0.0616870096106816,1.70368185242136,0.322530325817267,0.227656522479497,0.0746630430723909,0.692345413123661,3.13126318530962e-05,0.575,0.48
40,"correct","linear",0.0267046739586348,0.839892801747168,0.0790106486101193,0.222756852003454,0.0431578453030558,0.692345413123661,0.0575918756757413,0.575,0.48
40,"correct","flexible",0.0349615125786039,0.804485125286629,0.0756916330632635,0.223447980696678,0.0484828032881969,0.692345413123661,0.0236097631887488,0.575,0.48
40,"index","oracle",0.00598425671169721,1.01693326831544,0.00689752866961206,0.228613472393977,0,0.643187330982185,0.956070085355092,NA,NA
40,"index","none",0.0466090097372676,2.18839252575766,-0.0861625678106559,0.237030904244006,0.0498091506255214,0.640187212256695,2.18253358652684e-05,0.005,0.15
40,"index","linear",0.0515626372230709,0.78652567561843,-0.0498244913196214,0.234435888570752,0.0631679337984301,0.640187212256695,0.00547999206612835,0.005,0.15
40,"index","flexible",0.0316789331089824,0.747503848089518,-0.0574203972439607,0.231963582443563,0.039645786364787,0.640187212256695,0.214072785188165,0.005,0.15
40,"offindex","oracle",0.00699415949497991,1.02230161317972,0.025773380192134,0.211946956112986,0,0.720690538475756,0.178706318245646,NA,NA
40,"offindex","none",0.0607101967975278,1.93049906454177,-0.0809100530713985,0.229577378392422,0.0990191330708775,0.682591524033434,0.00170919548215515,0.92,0.63
40,"offindex","linear",0.016972258806406,0.901585071152975,-0.0575974222407359,0.224775018383156,0.0831768224383505,0.682591524033434,0.918743994173893,0.92,0.63
40,"offindex","flexible",0.0243924574130909,0.873241460748656,-0.0622663596043772,0.225311992046974,0.085807081717042,0.682474403518015,0.530731806204766,0.92,0.63
41,"correct","oracle",0.0092652215212213,1.01826503515753,-0.0333423722358368,0.218499878167524,0,0.703997107000761,0.0514192275209225,NA,NA
41,"correct","none",0.0714245117598121,2.10041634032375,0.278734846131286,0.229397175968484,0.0857021602949349,0.692326124068,2.67735203085849e-08,0.6,0.04
41,"correct","linear",0.0182080046339071,1.15673686388632,0.0240806369157654,0.222318631962253,0.0475094780117356,0.692326124068,0.0624168735856744,0.6,0.04
41,"correct","flexible",0.0123567639147097,1.10404854005367,0.0212223252797847,0.222528063752392,0.0488534958738248,0.69156346391547,0.0489389419287753,0.6,0.04
41,"index","oracle",0.00682072395491984,1.01840597423434,-0.00507189276373177,0.228414076820097,0,0.646917133289955,0.804508542170781,NA,NA
41,"index","none",0.0557105235585685,1.46751449254832,-0.259030567767488,0.238024750948935,0.070130111606082,0.632333758644052,0.0101434912131506,0.175,0.425
41,"index","linear",0.0289164554073033,1.15451685658861,0.00830217062149666,0.235134828692343,0.0588336273253634,0.632333758644052,0.570062105619764,0.175,0.425
41,"index","flexible",0.0202661929510199,1.20584244042501,0.0159557627858211,0.234106166283701,0.0501374156278359,0.632333758644052,0.679644208807201,0.175,0.425
41,"offindex","oracle",0.0115019139689529,1.04383532385833,-0.0150578274954336,0.211113556571053,0,0.725146603942148,0.827167246924834,NA,NA
41,"offindex","none",0.0693298679585634,1.74357752413976,-0.455748579259389,0.231765723248606,0.109639132554637,0.686857363773098,3.90587443254327e-08,0.01,0.035
41,"offindex","linear",0.0559578658585699,1.52999387441043,0.03211891543554,0.22672219939096,0.0928032422320111,0.686857363773098,0.0127292969812456,0.01,0.035
41,"offindex","flexible",0.047301564899065,1.4409208215774,0.0268330684476197,0.226056711563224,0.0907470689131741,0.685363645210525,0.188022544015786,0.01,0.035
42,"correct","oracle",0.00304085722462909,0.999484822080996,-0.00353782027844461,0.219654635483076,0,0.699355820244885,0.649844510624065,NA,NA
42,"correct","none",0.0679332980800059,1.98650341079829,0.19610294540934,0.227449460079231,0.0738046086705487,0.694844262899278,0.00113301478617979,0.805,0.8
42,"correct","linear",0.0233034369516179,1.21957967615489,0.043674488471403,0.221681236311452,0.0358358680347383,0.694844262899278,0.686939839423816,0.805,0.8
42,"correct","flexible",0.0227965232083154,1.19765029541389,0.0387483227411374,0.221995744238656,0.0379918537105912,0.694825002398312,0.495930166413716,0.805,0.8
42,"index","oracle",0.0083139222866023,0.994329726090423,-0.00359172677884257,0.229035826164337,0,0.643393287086815,0.923376746036237,NA,NA
42,"index","none",0.0472602416591392,2.02820002619137,-0.135268665809153,0.236730175480695,0.0520522546585785,0.640673810124954,0.00934785425870861,0.865,0.8
42,"index","linear",0.0422262941244858,0.903929627278669,-0.0851401766686601,0.233624053500254,0.0564791616069008,0.640673810124954,0.0969439231611136,0.865,0.8
42,"index","flexible",0.0356773060485112,0.781951504152317,-0.0896885250689499,0.23325100403546,0.0520036295783731,0.619464545829237,0.00182348569342636,0.865,0.8
42,"offindex","oracle",0.00490123354149109,1.00254161404894,-0.00374964465772458,0.212528082880125,0,0.719228948545041,0.192191136353673,NA,NA
42,"offindex","none",0.0649585702194267,1.8807658517807,-0.100548846701244,0.22933814593087,0.0999537478696927,0.684665932771802,0.00933414283407899,0.115,0.44
42,"offindex","linear",0.0184963760093776,0.849264006236091,-0.0371826251565801,0.224733368585112,0.0830793766064428,0.684665932771802,0.298144990795422,0.115,0.44
42,"offindex","flexible",0.0336391048615613,0.743425692909032,-0.0114273821378896,0.225702164441259,0.0872938324710187,0.684665932771802,7.67810607774961e-05,0.115,0.44
43,"correct","oracle",0.00761843709141246,1.01869856110799,0.0158070668774884,0.218872583610965,0,0.702467718907038,0.196270705800726,NA,NA
43,"correct","none",0.0756304256332676,2.24763493442778,0.12517416877452,0.228564236343428,0.0792814422598904,0.696822018492633,0.000185828135262208,0.21,0.29
43,"correct","linear",0.0152122493532528,1.08698165676066,-0.0448659148090026,0.220706067538367,0.0309009887252828,0.696822018492633,0.749747995163495,0.21,0.29
43,"correct","flexible",0.0170646398529883,1.02860953841457,-0.0366962310999555,0.221259988601581,0.0335788117768912,0.696251561064921,0.573651908571202,0.21,0.29
43,"index","oracle",0.00951562657652794,0.995432707210701,0.0140779003291049,0.228974778115518,0,0.645184292976731,0.473389699654809,NA,NA
43,"index","none",0.0509480750291793,1.83797285326644,0.192064125730809,0.23582148264828,0.0533789248941057,0.643599889037421,0.00298580858603473,0.655,0.33
43,"index","linear",0.042249235877864,1.01277469608351,0.108363546586448,0.232783386730072,0.0529375016763044,0.643599889037421,0.0381312851103288,0.655,0.33
43,"index","flexible",0.048178897801098,0.827534662166809,0.101293408745323,0.233127846623818,0.0607569814309355,0.630390415847756,0.000689782031865898,0.655,0.33
43,"offindex","oracle",0.00691844639680061,1.00713758782004,0.016368936195853,0.212535001155266,0,0.719016325957946,0.720922700632687,NA,NA
43,"offindex","none",0.0570493346614985,1.62494044973922,-0.0154633477928095,0.228502075266836,0.0995966868826505,0.680144975126792,0.00808911382723296,0.005,0.08
43,"offindex","linear",0.0343498411913515,0.921086565948998,0.00215112328385749,0.225382844908531,0.0828751815196016,0.680144975126792,0.0010382790349194,0.005,0.08
43,"offindex","flexible",0.0553056208545016,0.880513774032313,0.00433826809043416,0.227112847555807,0.0910546804532842,0.680451991869909,4.73252821582303e-05,0.005,0.08
44,"correct","oracle",0.00511456959682939,0.981059173616146,0.00297361074265201,0.220222142063612,0,0.698149063954646,0.718469024983703,NA,NA
44,"correct","none",0.0699222583033924,1.83018034595132,0.329515288487032,0.228133212763378,0.0753550868116982,0.695070237402645,4.29651556172198e-08,0.775,0.925
44,"correct","linear",0.0199106462355911,0.8720733534173,0.0477924689655313,0.221596687831052,0.0293765874164466,0.695070237402645,0.0529227413824551,0.775,0.925
44,"correct","flexible",0.0305314169263883,0.831387566025583,0.0451422818681589,0.222361808205053,0.0370609510853613,0.695070237402645,0.0358728733157045,0.775,0.925
44,"index","oracle",0.0105592237463663,1.0098779417164,-0.00241266693333793,0.228171999655763,0,0.64547542,0.872571436451297,NA,NA
44,"index","none",0.052702974757245,2.04132729621903,0.198312329605948,0.23638602730881,0.0556451358955528,0.64298529,2.87872448759588e-05,0.035,0.015
44,"index","linear",0.0444316983985233,0.978961352121376,0.0162616852238524,0.232127282442249,0.0503238924656919,0.64298529,0.00983692640007061,0.035,0.015
44,"index","flexible",0.0222167043542172,0.874059374941638,0.016721967499724,0.230368178412045,0.0368229279661742,0.63322866,0.164298498253388,0.035,0.015
44,"offindex","oracle",0.00814213066942565,0.999321469379296,-0.00282221955581936,0.2129693139104,0,0.717743274792862,0.99328204686204,NA,NA
44,"offindex","none",0.0570112868976465,1.69873892477719,0.00572947446402778,0.227356565961917,0.0942368519894928,0.686157400304979,0.000713663383901395,0.03,0.015
44,"offindex","linear",0.0529902967932968,1.3365700640518,0.15641627304487,0.22593931902747,0.08787272595415,0.686157400304979,0.0078008093740549,0.03,0.015
44,"offindex","flexible",0.0401616446487572,0.797262961600618,0.127686823836437,0.22825583716247,0.0900259640818898,0.670499477828549,1.73675795260492e-05,0.03,0.015
45,"correct","oracle",0.00830663283594399,0.986587283882228,0.00652886022136294,0.219787517642992,0,0.6996699569967,0.262395148523523,NA,NA
45,"correct","none",0.0567991179943065,1.81632842334959,0.114947326257201,0.230241449416901,0.0849400460711669,0.678027566780276,1.40975275234319e-05,0.37,0.015
45,"correct","linear",0.042154731797715,1.50154053267837,0.0097151405504941,0.228044303164771,0.0747013109602393,0.678027566780276,0.00187985973652485,0.37,0.015
45,"correct","flexible",0.0342931799332005,1.21058914584866,0.000508660603738709,0.230291288913753,0.0808205140783858,0.658826726588267,0.0539844934682474,0.37,0.015
45,"index","oracle",0.00890716203998779,0.945941106365346,0.00216668323169291,0.230019781606594,0,0.637305182279539,0.309990217466311,NA,NA
45,"index","none",0.0385802936613949,1.58298755758441,0.0276433292291275,0.234987546408884,0.0431538648991477,0.637142952200047,0.000236150177514706,0.385,0.405
45,"index","linear",0.0449621193215964,0.990838884089817,-0.0144272287481552,0.233420674940911,0.0474277358247116,0.637142952200047,0.00236787131941565,0.385,0.405
45,"index","flexible",0.0153677441888857,1.00176012650783,-0.0195464246181544,0.230817108838779,0.0229199421365682,0.637142952200047,0.241820752670638,0.385,0.405
45,"offindex","oracle",0.00864734033930268,0.983054848039002,-0.00550626431472274,0.213644907180404,0,0.716184435803891,0.6335511088932,NA,NA
45,"offindex","none",0.0620173700192422,1.88331028944697,0.0969634432127715,0.231183601898199,0.106606359946999,0.677002288146441,7.24379379433123e-06,0.03,0.095
45,"offindex","linear",0.0249690517854999,1.01664136219587,0.036634026091227,0.22648329859516,0.0834239385267365,0.677002288146441,0.22454967683666,0.03,0.095
45,"offindex","flexible",0.0332597578089521,0.921844174098031,0.0425547540691939,0.227177114129144,0.0877320334857698,0.677002288146441,0.325682895637814,0.03,0.095
46,"correct","oracle",0.00587543355626916,1.01551248535481,0.0115801652206419,0.218780221291513,0,0.702740713016515,0.806389062372697,NA,NA
46,"correct","none",0.0719712826599028,2.14116842177856,-0.116419302267175,0.229917731736096,0.0869487881942525,0.687726358229382,1.15409954172444e-05,0.885,0.335
46,"correct","linear",0.0109751295716625,1.05928516506796,-0.0308708283511209,0.223312607264292,0.0542322330944089,0.687726358229382,0.281203818594838,0.885,0.335
46,"correct","flexible",0.0347201362336813,0.947603390930959,-0.0278295767217572,0.225095399832871,0.0628302473009738,0.687516413060844,0.0216451151568804,0.885,0.335
46,"index","oracle",0.0133774959984885,1.05605700350649,0.0211737832486957,0.227302724698129,0,0.644934635404885,0.766465191626121,NA,NA
46,"index","none",0.0524957262879213,2.25756139575024,-0.2129937459724,0.237454451241586,0.0604132982458027,0.641028322744421,0.0014728210080034,0.05,0.16
46,"index","linear",0.0434141807576665,1.24249194553232,-0.121562057133837,0.233246207419131,0.0522392286438355,0.641028322744421,0.0581174424759464,0.05,0.16
46,"index","flexible",0.028093126904962,1.19369345447909,-0.121073211753458,0.230863147647781,0.0470370930359625,0.626486414946541,0.428937802951879,0.05,0.16
46,"offindex","oracle",0.0102428508999734,0.974364205363645,0.0191892434872238,0.214127384883432,0,0.712785345562896,0.132555825494539,NA,NA
46,"offindex","none",0.0565122073546836,1.91292791112446,-0.358849330075799,0.234889543481571,0.119756541186305,0.666315597343819,5.616804197318e-06,0.04,0.1
46,"offindex","linear",0.0381198280221605,1.04097176428556,-0.0259854050336987,0.228889363489433,0.0962983917849767,0.666315597343819,0.044899876765997,0.04,0.1
46,"offindex","flexible",0.0130650008790517,1.04551361077367,-0.00754418434120519,0.227600673060814,0.0917296437724959,0.659314100035992,0.29167538874697,0.04,0.1
47,"correct","oracle",0.00774257308924735,1.01025165326495,0.0228226089010049,0.219111243531606,0,0.701082193595272,0.298234226125702,NA,NA
47,"correct","none",0.057202363347035,1.88721070872602,-0.0593142615320614,0.228648211001666,0.0806905649550575,0.68408968431693,0.000455063351155807,0.85,0.19
47,"correct","linear",0.00993678380084447,1.06917570790134,-0.0274950638763809,0.223922791256163,0.0542741161739114,0.68408968431693,0.121283822403831,0.85,0.19
47,"correct","flexible",0.0179036860302866,1.04503210194553,-0.0275427060548403,0.224310713173204,0.0563472488279755,0.68408968431693,0.10360463322955,0.85,0.19
47,"index","oracle",0.00748548960366156,1.05220231306155,0.00943844761328428,0.227568652139238,0,0.64674770659285,0.0352973427638084,NA,NA
47,"index","none",0.0411478941852582,2.13788981534966,0.0147449704033406,0.237616487970006,0.0587627288757557,0.637453133923425,0.0118821891003629,0.02,0.31
47,"index","linear",0.0384697827075613,0.844087199413635,-0.0456911050311431,0.234544781818746,0.0696904824637484,0.637453133923425,0.0567677831853663,0.02,0.31
47,"index","flexible",0.0386698520175138,0.60573387405754,-0.0109326926193217,0.235076811329873,0.0637567070479004,0.619806150278895,2.2812026846513e-05,0.02,0.31
47,"offindex","oracle",0.00838682471793041,1.02675812923812,0.0147162317157909,0.21161992395017,0,0.721496626941614,0.423991924849172,NA,NA
47,"offindex","none",0.0564881034516462,1.89777320338458,-0.240899141977774,0.232894667974929,0.113684008270025,0.669990388501601,0.000544357109538721,0.185,0.585
47,"offindex","linear",0.0324293685793615,0.81493188205491,0.044353010831635,0.228685339076957,0.0974879985465462,0.669990388501601,0.316187556690855,0.185,0.585
47,"offindex","flexible",0.0309098123511434,0.80149801070161,0.0453395383282292,0.229071766761603,0.0989326266560799,0.669990388501601,0.263052594248388,0.185,0.585
48,"correct","oracle",0.00868909161153485,1.00273899997373,0.00618660776522015,0.219179609262938,0,0.700815886835745,0.168705832852006,NA,NA
48,"correct","none",0.0487714589661965,1.63899000994033,0.0533206963589222,0.22381222609569,0.057595580620899,0.69730268893105,0.00688649186826496,0.58,0.95
48,"correct","linear",0.0432792579524202,1.28341256542533,-0.200490902483403,0.222584028625678,0.0492851393728262,0.69730268893105,0.0830181764021141,0.58,0.95
48,"correct","flexible",0.0390694232869637,1.18604279108383,-0.185523840854512,0.223887344105738,0.0556629715584236,0.695813365580073,0.00457929530606189,0.58,0.95
48,"index","oracle",0.00836907532077177,1.03720393963597,-0.0122792373057415,0.227673285467089,0,0.646440979777013,0.284243221938911,NA,NA
48,"index","none",0.0334446872695316,1.41245943662654,0.041327790599275,0.234451602770633,0.0531225605287124,0.638138046109851,0.237207220764695,0.145,0.74
48,"index","linear",0.0348356201983204,1.68898900463631,0.0013518562621361,0.235584927078907,0.0530315920142767,0.638138046109851,0.124927483041915,0.145,0.74
48,"index","flexible",0.0353992537320976,1.28424029412892,-0.00361311028412962,0.234682261542358,0.0566558006162098,0.614449811817924,0.245347935009642,0.145,0.74
48,"offindex","oracle",0.00494212406006266,1.01162252878674,-0.0148913510656226,0.212216563716279,0,0.721137583529483,0.76918724259504,NA,NA
48,"offindex","none",0.0643327609249433,1.78470694563732,0.128231320585025,0.229666014067732,0.102617587679802,0.681650804226425,0.00308372527309049,0.62,0.84
48,"offindex","linear",0.0335328200450101,1.29237086175041,-0.00567347621883478,0.226162017057269,0.0871444748386517,0.681650804226425,0.216896174882289,0.62,0.84
48,"offindex","flexible",0.025614658945629,1.03087397414011,-0.00547349700753264,0.229560523347703,0.098187618305668,0.655761620889913,0.581064800172613,0.62,0.84
49,"correct","oracle",0.00730652482661705,1.00454904377041,-0.00809623444924608,0.218977109284781,0,0.701772769221827,0.788883408786315,NA,NA
49,"correct","none",0.0731047782106436,2.18638033580412,0.109750678394335,0.22720235035219,0.0762738862515167,0.699847275347314,1.77015683035947e-07,0.12,0.49
49,"correct","linear",0.0464647712268638,1.28714583531367,0.23790372483934,0.222435840581145,0.0498239157321329,0.699847275347314,0.00580467556116676,0.12,0.49
49,"correct","flexible",0.0375589283270552,1.167557611453,0.194896052691127,0.224196619529405,0.0570666688663595,0.694345465688485,0.0495417867148495,0.12,0.49
49,"index","oracle",0.00623475447617953,0.992088111827366,-0.00421739154059886,0.228631262346478,0,0.644520525780821,0.487630920517218,NA,NA
49,"index","none",0.0418545090783275,1.80976558388201,-0.0685149099598439,0.234783632128388,0.0447582676342943,0.644300435772017,0.631327040656018,0.075,0.08
49,"index","linear",0.0433035247610247,1.24814110654076,-0.138626944552695,0.232941157276405,0.0480088562503828,0.644300435772017,0.854479563044879,0.075,0.08
49,"index","flexible",0.0267732799571879,1.20324916241678,-0.106410049379701,0.23061084234318,0.0320868098162522,0.640300455612018,0.161562010677729,0.075,0.08
49,"offindex","oracle",0.00634252569486168,0.974612946912106,-0.00127878239844502,0.214266563286635,0,0.713763472628558,0.704557770880334,NA,NA
49,"offindex","none",0.0668345705474703,1.90895682393828,0.157518981985495,0.232854738523238,0.108758167603183,0.670190358961593,0.000174473710187639,0.67,0.59
49,"offindex","linear",0.0232123830612345,1.13662467466944,-0.0202436148822215,0.228097193788322,0.0848711777275434,0.670190358961593,0.231706300483908,0.67,0.59
49,"offindex","flexible",0.0319711429098191,1.07562040720404,-0.0165344096801011,0.22872308822484,0.0867794668409147,0.670146029119925,0.273229562973827,0.67,0.59
50,"correct","oracle",0.00570941893877868,0.993872379687081,-5.71402316515416e-05,0.21973301412942,0,0.699721318778445,0.993421853916657,NA,NA
50,"correct","none",0.0649035232352956,1.64831251951921,0.344388479577817,0.226294438546306,0.0670715109670642,0.69862973615975,0.00019739702726931,0.005,0.07
50,"correct","linear",0.0462220318935221,0.932601838716414,0.199029480568719,0.222342934738476,0.0462464632764106,0.69862973615975,0.220588918894465,0.005,0.07
50,"correct","flexible",0.0483958083627056,0.90340062038847,0.195755073099089,0.22321200457621,0.0513223427558085,0.698576845548335,0.0474357306812363,0.005,0.07
50,"index","oracle",0.00684682616825947,1.0016679135215,-0.0205910111724565,0.228335334736167,0,0.646452042097146,0.242948389524944,NA,NA
50,"index","none",0.0541049425627877,1.91277207492388,0.253916928258022,0.235998973017072,0.0616892141528379,0.644863913612595,0.000175894035827742,0.025,0.045
50,"index","linear",0.053917949447537,0.760195181533611,-0.0265955066729607,0.233804412559228,0.0656869569463388,0.644863913612595,0.000118569298992,0.025,0.045
50,"index","flexible",0.0444210384604279,0.730313343833095,-0.0326008118242017,0.231685891856217,0.046259407103039,0.641590296314536,0.00238096410871353,0.025,0.045
50,"offindex","oracle",0.00659116889340202,0.990357875542231,-0.00929439278462122,0.212984343659718,0,0.717761675506168,0.61466481428603,NA,NA
50,"offindex","none",0.0574683231719396,1.79536240329182,-0.170941888055941,0.229795906750555,0.103960375868895,0.681812681929479,0.000117698955265941,0.18,0.17
50,"offindex","linear",0.0331386183986225,1.01260004162709,-0.0106429632734884,0.225081597823172,0.0829862447314426,0.681812681929479,0.000367870318203255,0.18,0.17
50,"offindex","flexible",0.0231597386968651,0.965225043008187,-0.0298340886908503,0.224339025734696,0.0824134452749304,0.680653819604882,0.146835455378459,0.18,0.17
51,"correct","oracle",0.0101319602854466,0.964998838695882,0.0277352790561295,0.221383146226783,0,0.693378174927589,0.248386408885333,NA,NA
51,"correct","none",0.0632764995127343,1.93762978219432,0.0511929893018521,0.228238438098061,0.0734061615555356,0.688236491357702,4.34974270325811e-07,0.36,0.775
51,"correct","linear",0.0344759398146772,1.36284644378079,-0.0676333944884388,0.224386207337799,0.0501490147303109,0.688236491357702,0.00459336115859874,0.36,0.775
51,"correct","flexible",0.0369032886512325,1.3520882161854,-0.068058444659017,0.224678246526559,0.0521560847231118,0.688236491357702,0.00156482875703474,0.36,0.775
51,"index","oracle",0.00529110812979776,0.974409512580245,0.0106875908187041,0.229275208396739,0,0.642454021809342,0.378367113631507,NA,NA
51,"index","none",0.0346576461418404,1.57964457638115,-0.00518746280318825,0.236412585549037,0.0553420967681738,0.632328048126583,0.416225318886672,0.005,0.06
51,"index","linear",0.0355198359221836,0.92309833587181,0.021490346830631,0.235077329865677,0.0619938249166236,0.632328048126583,0.435751814106119,0.005,0.06
51,"index","flexible",0.0456327601966354,0.637301865617924,0.0380595394860226,0.236902570521189,0.07178016590016,0.613553893405505,7.33797219881693e-06,0.005,0.06
51,"offindex","oracle",0.00662117314372166,1.00150342924332,0.0202466660937724,0.213012667943012,0,0.718415436365569,0.822950362459161,NA,NA
51,"offindex","none",0.072426646800155,1.97283356735846,0.159016270971597,0.231615601364463,0.104789253805436,0.67859196064573,1.60712150948627e-06,0.515,0.665
51,"offindex","linear",0.0265508060202434,1.13099209054102,-0.0209578610569487,0.226094861040279,0.0803351200877816,0.67859196064573,0.0721347853939966,0.515,0.665
51,"offindex","flexible",0.0240972469645535,1.0735137725908,-0.0164267301249814,0.225817481073373,0.0802721801833408,0.678103909466997,0.105845318036432,0.515,0.665
52,"correct","oracle",0.00772400115065008,1.02216338169818,-0.00169423817538395,0.218764142706257,0,0.701991317965272,0.516325871850966,NA,NA
52,"correct","none",0.0694694069847036,2.09104228600706,0.0749812745791397,0.226496370785846,0.0725453642867675,0.69937830751323,0.0212094920690964,0.13,0.45
52,"correct","linear",0.016128295913181,0.903172589594466,0.0141055678714413,0.219773815376522,0.0277132291087664,0.69937830751323,0.0214624909447171,0.13,0.45
52,"correct","flexible",0.0311313084513934,0.779376488494741,0.00631093141211468,0.221232917168917,0.0426578016506474,0.69937830751323,1.4351361640844e-05,0.13,0.45
52,"index","oracle",0.00944812851556689,1.03566752634137,-0.00797118062131622,0.227679343745453,0,0.646209537185661,0.651696325919417,NA,NA
52,"index","none",0.0376748612478103,1.74092312327873,-0.032108992854737,0.235534472600258,0.0522196975942969,0.639445387920772,0.0018374319356479,0.55,0.565
52,"index","linear",0.0382280031873635,1.14679580878176,0.13621977637469,0.233986094792875,0.058630557511643,0.639445387920772,0.0188092137304624,0.55,0.565
52,"index","flexible",0.0296303632984042,1.14702451722962,0.124388116088854,0.232564715901972,0.0557327741988627,0.637352546490076,0.0294211788840543,0.55,0.565
