"rep","cell","dep","rel","unc_hl","calslope","spieg","uss","cvhl","mle_ok","mle_hl","mle_edge","grp"
1,"B_p40","offindex",1.5,0.0101450569291284,0.00077245359877791,0.211066843022294,0,0.147187474780736,TRUE,0.247794089338388,0.655367002454013,0.0313050303780651
2,"B_p40","offindex",1.5,0.000880775120764898,0.000997461241169516,0.155965099464797,0,0.358485983718709,TRUE,0.0134191854506936,0.00350482034478528,0.00224697688672215
3,"B_p40","offindex",1.5,0.000232434508619983,2.50393255353163e-06,0.0118136949610244,0,0.0334159036338009,TRUE,0.133827348443562,0.895538688794669,0.178370491223563
4,"B_p40","offindex",1.5,0.000118455514855231,1.19428973429471e-05,0.215259476707543,0,0.194418953121356,TRUE,0.0567009369979737,0.136617362866633,0.0593048412928856
5,"B_p40","offindex",1.5,0.00114445599612312,2.91246553239507e-05,0.0234662834674182,0,0.178390292587496,TRUE,0.848816249384294,0.791008630407019,0.00938319386108
6,"B_p40","offindex",1.5,0.00236971408703668,0.000341046437646025,0.0719499267365318,0,0.263201316623657,TRUE,0.541639974032936,0.292398158327178,0.0207975120315962
7,"B_p40","offindex",1.5,0.0543422231999972,0.000378592422607968,0.106912945814013,0,0.940189197957215,TRUE,0.598353593775764,0.901136756604007,0.00503325091870011
8,"B_p40","offindex",1.5,0.000417081467994129,9.02083470701708e-06,0.00257958397390343,0,0.0944027239706602,TRUE,0.897812985336991,0.358997122771626,0.0216482387462875
9,"B_p40","offindex",1.5,6.81095909966789e-05,2.86285193306655e-05,0.00629207726226647,0,0.0353311375675455,TRUE,0.777151994078438,0.786495589179008,0.0114938560950335
10,"B_p40","offindex",1.5,5.43500814442766e-05,5.26766528028692e-05,0.0835666227329966,0,0.733001527905951,TRUE,0.299952068694712,0.137290610630032,0.121650238872775
11,"B_p40","offindex",1.5,4.46195900150048e-05,2.99247225888839e-06,0.00315904096208515,0,0.0246267685426637,TRUE,0.0461792526485313,0.203081247837229,0.0105559444181516
12,"B_p40","offindex",1.5,0.0023865376248341,4.86234428995905e-05,0.00479713474019292,0,0.323734464253158,TRUE,0.75862078048867,0.69321403169814,0.000210528613398653
13,"B_p40","offindex",1.5,0.000331628322793098,4.86966378033538e-05,0.0155781015958738,0,0.00969700786119072,TRUE,0.94578148365743,0.752216169914112,0.00396090053052411
14,"B_p40","offindex",1.5,9.91627364603787e-05,1.57047851520193e-05,0.051489722331947,0,0.222875633157256,TRUE,0.139151490128584,0.962340625463799,0.16525796167499
15,"B_p40","offindex",1.5,0.000801314351675408,0.000137057040075058,0.114724449294985,0,0.0142778973527196,TRUE,0.320505728029063,0.473063540031161,0.000283312711363282
16,"B_p40","offindex",1.5,0.000844760533493694,0.000111793700344512,0.0282322586384334,0,0.633497955842059,TRUE,0.626658424127177,0.911447088855852,0.0198331724869729
17,"B_p40","offindex",1.5,2.69390714755513e-05,7.01152933137724e-06,0.0184422713754555,0,0.083534040659216,TRUE,0.27285250878031,0.816569046578925,0.00588187225211434
18,"B_p40","offindex",1.5,9.72566997492486e-07,1.59729813578383e-05,0.00260509734496882,0,0.0936342315391056,TRUE,0.140009498738661,0.469788806368144,0.0298166656445702
19,"B_p40","offindex",1.5,0.00011448873796549,2.31135064361098e-06,0.0275066910836825,0,0.0600889578266754,TRUE,0.596760864576361,0.930796996675999,0.00107793554546687
20,"B_p40","offindex",1.5,0.000233605865241238,2.74000764783542e-07,0.000671605320974349,0,0.0128736920419858,TRUE,0.720541057282088,0.311069082573712,0.00606606923708375
