"rep","cell","dep","rel","unc_hl","calslope","spieg","uss","cvhl","mle_ok","mle_hl","mle_edge","grp"
1,"B_p40","null",0,4.94871106639927e-05,5.61730661180317e-07,7.69127148311841e-06,0,0.0181981319048633,TRUE,0.316038431877154,0.525410376630225,0.535969287637511
2,"B_p40","null",0,0.000319271596227244,3.7287731483531e-06,2.5009010579893e-06,0,0.0286704399465297,TRUE,0.56867705762674,0.432957789652671,1
3,"B_p40","null",0,1.77260644238508e-05,4.51365582986233e-08,2.5679948971832e-07,0,0.00101321230674162,TRUE,0.800820581895981,0.428795548228093,0.974009381157923
4,"B_p40","null",0,9.23575941462751e-05,2.69869300394003e-06,2.16548701932993e-06,0,0.0362279790124686,TRUE,0.645827486143308,0.698432241302237,0.650095044336136
5,"B_p40","null",0,1.70292893041379e-05,5.09667280322439e-07,3.84810404863246e-07,0,0.0158515944794106,TRUE,0.60034271283631,0.70657070847017,1
6,"B_p40","null",0,8.14768492585216e-06,1.4072761831934e-06,2.5690924082576e-06,0,0.00270739013346484,TRUE,0.0629076565453487,0.831294375672723,1
7,"B_p40","null",0,0.000343187452271243,8.56421678425809e-07,7.96593365733002e-07,0,0.0946787035347051,TRUE,0.472107806762315,0.183824349560142,0.626880034883457
8,"B_p40","null",0,1.40653458713391e-06,2.22023314574755e-08,7.38113304727508e-08,0,0.00362720606059464,TRUE,0.10721642743633,0.0220960354502709,0.571894105122153
9,"B_p40","null",0,4.71922767952826e-06,2.83444218489721e-06,5.05318311880203e-06,0,0.0808863013717412,TRUE,0.303196682417431,0.11978862389785,1
10,"B_p40","null",0,6.20009121821141e-08,4.41573629149943e-08,5.14439242126408e-07,0,0.00382247843916489,TRUE,0.665166805826008,0.664038882426697,1
11,"B_p40","null",0,1.10798874364271e-06,4.40320306826471e-08,1.04816381985624e-07,0,0.000349091524770025,TRUE,0.520552748050892,0.778239641429488,0.326250897729266
12,"B_p40","null",0,0.000106218634973843,4.83844918340379e-07,5.37934553434673e-07,0,0.0346586420048181,TRUE,0.448809105646216,0.0681048244961046,0.148914045891914
13,"B_p40","null",0,7.13215353032037e-06,2.97962173322557e-07,3.48037342765507e-07,0,0.00181357606976908,TRUE,0.915859170439154,0.852191228431865,0.318855737388725
14,"B_p40","null",0,4.11618480000708e-06,5.37511793838951e-07,4.41076551298305e-07,0,0.00690588515798051,TRUE,0.100090369989523,0.135126007194248,0.531197271335976
15,"B_p40","null",0,2.53377634279461e-05,2.22618693805784e-06,1.39966480889894e-06,0,0.0130308495338827,TRUE,0.924508093127258,0.426794140110885,0.810522685453123
16,"B_p40","null",0,0.00150368104244136,0.000207841967300877,0.000284572249536903,0,0.0239430288571489,TRUE,0.557257990412354,0.221462405959479,0.849723232600524
17,"B_p40","null",0,0.00067531895936912,1.63153313816818e-06,1.38307462541444e-06,0,0.160322325387638,TRUE,0.837678439129547,0.618289422606558,0.720434991089497
18,"B_p40","null",0,2.22934313238721e-05,1.02020863211533e-05,2.15672955617295e-05,0,0.12537850569975,TRUE,0.32208591800331,0.209464263556002,0.21709479645369
19,"B_p40","null",0,6.78674934329049e-06,2.35787256210071e-08,6.11610775591392e-08,0,0.00397619916023435,TRUE,0.188568980341701,0.385802080557413,0.573860924495961
