"rep","cell","dep","rel","unc_hl","calslope","spieg","uss","cvhl","mle_ok","mle_hl","mle_edge","grp"
1,"A_p5","quadratic",0.5,0.000364418906953379,0.00308734454222059,0.000715808937968027,0,0.000408188457891167,TRUE,0.010859752531806,0.000390704885155024,0.465427206484829
2,"A_p5","quadratic",0.5,0.000903786345079149,0.00173181492656535,0.000580952133340577,0,0.00168167165358648,TRUE,0.00181838234287379,0.000125217329191907,0.586453791993971
3,"A_p5","quadratic",0.5,0.024705086636874,0.00859915914322697,0.00258971876468896,0,0.0577125551113999,TRUE,0.447788408378,0.0358305191482685,0.645873678781459
4,"A_p5","quadratic",0.5,0.00145289947425631,0.0121525648675507,0.00641818936005997,0,0.00694299653364612,TRUE,0.0564724625714507,0.0277100130901997,0.479467692186741
5,"A_p5","quadratic",0.5,0.00190921493535234,9.33711963276123e-05,4.83175740542911e-05,0,0.0598579035524898,TRUE,0.399928082993233,0.525307728791327,1
6,"A_p5","quadratic",0.5,0.000339451011473146,0.00091305476305829,0.000243209163654347,0,0.00631148889251088,TRUE,0.0302180832603107,0.00357378520095253,0.0508540590182676
7,"A_p5","quadratic",0.5,5.64104759898099e-05,0.000981372208619541,0.000645960562316936,0,0.000432799734914176,TRUE,0.00556335507515393,0.00149420639694053,0.314788591212843
8,"A_p5","quadratic",0.5,0.000268321472640554,0.00016684845729252,5.21994880602354e-05,0,0.000348800688741788,TRUE,0.048992766411358,0.0424684666005184,0.832370443106764
9,"A_p5","quadratic",0.5,0.000651613719074406,0.000256724174169863,8.41010215427739e-05,0,0.00837914692405593,TRUE,0.103450415131404,0.014625851981646,0.29078756742496
10,"A_p5","quadratic",0.5,0.0256730385690849,0.00376167889349083,0.00179843646042812,0,0.0535724172061494,TRUE,0.705431735204828,0.306783024592806,1
11,"A_p5","quadratic",0.5,0.0015137847656066,0.000177840589976254,9.34331936740745e-05,0,0.00519014234676851,TRUE,0.50109352073045,0.119630495466826,1
12,"A_p5","quadratic",0.5,0.090060562941505,0.00188168088889605,0.00111420654329805,0,0.253409628633024,TRUE,0.504214421597398,0.542429155960433,1
13,"A_p5","quadratic",0.5,0.00176278799128182,2.06563678351294e-05,3.59804652886057e-05,0,0.0126946213478829,TRUE,0.691073006271617,0.171626492089183,1
14,"A_p5","quadratic",0.5,0.0279635727684524,0.0295228699452191,0.00913367062619057,0,0.160731888384534,TRUE,0.199060209924924,0.125667440451792,1
15,"A_p5","quadratic",0.5,0.00031636530915824,0.00208618632417053,0.00097552613851836,0,0.0174601522824674,TRUE,0.0117248488258139,9.48363071746616e-05,0.400009072685097
16,"A_p5","quadratic",0.5,0.000666332658969759,0.013462347950219,0.0058139531402389,0,0.028050832209511,TRUE,0.0152895917715308,0.039931195870069,0.134425907439116
17,"A_p5","quadratic",0.5,0.0101247375808811,0.00604321275700337,0.00186470616502232,0,0.0114959578517073,TRUE,0.398125694563807,0.0589680182828092,0.438692429944723
18,"A_p5","quadratic",0.5,4.50407472396552e-05,0.000473740328056277,0.000135676653921446,0,0.0237156484677019,TRUE,0.0545840350452644,0.226950906643745,0.0635084386532518
19,"A_p5","quadratic",0.5,0.00421716049805876,0.00470044399201802,0.00120719522711117,0,0.353981455705199,TRUE,0.377558638592787,0.677132712441587,0.908313700143579
20,"A_p5","quadratic",0.5,0.00049317029428142,0.00115786762894665,0.000374937012883696,0,0.0033930367699919,TRUE,0.0329608977780145,0.00456186263879832,0.844397944570882
21,"A_p5","quadratic",0.5,0.00357678391011507,0.00101744619207764,0.000329396158846819,0,0.0358975790114039,TRUE,0.208564319873488,0.0214863907688578,0.238593003907117
22,"A_p5","quadratic",0.5,0.00060627181941042,0.00161982033108028,0.000482202266339692,0,0.00470928844961132,TRUE,0.308392906323981,0.0553454914089647,1
23,"A_p5","quadratic",0.5,0.000807091641597424,9.48309844275538e-05,3.72962769911518e-05,0,0.000471063244760311,TRUE,0.141962264820389,0.0112174358340472,0.964293973159565
24,"A_p5","quadratic",0.5,0.00219369913392209,0.00461034497357883,0.00164714471753477,0,0.0148135998487335,TRUE,0.016459713710347,0.0179102167786864,1
25,"A_p5","quadratic",0.5,0.0229466862474634,0.00186560239942435,0.000886871818357219,0,0.0566539088270778,TRUE,0.738189383667365,0.890876483393237,1
26,"A_p5","quadratic",0.5,0.00232171847094897,0.00731262184793928,0.00256833094144687,0,0.00379486102362727,TRUE,0.0466752375139177,0.0136070049604612,0.835399614645342
27,"A_p5","quadratic",0.5,0.00107388952924903,0.000503538992719163,0.000437213505216649,0,0.00284122970581097,TRUE,0.0659180867163592,0.00270917860826425,0.0964420953131822
28,"A_p5","quadratic",0.5,0.00520786220224734,0.000762985735688196,0.000982763122258895,0,0.0326205127199832,TRUE,0.309597413164107,0.122886446800282,0.413200137071535
29,"A_p5","quadratic",0.5,0.0342137466824717,0.00139593854551505,0.000509868182138141,0,0.0204599427336429,TRUE,0.505475616748179,0.982569451654777,1
30,"A_p5","quadratic",0.5,0.0004855091896665,1.0049278442924e-05,1.48333017810609e-05,0,0.00134771146176258,TRUE,0.754267013971083,0.281271709447296,1
31,"A_p5","quadratic",0.5,0.000656140333616717,0.000722056909866138,0.000210739479563378,0,0.0159548059020212,TRUE,0.114927019713019,0.0201338691772277,0.604953003652964
32,"A_p5","quadratic",0.5,0.000501730775522735,0.000679885413215415,0.000715724458532677,0,0.015341569311776,TRUE,0.0966731980974155,0.00691825440406912,0.33345860102224
33,"A_p5","quadratic",0.5,0.00113992472462221,0.00582677299619734,0.00275327780125305,0,0.0117942285408699,TRUE,0.15863028447136,0.0642414937964506,1
34,"A_p5","quadratic",0.5,0.0197775422955564,0.00105383623829144,0.000390152682623509,0,0.0241333823221957,TRUE,0.3474997941852,0.0274879020656793,0.953014826567703
35,"A_p5","quadratic",0.5,0.000519274831712657,0.000135072782780467,0.000152743297320655,0,0.00119135107185602,TRUE,0.0616465430941381,0.00212031014651837,1
36,"A_p5","quadratic",0.5,0.000424967367890661,0.00203266537405636,0.000610884651568498,0,0.0794398322400361,TRUE,0.0316207898741019,0.00299334653316263,1
